V1,V2,V3,V4,V5,V6
-0.010390846,-0.011766741,-0.009121594,-0.000639299,-0.010910115,-0.000844521
-0.016228297,-0.019002592,-0.016873558,0.002645202,-0.017309612,-0.000584335
0.005002646,0.00395391,0.004181462,-0.002751767,0.002309925,-0.002612515
0.037294962,0.035643707,0.03082308,0.00434115,0.028126223,0.004578188
0.006404005,0.005873488,0.006563029,-0.000122873,0.004847064,-0.000200692
-0.012018315,-0.004136247,-0.012718636,-0.001733498,-0.017270247,-0.002043573
0.027137117,0.03222835,0.0290147,0.007984404,0.023808456,0.007950483
0.012211834,0.013614269,0.00788245,-0.00033142,0.0063926,0.000394206
-0.002009673,-0.005990121,-0.004579719,-0.001031045,-0.000325129,-0.00117559
-0.003351726,-0.006138961,-0.005251732,1.37E-05,-0.004935565,-0.000381217
-0.003468492,-0.00924819,-0.008782723,0.000881959,-0.003390234,0.000605037
-0.000696531,0.00254871,-0.00155848,0,-0.002302529,0.000975555
0.012251268,0.014137372,0.010895769,0.001541553,0.015930044,0.003686828
0.009822476,0.007556866,0.009926118,0.000437724,0.009100518,0.000226933
0.023658287,0.024270128,0.028061238,6.37E-05,0.020005828,2.06E-05
-0.004760633,-0.003341277,-0.003292182,-5.56E-05,0.001269025,0.000242438
-0.010638293,-0.009457702,-0.009566853,0.000132795,-0.010247083,-0.000808837
-0.004542518,-0.004344164,-0.003080035,0,-0.003460828,-0.000376384
-0.004435472,-0.00589736,-0.006309602,0,-0.003518951,-0.000514389
-0.002054627,-0.001940684,0.006803227,0,-0.001475597,0.000119731
-0.012356425,-0.014284224,-0.013896827,-6.61E-05,-0.01632004,-0.00010375
-0.019172168,-0.018245011,-0.024451402,-0.000122018,-0.018641537,-0.001488571
-0.031300989,-0.024976707,-0.024240895,-0.069393076,-0.017518513,-0.064944413
-0.025479587,-0.024491231,-0.020784035,-0.011611637,-0.019046293,-0.011918824
0.038731362,0.035779365,0.035030017,0.002558184,0.033407963,0.004296443
-0.013473205,-0.010415407,-0.012665545,-0.000208058,-0.013556979,-0.000233831
0.031864857,0.032480286,0.026995612,0,0.024746008,0.002145504
0.005976197,0.005859582,0.008518927,-0.000325089,0.002836856,-0.000232448
0.00653306,0.010110183,0.003782115,-0.000878902,0.000323788,-0.001003832
-0.005433614,-0.006091745,-0.004761202,3.60E-06,-0.004483964,-1.30E-05
-0.022694642,-0.023267516,-0.022047858,-0.001071746,-0.022231794,-0.001241994
-0.003809249,-0.008247623,-0.007679216,-0.002064601,-0.009082139,-0.001877022
-0.016629926,-0.016902932,-0.016365872,-0.001108484,-0.016602309,-0.001170636
0.006508572,0.009442393,0.008243703,0.00028625,0.006626846,-0.000931893
0.022628657,0.01924216,0.026046273,0.000467372,0.018281807,0.002306882
-0.008427683,-0.008396542,-0.008437377,-0.000568708,-0.0071104,-0.000339942
0.005677828,0.005989053,0.009805819,0.000856362,0.0048262,0.000827138
0.001979446,0.004336698,0.002679406,0.000791006,0.000250318,0.0010347
0.027780008,0.032580648,0.030371023,0.000131893,0.026681942,0.000820286
0.00041434,0.001405916,-0.002735568,-0.001487737,0.001594026,-0.000673869
-0.003914506,-0.003589847,-0.00500579,-0.002429864,-0.005330264,-0.002551128
-0.010463587,-0.010578382,-0.010191746,-0.001123787,-0.010854918,-0.0023416
-0.010893533,-0.013633501,-0.015718332,-0.000260471,-0.007485209,-0.000464982
-0.000714192,-0.003439105,-0.003829794,-4.27E-06,-0.001501206,0.00076247
0.008499864,0.005702343,0.008442255,0.000282507,0.009637665,0.000409478
-0.01838978,-0.016071455,-0.017480763,-0.001958994,-0.019124829,-0.001700303
-0.009623584,-0.007833256,-0.00703379,-0.001662008,-0.008085726,-0.001173077
0.000714313,0.003685248,0.004306847,0.000151011,0.001527252,0.000625943
-0.015500649,-0.015798006,-0.017632871,0.000183942,-0.016226167,-0.000687401
-0.006736276,-0.0097805,-0.009983598,-0.000412139,-0.001379296,0.000213512
-0.004642235,-0.007541999,-0.007318701,-0.000933598,-0.005823724,-0.000843147
0.008965138,0.00980928,0.010264621,0.001770868,0.008746373,0.00194088
-0.005114233,-0.000424556,-0.006788885,-0.000425264,-0.000146278,-0.000432214
-0.014397306,-0.014183215,-0.01272417,-0.007253208,-0.014408802,-0.010068768
0.024966309,0.024133805,0.024088305,0.000193814,0.022146317,0.003694732
0.01279177,0.010114759,0.013675494,0.003134626,0.014043571,0.003912328
-0.001244517,-0.000949747,-0.000400749,0.00013019,-0.000869298,-0.000171679
0.02603958,0.027579418,0.028235751,0.002241217,0.024921594,0.002016784
-0.006599755,-0.006569332,-0.005257526,0,-0.005970227,0.000134424
0.011800284,0.015452119,0.015961983,7.50E-05,0.011222901,0.00015955
-0.005380367,-0.003592631,-0.003911914,-8.48E-05,-0.004200597,0.001925428
0.00840192,0.009590144,0.008239526,0.000515637,0.010415919,0.00136609
-0.040448125,-0.040060967,-0.038456965,-0.000431427,-0.039381892,-0.01118699
-0.002894962,-0.001444968,5.28E-05,-0.000105166,-0.000566347,-0.00064417
-0.002534272,-0.005830073,-0.002197259,0.000682011,-0.001407787,0.000441009
-0.051976696,-0.051414515,-0.05053617,-0.042764387,-0.052460185,-0.011079545
0,0,0,0,0,0
-0.020491079,-0.02109091,-0.017442546,-0.004545849,-0.018352265,-0.006210831
-0.019437649,-0.018451607,-0.021410327,0.000973732,-0.017043946,-0.002705851
0.004050321,0.006304763,0.006851003,0.000366823,0.00799173,0.000278549
-0.028244922,-0.02755861,-0.028215185,-0.000660828,-0.026419951,-0.000984401
0.03260138,0.030218489,0.03104883,0.012911613,0.028061221,0.014259252
0.045193141,0.040227799,0.046401268,0.00206351,0.046547608,0.002679818
-0.021862179,-0.023418138,-0.022301125,-8.26E-05,-0.024582422,-0.001403607
-0.006432161,-0.005000352,-0.004730194,0.004795929,-0.003710655,0.00410115
-0.004406781,-0.002881783,-0.006254551,8.57E-05,-0.002545885,-0.000663236
-0.006545863,-0.002591471,-0.005841706,2.74E-06,-0.00359092,0.000282466
-0.025230437,-0.026408696,-0.02853972,-0.000142695,-0.026522536,-0.003152891
0.007643807,0.006305118,0.007860152,0.000990444,0.009115248,0.000802809
0.021927991,0.0193955,0.020513934,0,0.018010128,0.000492958
0.007933356,0.006744874,0.006732479,0.000140356,0.006134994,-0.000995688
0.041656015,0.041437442,0.039063186,0,0.035570587,0.002576646
-0.010071317,-0.006247002,-0.007345724,0,-0.004819898,-0.00011844
-0.00158753,-0.003110598,-0.004165533,0,-0.002638629,-0.000864538
-0.004011551,-0.003981583,-0.00505388,-0.000101398,-0.005430502,-0.000255048
-0.006670548,-0.005719684,-0.006971598,5.65E-06,-0.005095025,-1.43E-05
-0.00908988,-0.006625772,-0.005340987,-0.001515166,-0.011011194,-0.00183691
0.015470976,0.016013023,0.014002796,7.24E-05,0.01622972,0.001024882
0.012572774,0.011503311,0.014290294,2.17E-05,0.009061506,0.000533626
-0.008092671,-0.008051058,-0.007981942,-0.000325142,-0.008086342,-0.003053887
0.010710574,0.011003341,0.011657927,2.85E-05,0.011987347,0.001864767
0.005433331,0.001827955,0.002674538,0.000162083,0.002704736,0.000491953
0.00866921,0.007069176,0.007847162,7.51E-05,0.008041794,0.000687257
-0.022397883,-0.022376444,-0.022423565,-8.08E-05,-0.021927891,-0.000345922
0.004724502,0.003915165,0.002782295,0.003033006,0.002079535,0.003883055
0.001022376,0.001132376,0.001728651,0,-0.000596463,1.98E-05
-0.024502006,-0.024993944,-0.025305666,0.024560892,-0.023516997,0.02282298
-0.002355196,-0.000669882,0.001593567,0.000271018,-0.002366705,-8.56E-05
0.003753157,0.006540588,0.003205245,-0.000280104,0.001783298,0.001726802
0.01567863,0.018731191,0.01642122,0.000188948,0.014110247,0.002441905
-0.008285509,-0.010046057,-0.010050479,-0.000328602,-0.012042498,-0.000674559
0.012696705,0.013575345,0.015203554,0.000614411,0.011492271,0.003160097
0.034131534,0.033233387,0.034261321,0.01577626,0.030747791,0.011037049
-0.000295566,0.001512992,0.001993864,-5.43E-06,0.002539162,4.22E-05
0,0,0,0,0,0
-0.021852465,-0.021798109,-0.021470957,-0.003916813,-0.019964045,-0.006722005
-2.22E-05,0.000354175,-0.000148592,-0.069069834,0.000867504,-0.06927677
-0.007517435,-0.00793857,-0.006886975,-0.019636655,-0.010424036,-0.018067717
0.001842594,0.003291766,0.003702732,-1.46E-05,0.004239392,-0.000244516
0.00220964,0.002828359,0.002716598,0.002722743,0.003469256,0.002250403
0.015635077,0.015824057,0.017746095,0.009782886,0.01555784,0.009655936
-0.016808895,-0.016832357,-0.01872208,-0.019306275,-0.016766299,-0.017859373
-0.007607675,-0.012820356,-0.008792443,-8.69E-05,-0.00424764,0.000967149
-0.00526543,-0.004192769,-0.006070309,-0.003261563,-0.008132187,-0.004357421
-0.019080008,-0.021306397,-0.022056354,-0.014327288,-0.015262864,-0.01418096
-0.001154273,0.005407509,0.000184759,-0.011260322,-0.003876861,-0.011197466
-0.011269108,-0.013100816,-0.014070489,-0.000370445,-0.010523926,-0.000891281
0.013631045,0.014354674,0.016396714,0.003638889,0.008165414,0.004174104
0.003893831,0.011043293,-0.00148916,-0.006214137,-0.006595513,-0.007265487
-0.006484194,-0.008931332,-0.008591468,0.001972969,-0.004603086,0.001358532
-0.004612481,-0.006855604,-0.005249208,-0.000917388,-0.005103018,-0.001267795
-0.006281994,-0.005095453,-0.000494413,0.005870933,0.004928065,0.006229175
-0.013449045,-0.013390442,-0.013929203,-0.01970725,-0.014463406,-0.020082809
-0.009679182,-0.006981801,-0.008107787,0.013900683,-0.004872835,0.01319057
0.022142191,0.019936258,0.026187212,0.011563647,0.022568274,0.01307849
0.010435448,0.009431967,0.010622738,0.003701587,0.011455423,0.004011348
-0.001243053,-0.002218671,-0.00148977,-0.005776275,-0.001616104,-0.00578156
0.004697379,0.005562823,0.006793033,0.003455807,0.008375484,0.005210422
-0.003880722,-0.001976798,-0.004069221,-0.004794755,-0.002446412,-0.004597386
0.004105378,0.004318027,0.005173093,0.002828972,0.004993956,0.00200701
-0.009040342,-0.009469309,-0.009137975,-0.004059839,-0.007481697,-0.006592172
0.025296161,0.030049174,0.030993939,0.007179191,0.019161983,0.008379753
0.002646775,0.001348404,0.001728152,0.001090768,0.000519855,-0.000295133
-0.008201785,-0.007391498,-0.006226145,-0.002058051,-0.006542238,-0.002254891
0.015155947,0.014546363,0.014604413,0.012492752,0.016463351,0.014976284
0.005902834,0.008055156,0.008512526,0.005403332,0.006182003,0.005464083
-0.013770749,-0.012451191,-0.013258084,-0.008230761,-0.014593788,-0.007914943
0.000603719,0.001887419,-5.37E-05,-0.007946562,0.001353264,-0.004679269
-0.000157761,0.001040946,-0.00024373,0.00239562,0.006569842,0.004202238
0.008456288,0.010281321,0.010650764,0.005079393,0.006864237,0.004002905
0.000934299,0.000173547,6.24E-05,-0.000316089,0.000161695,0.000751897
-0.000225242,-0.000667776,-0.002336484,0.004679694,0.002262887,0.006191664
-0.001678802,-0.003821211,-0.004884484,-0.00289759,-0.006699854,-0.002987166
0.002755009,0.003271529,0.002128756,0.002561582,0.004700288,0.008001707
0.024492398,0.02119499,0.023792932,0.00872676,0.020424449,0.007904992
0.021535658,0.020483133,0.021157587,0.006035699,0.020593992,0.006025586
0.010595032,0.010067805,0.014075872,0.007134335,0.009469643,0.006291301
0.019173152,0.018750129,0.018710321,0.017183613,0.019659798,0.017246088
0.009166123,0.010315935,0.011887403,-0.002754051,0.003051238,-0.002448459
-0.009824806,-0.009858248,-0.000316243,-0.007396077,-0.013479822,-0.008398239
0.031689668,0.030461622,0.032565714,0.020752615,0.033335695,0.021178866
-0.003081188,-0.003231784,-0.003416983,0.003216161,-0.004355633,0.001330513
0.004438509,0.005346908,0.005273242,0.004229472,0.003114683,0.005204618
0.001450993,0.0004375,0.001740143,-0.004449203,-0.002553515,-0.004653379
0.014408602,0.015546464,0.011967052,0.008219289,0.016779307,0.008746432
0.050717957,0.052820377,0.053042644,0.045772642,0.052936586,0.045942941
-0.002040445,-0.00354951,-0.002412095,-0.005054824,-0.005530235,-0.005820062
-0.00122506,-0.003129199,-0.000835767,-0.002190176,-0.005879793,-0.002121117
0.003455361,0.00259746,0.00214395,-0.000819935,0.000777644,-0.001900239
0.022012544,0.024549453,0.021202939,0.007169491,0.019272244,0.00932949
0.008842595,0.006217259,0.009340865,0.006121783,0.014551469,0.009915544
0.01344853,0.012290962,0.01242027,0.001804169,0.010147627,0.003954528
0.013056538,0.006460315,0.007079766,0.014455764,0.008880759,0.014513464
-0.007270816,-0.009366244,-0.006537484,-0.015285149,-0.007546657,-0.018177276
-0.031784898,-0.032561217,-0.03259686,-0.019123321,-0.032962778,-0.020201128
0.030344151,0.027638658,0.027533553,0.016046152,0.028957623,0.021199611
0.014487109,0.012852756,0.015449604,0.011448073,0.00864544,0.011231785
-0.018360947,-0.018596353,-0.020479465,-0.005955204,-0.014055947,-0.005353511
-0.02212592,-0.013859185,-0.011788147,-0.009783252,-0.010933908,-0.009941019
0.017594549,0.024273771,0.022836405,0.00223069,0.014765539,0.001762716
0.031563314,0.029625663,0.029290303,0.019017041,0.031299022,0.018821702
-0.006447137,-0.007015451,-0.005536381,0.005040156,-0.003779558,0.00569569
-0.006047682,-0.005583979,-0.002363774,-0.00872191,-0.000576092,-0.007978858
0.004490604,0.003303865,0.00365735,0.000297253,0.003316177,9.58E-05
0.004724578,0.000602906,0.003227665,0.000157392,0.000912864,-0.000297389
0,0,0,0,0,0
-0.015171048,-0.015540714,-0.014571964,-0.008271499,-0.015376626,-0.007288972
0.01451571,0.012539211,0.014088445,0.011866214,0.012793574,0.014256131
-0.005274149,-0.005390098,-0.002568359,-0.00935452,-0.007557136,-0.006388161
0.028157966,0.02692072,0.030226846,0.021272125,0.031715584,0.021274036
0.039893662,0.031766525,0.03042545,0.016023055,0.029571912,0.015578412
0.001965885,0.003861659,-0.001736365,-0.000986094,-0.000610596,-0.000965727
0.01035728,0.011841414,0.009863657,0.011778344,0.011655268,0.011498142
0.007636836,0.009084966,0.008743523,0.00659724,0.007296984,0.006458595
0.002256132,-0.005394418,-0.004320635,-0.00181503,0.002414259,-0.003352491
0.005112307,0.003559199,0.014407639,-0.002717344,0.001789791,-0.00240643
0.005652651,0.006898597,0.00658088,0.011086621,0.006126209,0.01128239
-0.012487621,-0.014813601,-0.018453366,-0.004789799,-0.021064678,-0.003875209
-0.001701354,0.000592705,0.000678568,0.010013292,0.000138325,0.011710166
-0.003527057,-0.002875554,-0.004234925,-0.001520699,-0.004181942,0.004127684
0.022734458,0.02572933,0.021380929,0.020603257,0.025526101,0.02119725
0.011844441,0.013448702,0.017327589,-0.002023561,0.004074266,-0.001944417
-0.004947615,-0.002862465,-0.007672163,-0.006141119,-0.004364718,-0.005921131
0.008077608,0.007455568,0.007804372,0.001694464,0.008806036,0.005337989
-0.005029561,-0.008932419,-0.007976664,-0.001112345,-0.01691399,-0.007995013
0,0,0,0,0,0
0.005757293,0.006177109,0.009200942,-0.002609335,0.006860208,-0.001710274
-0.027761519,-0.027171615,-0.024701098,-0.009503942,-0.024641831,-0.007054238
-0.015415123,-0.019751973,-0.011775181,-0.014186758,-0.011325967,-0.013775087
-0.005861253,-0.006314941,-0.006390149,0.005390491,-0.004584774,0.008996329
0.00757967,0.008828297,0.009229193,0.007450229,0.008522823,0.007707096
-0.068112264,-0.063984007,-0.06832529,-0.023391441,-0.060919275,-0.0264505
0.006311013,0.007346624,0.009927304,0.002509401,0.01308227,0.003743543
-0.020595807,-0.021350454,-0.016885658,-0.007644039,-0.010107325,-0.009384852
-0.016289147,-0.004987193,-0.016622186,-0.008015674,-0.017020709,-0.008923039
0.042717042,0.044559878,0.042442014,0.012800705,0.03539953,0.016008436
-0.007745562,-0.008117976,-0.007630613,-0.007240454,-0.012284982,-0.006372634
-0.000113114,0.001520025,0.003739448,-0.003271808,-0.004807779,-0.004507318
0.023385168,0.032155778,0.030498141,0.008949993,0.02305334,0.010902655
0.003178912,0.002003215,0.003907905,0.003543303,0.00717178,0.000853849
-0.025324732,-0.026213274,-0.025533484,-0.011624486,-0.027961132,-0.017419956
-0.010944117,-0.011977387,-0.012712345,0.001136439,-0.006575398,0.003344366
0.016545898,0.018490555,0.018378957,0.003100081,0.01586632,0.003360522
-0.007186976,-0.006478454,-0.008260844,-0.003072283,-0.004998276,-0.001757216
-0.022046004,-0.019124272,-0.019062255,-0.001445599,-0.017545666,-0.004437433
0.000146272,-0.00207722,-0.002464905,-0.007191687,-0.002310702,-0.004118558
0,0,0,0,0,0
0.008080545,0.00704398,0.008412094,0.003997181,0.005883018,0.004021519
-0.004044206,-0.004159203,-0.004384455,-0.006796689,-0.002986984,-0.00797068
-0.006980104,-0.007080668,-0.005144256,0.004533987,-0.004510796,0.003530993
0.000397357,0.001052203,0.001342886,-0.000402049,-0.001379433,0.002065719
-0.005647993,-0.013323425,-0.011116481,0.000328493,-0.004125958,0.005268805
-0.017539161,-0.020707059,-0.018876572,-0.0020862,-0.011401483,-0.002773975
-0.003573148,-0.004946573,-0.004954877,-0.001860785,-0.003912356,-0.005532216
-0.021624828,-0.011427311,-0.014094769,-0.00768481,-0.012234839,-0.006641712
0.013181152,0.013598794,0.018137574,0.003612166,0.014482485,0.006395731
0.030811425,0.029687368,0.028389325,0.012239892,0.032830578,0.013521401
-0.002839878,-0.006588084,-0.005783968,-0.003180503,-0.005160786,-0.002966079
0.000524603,0.002625862,0.002823295,-0.000796898,-0.001146949,-0.001082446
-0.011728234,-0.012614335,-0.014011981,-0.004714143,-0.010791986,-0.002867885
-0.004848281,-0.004662937,-0.007364744,0.00173807,-0.001976459,0.0026825
0.006247012,0.00608204,0.005514456,-0.002638395,0.002097478,-0.002376821
0.010098703,0.012920805,0.013394381,0.005164036,0.012058867,0.007359629
0.020622992,0.019373027,0.01923532,0.007797607,0.024017575,0.008207854
0.001003177,-0.001170437,0.001631588,0.002770585,0.004015572,0.001657066
0.005434255,0.009669032,0.006453067,-0.000884897,0.003476772,-0.001697511
-0.006538906,-0.003767815,-0.008157798,-0.014636643,-0.008349937,-0.01411322
-0.001622903,-0.002466601,-0.003016077,0.001275332,0.001058709,0.001729235
0.007728939,0.006570395,0.006238105,0.003949186,0.008452465,0.005286099
-0.009709845,-0.005816872,-0.005095245,-0.013129855,-0.006276775,-0.013525512
0.024784932,0.025087373,0.025141824,0.013158546,0.025884552,0.012089163
-0.00071182,-0.000222834,-0.001544271,0.003380428,0.000741847,0.005181481
-0.016496908,-0.013589547,-0.012262415,-0.009610152,-0.008836857,-0.013439685
-0.009314975,-0.011861352,-0.010308157,-0.000938417,-0.00566386,-0.004488735
0.010772929,0.011989075,0.010538539,-0.008088617,0.005949757,-0.007397971
-0.024933047,-0.021713268,-0.021837875,-0.0157426,-0.024632441,-0.015581929
0.001229443,0.000636907,0.00058851,-0.000959061,-0.001415374,-0.000434105
-0.003686099,-0.00404652,-0.003454607,-0.004185716,-0.003815502,-0.003231462
-0.001952542,-0.000977965,-0.000278389,-0.004717153,-0.000139483,-0.005593452
0.00698805,0.008662967,0.006917934,0.003022493,0.006208805,0.003181916
0.00875467,0.008543126,0.0076232,-0.002038069,0.006974059,-0.000571696
-0.004200901,-0.004244562,-0.003297223,-0.00200694,-0.002306789,-0.001098699
-0.00117686,0.000365678,0.001485959,-0.003792745,0.000932335,-0.002927426
-0.012415516,-0.011140097,-0.013356642,-0.009505538,-0.01159099,-0.009529783
0.007530384,0.007428996,0.00726626,0.004691741,0.008069126,0.005345471
-0.013936397,-0.010862467,-0.013274752,-0.014759759,-0.010040665,-0.010745024
0.007121738,0.006030236,0.007321003,0.005364426,0.006887356,0.005416574
0.008903153,0.008720198,0.009309729,0.003848079,0.008353451,0.003893407
0.004511322,0.004548641,0.0050689,0.003826498,0.007644769,0.003689155
0.004715761,0.004554066,0.004818042,0.003834582,0.003870312,0.003387376
0.000590614,0.00047887,0.002556904,-0.00067561,0.000279843,-0.000721521
0.00341714,0.002384797,0.001940094,0.005090331,0.003844407,0.004486097
-0.007376185,-0.008363264,-0.009592762,-0.002299532,-0.007315504,-0.002081426
-0.008609941,-0.011238575,-0.009085451,-0.005584217,-0.005724313,-0.004899995
-0.011630843,-0.008855044,-0.012004474,-0.009501546,-0.011573459,-0.009206116
-0.013058245,-0.017863836,-0.015972658,-0.016640953,-0.017525786,-0.016586405
-0.012154758,-0.007581766,-0.00975635,-0.019881284,-0.012870885,-0.02043801
-0.00019111,-0.002328882,0.001006221,0.001901838,-0.001661767,0.00090434
0.012373326,0.012176215,0.010883003,0.007982852,0.010796735,0.0086552
-0.011959122,-0.01198006,-0.0096691,0.000499226,-0.010081754,-0.004205051
0.015641803,0.015727359,0.01496603,0.009902867,0.017629634,0.012565184
-0.009554018,-0.011204519,-0.009331645,-0.006293458,-0.008642293,-0.00555804
0.007766637,0.007494009,0.010003852,0.005030096,0.005122946,0.004411348
0.005677477,0.003949276,0.003744276,-0.002664008,0.00411013,-0.001648552
0.004185713,0.004024178,0.004371237,0.000911658,0.004420763,0.00189159
0.019363765,0.021551163,0.020355747,0.016358775,0.022825099,0.011144986
-0.006054671,-0.009480311,-0.009685087,-0.003181248,-0.002694801,-0.003654684
0.003143369,0.001754564,0.001102614,-0.001313023,0.000442799,-0.001553667
0.003912081,0.004460207,0.007434605,-0.00195561,0.003521786,-0.000757961
0.004669361,0.004842085,0.004360773,0.002919133,0.005092517,0.003054592
-0.009367061,-0.008767742,-0.010113754,-0.002628846,-0.007547823,-0.002920133
0.021456703,0.016952276,0.017378118,0.008130169,0.015271926,0.009310984
-0.000474966,0.000679504,-0.002091145,-0.00095803,-0.00265333,-0.000570079
-0.001013458,-0.001021911,-0.002856254,0.000623465,-0.000709644,0.001337235
-0.005216988,-0.011708452,-0.006306684,-0.002499547,-0.000638764,0.000643124
0.017438229,0.016174201,0.016696195,0.007363668,0.017968421,0.007355181
0.011637206,0.010897294,0.009571848,0.004841704,0.00512152,0.004853518
0.016704653,0.011927655,0.014921089,0.007961182,0.009405176,0.007238229
0.004396374,0.004495802,0.004020539,0.016239293,0.0057829,0.016990836
0.003697281,0.000668365,0.002971523,0.004776016,0.004010084,0.003391374
0.00958021,0.011196406,0.011893774,0.005201792,0.011287211,0.005743924
-0.003580191,-0.004338262,-0.007053538,-0.000458743,-0.004449935,-5.90E-05
-0.006722089,-0.008745378,-0.007485021,0.002447562,-0.004422379,0.003727223
0.01660235,0.013307688,0.01467207,0.000965601,0.007197524,0.002564113
-0.003455767,-0.00612414,-0.004131761,0.003116081,-0.001067236,-0.000632573
-0.012774637,-0.0165909,-0.017301458,-0.015121977,-0.016650514,-0.016183592
0.001248533,0.001596152,0.002311966,-0.002759406,0.002247096,-0.002135111
0.006964205,0.005740217,0.003752141,0.002008883,0.004457598,0.000526114
0.004668738,0.006212075,0.007360391,0.001595892,0.004892444,0.000990674
-0.00747095,-0.010103854,-0.009401645,-0.007524901,-0.011898568,-0.007870645
-0.000166606,-0.002556618,-0.002834956,0.003933438,0.002196844,0.003105187
-0.007109815,-0.007868713,-0.006724597,-0.007501446,-0.009356764,-0.006942681
-0.01799472,-0.013380489,-0.013248384,-0.002291694,-0.013171467,0.00099509
0.00111559,-9.75E-05,0.001959156,-0.003550812,0.000643878,-0.001593833
-0.007365407,-0.006706556,-0.008192343,-0.006152134,-0.008265712,-0.006591524
0.007736505,0.008950664,0.006635035,0.003808487,0.005938014,0.003137109
0.004883898,0.004383871,0.003745146,0.002188243,0.004671819,0.001593524
0.015331396,0.017615559,0.023449796,0.001525976,0.011417926,0.00389591
0.00402402,0.003493757,0.003878713,0.005591628,0.006910577,0.00593187
0.004354043,0.002992641,0.001764227,0.010548215,0.008597738,0.007244747
-0.007023653,-0.001128693,-0.004326044,0.001474088,-0.009287707,0.001471628
0.000659432,0.000380987,-0.003128421,-0.001956963,-0.002684693,-0.001268111
-0.004463555,-0.003884425,-0.00361876,0.001448639,-0.001135202,0.002482325
-0.01344125,-0.013498469,-0.01327797,-0.00850441,-0.014467108,-0.008777884
0.003868703,0.006441552,0.004218362,0.005052532,0.001858725,0.004863242
0.003770903,0.003123412,0.002767642,0.003675363,0.005440472,0.004896223
-0.005544648,-0.005404592,-0.006515193,0.004406113,-0.006662432,0.009305804
-0.007758576,-0.004142741,-0.006970835,-0.001543208,-0.002180527,-0.001256938
0.015882719,0.011147164,0.015945238,0.004223421,0.007558642,0.001645439
0.010128332,0.011465193,0.011482956,0.003885437,0.009852338,0.003355987
-0.005378481,-0.008997112,-0.004564962,-0.005658512,-0.005455122,-0.006433664
-0.001859254,-0.000702488,0.001005973,-0.005650107,-0.005266761,-0.005169152
-0.000199802,-0.002499159,-0.001371421,-0.003661576,-0.001627475,-0.00249645
0.015442873,0.017961318,0.020736694,0.003598622,0.014915942,0.005473784
0.012478455,0.0127959,0.01670003,0.005444162,0.010132632,0.005614937
0.006013652,0.00707598,0.005112304,0.003191033,0.007269257,0.004157805
-0.013300816,-0.010769214,-0.012144022,-0.002449115,-0.005989078,-0.00126594
0.006774354,0.006242203,0.007158069,-0.000182269,0.003843682,-0.000820642
-7.42E-05,0.001894815,0.001049098,-0.006034497,-0.003303311,-0.006196932
-0.017433368,-0.015813465,-0.016604078,-0.017532416,-0.01818445,-0.017108502
0.002047811,0.001648326,0.002157327,0.000729315,0.002200683,0.001551156
-0.000701002,-0.003071839,-0.001939839,-0.004048668,-0.000343349,-0.007630607
0.002411124,0.002098965,0.001306166,-0.004311844,0.003322547,-0.004249715
-0.013961379,-0.012758577,-0.014077017,-0.005390811,-0.009001684,-0.005584848
0.008433311,0.00779124,0.010505525,0.01025646,0.008223021,0.009410599
0.011690126,0.009369868,0.009315099,0.003106542,0.011769582,0.004204779
-0.007858171,-0.008680652,-0.008182694,-0.00164166,-0.007181419,-0.003332583
-0.000475067,-0.000157565,-0.000721795,0.000851523,-0.002136347,0.001105062
-0.008748908,-0.008767666,-0.008489488,-0.003554346,-0.006813403,-0.006266728
0.00850745,0.000187661,0.006665258,0.01322945,0.00815411,0.011447094
0.001225919,0.001335564,0.001994015,0.00917545,0.005395646,0.008727586
-0.007547218,-0.007703245,-0.008176965,-0.004622701,-0.0046019,-0.00396508
0.004779665,0.005146742,0.002831541,-0.004181437,-0.003383392,-0.003707741
-0.010160993,-0.008143737,-0.008752387,-0.00508119,-0.005765556,-0.005230627
0.004694005,0.004504315,0.003982344,-0.003209756,0.003411244,-0.002489662
0.003077104,0.004221098,0.004236642,-0.002878636,0.003418284,-0.002736477
-0.000900195,-0.003075548,-0.00219556,-0.005827337,-0.001434778,-0.005478189
0.006824044,0.006342878,0.006983754,0.005208528,0.007877073,0.00645697
0.006338905,0.005294631,0.006022785,0.001801491,0.004688682,0.001774977
2.71E-05,-0.002131973,-0.000858605,0.000893066,0.001592846,0.001676734
0.001689858,-0.001334749,-0.000583913,-0.003026076,0.001634536,-0.00071205
-0.001454098,0.000209836,-0.000653601,0.00382741,0.001290192,0.0045402
-0.000812516,4.22E-05,-0.000732999,-0.003533418,-0.003247563,-0.004401036
0.016504943,0.018297356,0.016083417,0.011549978,0.017514258,0.012639335
0.010314239,0.010100467,0.013352756,0.00424405,0.008121699,0.004990516
0.007205379,0.004722791,0.009349084,0.010882305,0.01113432,0.011810554
-0.005082235,-0.008280756,-0.008693919,-0.00053566,-0.004263412,-0.001554923
0.001103704,0.00072793,0.002383677,0.004239798,0.001203202,0.00372541
-0.003436538,-0.000512312,-0.001868566,-0.00151894,-0.004666211,-0.002497552
-0.012230952,-0.012228912,-0.013607609,-0.009352312,-0.011227901,-0.009586498
0.010137654,0.009247671,0.007800403,0.004223609,0.009663654,0.003104876
0.005251363,0.003778727,0.007842191,0.000842561,0.002924734,0.000313697
