"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
-0.049645981365346,-0.0496819959182299,-0.0497797057886973,-0.0804597307497807,-0.0546356478479837,-0.0559898569132531,-0.0280445615593784,-0.0279207773175679,-0.0280233253961869,-0.0543659246906659,-0.0323815072593897,-0.0344537657810561,-0.0218237903856655,-0.0217542838087134,-0.0217383459063375,-0.0425016539683704,-0.0247762025675652,-0.0257703190122791
-0.0496459836726494,-0.0496756749843565,-0.0497716716086704,-0.0804597307497807,-0.0546236513613,-0.0560148915306028,-0.0280445627104045,-0.0279150078251514,-0.0280192831732493,-0.0543659246906659,-0.0323821897627044,-0.0344664275273214,-0.0218237921651045,-0.0217500435831173,-0.0217431507777991,-0.0425016539683704,-0.0247789352509205,-0.0257627374501538
-0.0494294800965136,-0.0495586604519115,-0.0495815404459508,-0.0804597307497807,-0.0546205147635592,-0.0560797187020388,-0.0279362645644053,-0.0279383759496295,-0.0279207103139369,-0.0543659246906659,-0.0323808218374838,-0.0345023499520158,-0.0217593266736599,-0.0217676928669125,-0.0217176955276355,-0.0425016539683704,-0.0247771974258055,-0.0258215004823177
-0.0495626903205226,-0.0496142320782728,-0.0495483501568772,-0.0804597307497807,-0.0546096744811234,-0.0560418632491506,-0.0279676716771918,-0.0279539485835849,-0.0279375015688374,-0.0543659246906659,-0.0323514362016074,-0.0344948779006781,-0.0216888246232834,-0.0216946051224487,-0.0216590171916844,-0.0425016539683704,-0.0247141694438105,-0.0257979264632096
-0.0495626903451211,-0.0496248084161064,-0.0495180677711927,-0.0804597307497807,-0.0546065877071032,-0.0559993889627488,-0.0279676716620715,-0.0279559259034363,-0.0279420630564444,-0.0543659246906659,-0.0323480358325776,-0.0345031581963443,-0.0216888246155565,-0.0216967674057266,-0.0216654962942312,-0.0425016539683704,-0.024713670370131,-0.0258019947745233
-0.0493853702829566,-0.0494717650956338,-0.0495137840412139,-0.0804597307497807,-0.0546068668918541,-0.056104933932304,-0.0279680777635943,-0.0279272050383863,-0.0280487379681897,-0.0543659246906659,-0.0323489736920106,-0.03452604733046,-0.0216929720516256,-0.0216753166279547,-0.0217418979489641,-0.0425016539683704,-0.0247130258385764,-0.0258197163973756
-0.0496280032632115,-0.0494815783286391,-0.049615340575442,-0.0804597307497807,-0.0545929750947093,-0.0562045119583585,-0.0279551777359354,-0.0279656880614164,-0.0280209273819456,-0.0543659246906659,-0.0323571962443381,-0.0345734315997149,-0.0216831633423987,-0.0216784011201039,-0.0216728437534375,-0.0425016539683704,-0.0247171035706692,-0.0258418796275965
-0.049474131485693,-0.049330790796663,-0.0496172561630707,-0.0804597307497807,-0.0546026781267623,-0.0562775903449687,-0.0279613841608376,-0.0279894042266373,-0.0280359819444188,-0.0543659246906659,-0.0323672343859509,-0.0346483426764579,-0.0217058542665117,-0.0217124886038923,-0.0217005422254293,-0.0425016539683704,-0.0246890207042322,-0.025866529518334
-0.0494717214972008,-0.0493307933233363,-0.0496599710177457,-0.0804597307497807,-0.054578448692439,-0.056388923698779,-0.0279607487920349,-0.0279893979242677,-0.0280736151203662,-0.0543659246906659,-0.0323460112586853,-0.0348559712262738,-0.021705883839577,-0.021712483890921,-0.0217184477218028,-0.0425016539683704,-0.0246843612838088,-0.0260836655076826
-0.0497027579449355,-0.0496584358248529,-0.0497258611275074,-0.0804597307497807,-0.0545745218892538,-0.0563644997886674,-0.0280654481748497,-0.0279821739725359,-0.0280810149125544,-0.0543659246906659,-0.0323428599446253,-0.0350252523261122,-0.0217629958382226,-0.0217215157774344,-0.0217664929227468,-0.0425016539683704,-0.0246855149436749,-0.026252870113663
