"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
-0.032469156045741,-0.0331329316069563,-0.0331056878264534,-0.068324015605642,-0.0423770222065769,-0.0453328042554634,-0.0184780593172854,-0.018721764414624,-0.0184132998873774,-0.0367248120969962,-0.0200910564761416,-0.0204175263662877,-0.0124983680790488,-0.0125239310805223,-0.0124718572810162,-0.0255458004385964,-0.0144212146748842,-0.0147193173506838
-0.0324157796636792,-0.0329588755807325,-0.0331191221923551,-0.068324015605642,-0.0423603592725713,-0.0454431109418017,-0.0185053274775262,-0.018592511255554,-0.0183055241226108,-0.0367248120969962,-0.0201058001786431,-0.0203758341009202,-0.0125214513564645,-0.0125506081860313,-0.0124556398230076,-0.0255458004385964,-0.014423544193279,-0.0147616440666497
-0.0324356028617863,-0.0329591064177604,-0.0332165127673145,-0.068324015605642,-0.0423593588735106,-0.0457218159138145,-0.0185139018957999,-0.018592583146601,-0.0182790837154174,-0.0367248120969962,-0.0201068118900324,-0.0203861355576426,-0.0125293377109528,-0.0125503453592116,-0.0125043791443648,-0.0255458004385964,-0.0144240947510771,-0.0146540907269409
-0.0324356023134549,-0.0329495337533388,-0.0332116356327536,-0.068324015605642,-0.0423513241227644,-0.0457912781257301,-0.0185139017123434,-0.0185918572818405,-0.018253135100712,-0.0367248120969962,-0.0201156501706777,-0.0203426200683951,-0.0125293374864596,-0.01252555634732,-0.0125089560008124,-0.0255458004385964,-0.0144292891151801,-0.0146236892371693
-0.0321612087836658,-0.0325979616671668,-0.0329584461016857,-0.068324015605642,-0.0423336033803528,-0.0458553907614081,-0.018573023486852,-0.0184219302982515,-0.0182744762732319,-0.0367248120969962,-0.0201079833754624,-0.0201801253522125,-0.0124233629610771,-0.0124726235278216,-0.012424747932959,-0.0255458004385964,-0.0144232616599665,-0.0146221555587608
-0.0326672378068393,-0.032742487437531,-0.0331772989735189,-0.068324015605642,-0.0423554062962442,-0.0459283212027062,-0.0185781591954159,-0.0184654537308343,-0.018266517205458,-0.0367248120969962,-0.020090870924781,-0.0204381117218048,-0.0125322190614363,-0.0125352535711723,-0.0125220964810356,-0.0255458004385964,-0.014425821983564,-0.0145696997680068
-0.0326672374355108,-0.0327802347067971,-0.033178854794512,-0.068324015605642,-0.0424032316592854,-0.0457123202901594,-0.0185781585158286,-0.0184852272197301,-0.0182663906003696,-0.0367248120969962,-0.0201307824085041,-0.0206018814505846,-0.0125322196084191,-0.0125440887034679,-0.0125627592746197,-0.0255458004385964,-0.0144439965352851,-0.0147589425179886
-0.0326672345713115,-0.0327312198720317,-0.0331814502837766,-0.068324015605642,-0.0424050813349626,-0.0456601477511265,-0.0185781567985838,-0.0184507486135571,-0.0182723543799395,-0.0367248120969962,-0.0201279962147024,-0.0208268589376879,-0.0125322188158721,-0.0126170665156342,-0.0125489094792992,-0.0255458004385964,-0.0144338201257051,-0.0145929623938497
-0.0322839991979612,-0.0328150839724346,-0.0328624084734832,-0.068324015605642,-0.0424145251852529,-0.0455060917640071,-0.018467319674499,-0.0185043345474167,-0.0181467048629175,-0.0367248120969962,-0.0201587159595266,-0.0205655249252054,-0.0125033195206976,-0.0124965883523912,-0.0124491801062091,-0.0255458004385964,-0.0144390879614584,-0.0146972038983585
-0.0322451377140733,-0.032612409498449,-0.0331450279305768,-0.068324015605642,-0.0424028873567292,-0.0455471713906336,-0.018547319957882,-0.0184974450901566,-0.0183205210011552,-0.0367248120969962,-0.0201583263397339,-0.0205438220721862,-0.0125595962364067,-0.0124936932779643,-0.0124220175991358,-0.0255458004385964,-0.0144554071310939,-0.0145913484643136
-0.0315918573128815,-0.0326528312199766,-0.0333925184547319,-0.068324015605642,-0.0424065698292309,-0.0456094624611806,-0.0187115082713682,-0.0185085550330605,-0.0183153282024366,-0.0367248120969962,-0.0201674628980274,-0.0205147452231661,-0.0124617888990992,-0.0126557994046994,-0.0126397919183556,-0.0255458004385964,-0.0144412488382085,-0.0144777970073692
