"V1","V2"
0,0
-0.00759327324001718,-0.00379881645214185
-0.021190128778889,-0.00443266480745271
-0.0347220309793599,-0.0297278514923915
-0.011595075687671,-0.013359437910151
-0.0816030552803947,-0.0462828852836195
-0.059520345169445,-0.0439926163511867
-0.0497108790905036,-0.0348486402410922
-0.04438060603635,-0.0300767998174758
-0.0663908537183851,-0.0200274661616063
-0.0710553533829244,-0.0655228374813173
-0.0252362668633204,-0.0113465082976684
-0.02658215501076,-0.0221971221679103
-0.0189872238046245,-0.000259486779233889
-0.00751988123517102,-0.00653017434868895
-0.0156579658639228,-0.00853595376288328
-0.0587404964361267,-0.0721986274678739
-0.0275266819263519,-0.0175172184955094
-0.0097653060838566,-0.015153655640162
-0.0288671726736405,-0.0157040006057077
-0.108502905488783,-0.0919044048860114
-0.036805093960997,-0.0215181878144875
-0.0377242522150081,-0.0353852555457849
0.00790344491461244,-0.00270504392354833
-0.0211880660068886,-0.0210244864829845
-0.00916734297223957,-0.0135427442987822
-0.0195812977962684,-0.00761098920626183
0.00778169212274803,-0.00460699098130852
-0.057011712782739,-0.0388734189705992
-0.0315326643848135,-0.0245926585830804
-0.0193156358037904,-0.0106876560285533
-0.0565511140678391,-0.0391814124256753
-0.0715616766331509,-0.0761460974469763
-0.0344301989804117,-0.0311931942560617
-0.0467562700263883,-0.039958950847463
-0.0269305247987708,-0.0285956233710432
-0.0300050109757743,-0.0106438997344833
-0.029107037424309,-0.0124186914762014
-0.0389747500047953,-0.0337921768553734
-0.03534790735209,-0.0286224006611631
-0.00399091754923781,-0.00698631637722287
71728544.0125606,45808399.9897867
-0.0395504762683942,-0.0343126167814779
-0.0659982529971286,-0.0563928996852502
-0.0216424163760191,-0.0174628652693471
-0.0246137641642971,-0.0218972466158286
-0.0422528138385146,-0.0288419484704717
0.00339373516229371,0.0101804000336191
-0.00810456367584289,-0.00636532067116308
-0.045076562611383,-0.014680535044793
-0.0235492333219503,-7.07709953115675e-05
-0.0228571704773899,-0.022230227177571
-0.036479998266626,-0.0271536275459238
-0.0322733134466048,-0.0305436619261786
-0.0168628893084937,-0.0117030308264487
-0.0163842132636543,-0.00896279304335117
0.0305725202421891,0.026718221673821
-0.0353083955139862,-0.0180818361236662
-0.0267718616049119,-0.0246032150412101
-0.0390993041938767,-0.0313419107040971
-0.0192419774646928,-0.0240379747286802
-0.048308927691471,-0.0361865227652873
-0.0180177027199248,-0.00441846114768769
-0.0230566136826929,-0.0160175248250804
-0.0375089378422744,-0.0388760765563268
-0.0108573649210516,-0.00851844422645822
-0.0347066596815445,-0.0277234748832134
-0.0200011395529699,-0.023053376947495
-0.00352856826157688,0.00402866349859096
-0.00451190576596101,-0.00814802851451495
-0.0262519257118517,-0.022451601558853
-0.0231562658200674,-0.0195796920297015
-0.0177225938994597,-0.0145831620008447
-0.0422342776561901,-0.0209792653941071
-0.0135518815342024,-0.0143053378533616
-0.0201127173887372,-0.016204881320612
-0.0297454055547659,-0.0174154406014259
-0.0105462549021507,0.0050226675738099
-0.0159455769080051,-0.00921415685105439
-0.00547866379087441,0.00034582912425949
-0.0480111515295971,-0.0333496711994987
-0.0138726043167005,-0.00559472574707904
-0.0171944607653579,-0.00997075101720118
-0.0233448478124085,-0.0154586567087697
-0.0396383264440835,-0.0130144184881178
-0.0422645132070473,-0.0177538301866509
-0.034030269703959,-0.0201602919659554
-0.0212454427274037,-0.0174816711508376
-0.0120417606692612,-0.000939333927097117
-0.022823648739318,0.000391552830025664
-0.0143713135642981,-0.011979883126276
-0.0164955178963503,-0.00772916302873509
-0.0369471848684919,-0.0216006174845894
-0.0165435539707815,-0.0145339446714743
-0.0224710927961948,-0.0199949693387352
-0.029800774461198,-0.014933377953073
-0.0238079949910768,-0.0216180501416934
-0.0162710352239822,-0.0039008437897022
-0.0223794786768727,-0.0200952701955383
-0.0177436007506035,-0.0101267477037632
-0.0239409470626335,-0.0195228776524184
-0.0267282182194385,-0.0198470379755546
-0.0257378881380235,-0.0188072705180675
-0.0241940164263332,-0.013693562412202
-0.017995726595815,-0.0137339183575824
-0.0263436221806292,-0.0242539167967344
-0.0173006328813463,-0.0111089466997065
-0.0258485523825523,-0.0179614323718873
-0.0344110026552919,-0.0199246921280966
-0.0248598476180068,-0.0106200369736773
-0.0274456472687634,-0.023162398119975
-0.040599045964083,-0.0325268497839354
-0.0293149913589057,-0.0260010400582155
-0.0277584840877594,-0.0203919784278074
-0.0281371508947834,-0.0226747192811274
-0.0225468960234316,-0.0275121330457061
-0.0236686563183108,-0.0200808734826136
-0.0463405030130273,-0.0454462075563475
-0.0120818563079166,-0.00404991111011622
-0.0262656944427689,-0.0180618914356017
-0.0153820025221642,-0.0119744007291573
-0.00829486282791824,-0.00123277662946561
-0.0435586737460767,-0.0245156965000141
-0.019911987612198,-0.0173187836810814
-0.0171215667824073,-0.0160723004351824
-0.0245627915764549,-0.0178476895013489
-0.0269713162573539,-0.0308430582710449
-0.00613945562380084,-0.00879117958402363
-0.0147118829813515,-0.00726128003856475
-0.0262224937591373,-0.0196402184246996
-0.0123875446356982,-0.00853926780543733
-0.0339064975413684,-0.0269248878609566
-0.0174391854201906,-0.014191316877901
-0.0301077900312651,-0.0303687909724068
-0.020802200064711,-0.0198143980010269
-0.0189810664658474,-0.00923591068702499
-0.0222016198069461,-0.0161074162957949
-0.0225600955268932,-0.0102610268942443
-0.0271793572188807,-0.0237657867302862
-0.00400244050306017,-0.00377026811252015
-0.0241009541253223,-0.0140760342466498
-0.0523269446731891,-0.0362931830530227
-0.0256154028630008,-0.0309280056793269
-0.030016718883899,-0.028117791650375
-0.018329728416338,-0.0160168486593515
-0.0244202227071693,-0.0218424793199942
-0.0296264354596635,-0.02000945940285
-0.0167962836185179,-0.0145708488227386
-0.015922456064178,-0.00775606904727567
-0.0395050597122048,-0.0360145879844919
-0.0335001569728974,-0.0273519024842668
-0.0251977665724984,-0.0218509483840437
-0.014962340872828,-0.00167951134742469
-0.0251018372527924,-0.0163408655959837
-0.0216903891670783,-0.00944849582514504
-0.00689547157275569,-0.0100351492153026
-0.0275159055420161,-0.0201061324919373
-0.0239699725095043,-0.0143478107328535
-0.0138429103980642,-0.0137037106813878
-0.0134182227011316,-0.00592312118929577
-0.0206230184396608,-0.0185066395795118
-0.0288708902138753,-0.0259531817076492
-0.015451105257656,-0.0163822532185583
-0.0111135957850634,-0.00903623896039978
-0.0139004203490021,-0.00612948287073495
-0.0253747519087759,-0.0185188104730193
-0.0296805992104746,-0.0246281558019965
-0.0214427300337834,-0.0115178536459266
-0.0180459774750832,-0.0117945723379668
