"V1","V2","V3","V4"
-0.021132381051883,-0.0124086098176885,-0.0279111913051412,-0.0134168591549733
-0.0239417883966126,-0.0110922608818772,-0.0300795157220622,-0.014835140006018
-0.0269955910244309,-0.00950771936482695,-0.0283251914489184,-0.0111179411836547
-0.0325648186088753,-0.00832703148320046,-0.0284683480616345,-0.0126402407768312
-0.0130778210404099,-0.0115219404436107,-0.0277840140830601,-0.0114210294603029
-0.006899296238879,-0.0106591393815696,-0.0294305678022076,-0.0154461224426866
-0.0108661252007508,-0.00790677425629985,-0.028219161465596,-0.0108675914541182
-0.0143642438268418,-0.0117409220084083,-0.0297025725132723,-0.0127340822858071
-0.0108463145424403,-0.0124264643382215,-0.0286381301284406,-0.0119081702440884
-0.0120224319860401,-0.0099813718737342,-0.0272883586258073,-0.0105273597717786
-0.00579928069396928,-0.00925680749728958,-0.0254113867902061,-0.00944180108239064
-0.0262797833674464,-0.00895799758900234,-0.0322747359523954,-0.0111547888696312
-0.0279806155327092,-0.00831284194494365,-0.0283161229869093,-0.0123128595349942
-0.0120163136379406,-0.00577863962247195,-0.0342873550659813,-0.0132587761805435
-0.0266190360005951,-0.0129567826533346,-0.0321422831212531,-0.0166788810230067
