"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125"
-0.00113416030988211,0.032444816106347,0.0377889717288439,0.057784229955743,-0.0111672628043965,-0.000751092900293085,0.0145923486915109,-0.0147530026810319,-5.62503656881322,0.0147949723375555,0.0208269193396117,-0.0210151732844748,0.00927584229941241,0.00368433884865553,0.0184901776106992,0.0277464053667814,-0.0294048735860641,0.0154364678496405,-0.0143346975910058,0.0174770894545042,0.0187175126882381,0.0357684811816921,-0.00522779390768264,0.0042432778078816,0.000529677077502889,0.0538756004989679,0.0265008630237981,-0.00186241527226965,0.00365942187776024,0.0431994046542372,0.0195476072616192,0.0460492241305811,-0.0248273892257324,0.00719660966646582,-0.000918502272592868,0.0101021381011631,-0.0303310308421474,0.0136394868602626,0.0204575822660021,-0.00419807963634689,0.0218832381869266,-0.00134577328448177,-0.0192717481536421,-0.014648403766399,0.00425768366432094,-0.0456304760246336,-0.00156518108033628,-0.0296765879182329,0.0177361065127897,0.00882019884067598,0.0173956243174577,0.00652358716432922,0.0406446469538953,0.0117212976880358,0.0143906454829335,-0.0056743677115051,0.0216998442768533,-0.0152908150891309,0.0312218778438113,0.00915756778472826,0.00930244857472427,-0.0460381611774701,0.00697596904878438,-0.0109743111480418,0.0447239927536938,0.00583972855690049,-0.0396649856662327,0.00475587983939071,0.0131101073093716,0.0129861640566944,0.0156336978941975,0.0241108796173538,0.018206018132045,0.0285376145757869,0.0114358668961048,0.0033796736372609,0.00738906409368305,0.0321626930111033,-0.0172381154749801,-0.00449243035103852,0.0284040153290843,0.0113951631342056,0.0949487521451615,0.0168724740526713,0.0103972120600811,0.0158536819202571,0.0131166962588427,-0.000469443256448284,0.0105274418338233,0.0363694615578272,0.00282375754974665,0.0570908034739853,0.00712930587578069,0.00414965691935284,0.00751803752887993,0.00782921510849156,0.0358195451242764,-0.000112628271810808,0.0140812811796441,-0.00177689786697199,0.0230085353348695,0.0192243518197468,0.0121764646930289,0.0142683036092703,0.000655763265791927,0.0599085345402116,0.00895766996915106,0.0250239057789468,0.0246119299333143,0.00695306072953783,-0.0142568830782142,0.00710094391427906,-0.0218415476201487,0.00332715630370815,-0.00330698839408798,0.0100145222345484,0.00507280173918175,0.0375394946520925,0.0122835888321464,-0.0186024561795386,0.0372991770458208,0.0684674551684473,0.0104628380350267,0.00232365075517211,0.0095549675155909
0.00282881661276402,0.0350421949757163,0.0176907316911635,0.0936457807696452,-0.0172967016012645,-0.0153280538797348,0.00209862312064233,-0.0194997067473837,-2.96959424190431,0.0297237942592635,0.0281691671072089,-0.0147063724037469,-0.00274019433874773,0.0145607154230042,-0.000743187865198771,0.0108325753637645,-0.0169598717585139,0.00805660807042164,-0.0186092318690774,0.0106831205706213,0.037023330855976,0.0122292488459158,0.0131820778821309,-0.0303798131818851,0.00375097883907343,0.0538664507623346,0.00993750478673174,-0.0231071527767299,-0.0150356048650336,0.0350479631154067,0.0109005950529726,0.0562091474635887,-0.0102138689910737,0.0135938297110244,0.000224479419909023,-0.00824235576177631,-0.0251263639079548,-0.0074051012097736,0.018987201466996,0.0241153274868661,0.0235167669348834,-0.00489650733814865,-0.0243107129749675,-0.0104627469316414,-0.00489094361466744,-0.031324318287173,0.00445559731152628,-0.0166571772649861,0.00643027555959008,-0.00141304511265485,0.0156258498408638,0.00444290094320155,0.00448039497582514,0.000227505056151485,0.0102586881568616,0.00172974764976245,0.00503127899075236,-0.0104785807737632,-0.00603659045867816,0.061841181297601,0.0098937619595038,-0.0525882492326183,0.0189697424157423,-0.00793952254612782,0.0236973140766915,-0.0085999543587158,-0.016429265739313,0.00359909103113475,-0.0189976459434972,0.0221712796469282,-0.00538834217494415,0.018618924637691,0.0164901485830057,-0.00249021385031728,-0.0256856673897696,-0.00557663843142308,0.0218290714017639,0.00264736296694986,-0.0138194361946259,0.0102030381087396,0.0130136064622592,0.0243057449562334,0.0236276255976886,0.0310717650398491,0.0158328733892258,0.0338549988864931,0.0112773172516989,0.00105894484547264,-0.000795082170205789,0.0322678370419078,0.0082002618273612,0.0522124959448012,0.0461739207231329,-0.00454158494808941,0.0325540056751716,0.00533409742097528,0.0414048297228294,0.00328364384713178,0.0223625022459607,0.0147422230542529,0.00380858076587518,0.0166143810310242,-0.0116235493765512,0.0011801662911814,-0.0104543020177861,0.0250999763981731,0.00481439340293771,0.00999464609265159,-0.0202053003886127,0.00846841543471632,-0.0176981182497159,0.00379044448288599,-0.0290084658132306,-0.0281296345737016,-0.0313302526771568,-0.010303677170133,0.0221687085229681,0.0137594144982643,-0.0110692431513208,0.0151751328716736,0.0221849400129947,-0.00293076583253951,-0.0105271275586461,0.0113332430524194,0.0127247493431985
-0.00488298095863132,0.0317763156716654,0.0186796256596231,0.0394009407860873,-0.0191037739835106,-0.024627309677541,-0.0246614973252553,-0.0163245866026181,-4.55862642771338,-0.00354033902868101,0.00306983134894498,-0.00264584458882762,-0.000190115984219908,-0.00322634690822648,-0.0349398572175086,0.0107386520073804,-0.0318177544440437,-0.0420394335621449,-0.0104208524607437,0.00484661546494453,0.0449653754327969,-0.0202548523816334,0.00922303077337544,-0.0497941630793538,0.00704748713338715,0.0135442711150196,-0.00970987395755487,-0.0251831668101988,-0.023026198844202,0.012464863012229,0.000988168874316433,-0.0284901727433201,-0.0541637185891435,-0.00288638626219262,-0.000154261906657506,-0.0283311405805516,-0.022988562354586,-0.0128997522242844,-0.00354141061052274,0.00600978563742716,-0.00703466010989982,-0.0199729729716285,0.00770741412723434,-0.0172100523702369,-0.00452725629240737,-0.057743181300443,-0.0208491634575116,-0.0450636937628865,-0.00802687368681007,-0.00502661443951905,0.00443232256815992,-0.00591134469942855,-0.00668964600838969,-0.00833779789020222,-0.0167362652686313,0.0017930500339984,0.00403170170882145,-0.030782791374721,-0.0373673713704613,0.0179296755378116,0.0181577646006675,-0.0583734251984836,0.00668765373749196,-0.020636259039658,0.0420510637829389,-0.0147749652235472,-0.0339040968938351,-0.0206364672421753,-0.0432469877107213,0.0207117610585301,-0.0352928149466943,0.002702346384789,0.0248273700513705,-0.00727373249958623,-0.0247035861864868,-0.00187131161814054,0.0133298738379532,-0.0176241407438699,-0.0131427893719071,-0.0239134538378191,-0.00289422592851728,-0.00560367376404235,0.0213297939977995,0.00550589627061237,0.00378650495560283,0.0156013808554049,0.00618142588983321,-0.00132512608641501,-0.0264226750440662,-0.00117952066575824,-0.000938738095944336,-0.0387657849544475,-0.00234955732961653,-0.00735734553793008,-0.00347669738617732,0.000500372699438629,-0.00216312625726139,-0.00704850654534232,-0.0056932618256784,-0.0114219503061807,-0.00687714878603674,0.010293537304443,-0.0259304804747586,-0.0161639519817813,-0.0202276183048049,0.0160910201521915,-0.00236753238887869,-0.00188714242477423,-0.0186653731722083,-0.00367657761544547,-0.0331958676000289,0.00572071118669613,-0.0473392430507127,-0.0245666087310686,-0.0395108032964398,-0.0034447233197711,-0.0257611531975799,0.00778765877600139,-0.0151217531150867,-0.0194721188228332,0.00861087729091576,-0.0109050203570027,0.00505571028465779,-0.00944183704675611,-0.0173456837109849
-0.00085185346195803,0.0498503478505425,0.0319472790285226,0.083085129227297,-0.0102570392366162,0.0140302483682933,-0.0164986884764162,0.00353437824660126,5.32596867348852,0.0233933298968194,0.059674440684488,-0.00924273513702029,0.00845532204919478,0.0189730514622775,-0.0138178769013932,0.0193027876241931,-0.0190667617196475,-0.00110650613806428,0.0270713088243912,0.0421023414896242,0.0209632817607708,0.00108050092774535,0.0228856280197646,0.103137408891119,0.0037007780678095,0.0528786954025125,0.0711576621165652,-0.0109221209053985,0.0182845632099749,0.0822143154483304,0.0740558222867783,0.0504959473560937,0.00295764526961721,0.027279104564228,0.00102525791393399,0.00944285661933477,-0.0102562289448799,0.0319513526305738,0.0366966111136931,0.0119496090276535,0.0308032961329062,0.00409746932520239,-0.00100184437403443,0.0170447370760382,-0.00104836029504695,-0.01993899934531,0.0424977566031127,-0.010140086387579,0.00315714851787734,-0.00477069033948193,0.0614544088175875,0.00240701641594287,0.00483292433280132,-0.00237568010395108,0.0289296751887397,0.0120234888076385,0.0170604274719893,-0.0161427670154299,-0.00732850411249236,-0.00143903322777882,0.0198910140423331,-0.0494241033587865,0.0448988970320177,0.00407056127973685,0.0122559359724515,0.035520874645259,-0.024520703018271,0.0209401645596055,-0.00428861977624468,0.0308208828981892,0.00747104703511926,0.043194017654812,0.0123877689711796,0.000613410777526684,-0.00556579406167199,0.00183266770518482,0.0085380748572121,0.0143597622235545,0.00341974956935514,0.0484086356763949,0.0268388786544848,0.0216285586859511,0.0440714806584054,0.0253345502684938,0.0158144577293425,0.0171796649158898,0.00626301549258196,0.000272675134153278,-0.00380832516384941,0.0466246650469491,0.00273419295149347,0.0407992058476965,0.0671829842065219,0.0147085266197103,0.0767069211355768,0.0153006099760953,0.0444704116695581,-0.00535342983777291,0.0396439319308763,0.0175602242104763,0.015025140707736,0.0472040238208589,-0.0166973131053279,-0.00219150024039484,-0.0144785105501439,0.0423516535123006,-0.00201383699390734,0.0103904269485471,-0.00691689580152754,0.00302538736387037,-0.0243284610487742,0.0104270340613853,-0.0100071243216099,-0.0249056649449765,0.0282627812386061,0.0154798443272543,0.00489571933499742,0.0210021787316036,-0.00410690347695959,0.0082882324266075,0.0278710772415089,0.000564448636246731,0.00954822710681076,-0.00256174471653896,-0.0180748016738007
-0.0247563535331999,0.0180832676551658,0.00572197130655406,0.0495967715562944,-0.0149307278372011,-0.00947670639674291,-0.0149650792434199,-0.00829185368794029,-16.1494501757276,-0.0181144279333092,0.00634692065113039,-0.0184614020648784,-0.000311448519742691,0.0130885365727529,-0.0215218829416592,0.0170435706372602,-0.027493496770353,-0.00397348109976321,-0.0178413585806755,-0.0210692284021242,0.000598620486903,0.00091045639008403,0.0171735046206359,-0.0288455524228267,0.00678869662467787,0.0409425413545149,-0.0105487944081732,-0.036082764941561,-0.0292696523457768,0.0254362738899699,-0.0175466389667855,0.0551600170947,-0.0408137239757257,0.0271077525029092,-0.000635416675898415,-0.0197608587127071,-0.0320906747711777,-0.0242468548283898,-0.0266999585548606,0.0105763804788812,0.00473869169715858,-0.0109069075310084,-0.0428778608944359,-0.0229972277533528,-0.00775541812362835,-0.0143032828942049,-0.0307553399946991,-0.0786857107373873,-0.00414004791465705,0.00262573617142165,0.00114920840846153,-0.00433582243036738,0.00896210402968764,0.00159344272517252,0.0128232668882002,-0.00640528181861453,-0.00369797590341748,-0.0227812303459532,-0.00736838428853055,-0.010345848703779,0.00371077635073064,-0.0306759359077649,-0.00188360903328946,-0.00935804845940749,0.0211922824924562,-0.0249799306879181,-0.0265702953164141,0.0256729270792928,-0.0166810356513945,0.0067018943897325,-0.011946071297639,0.00617675942533682,0.0150425015161329,-0.0066873689761691,-0.0385966246948808,-0.0216361012751398,-0.02356579525285,-0.00161924295445812,-0.0482950016140019,0.0165700762252747,0.00793335016464793,-0.0286002607989827,0.0338164580891963,-0.00502882804732437,0.0119363485179395,0.0105065814615452,0.010851259593502,-0.000740129576327049,-0.0229468143477296,0.0396621724026625,0.00206217163705546,-0.0418405892150378,5.66880789556017e-05,-0.0100165490224976,0.00994133691650137,0.0031109473713944,0.030673254985811,0.00719391881888083,0.0117134533226135,-0.0224115324963311,-0.00879297831618166,0.00368972093236697,-0.0336659185604527,-0.012722197160349,-0.019007371191018,0.02590864206368,-0.00196530984614529,0.0128488976113601,-0.0226805732089534,-0.00582683964579982,-0.0199085375826911,0.00231869323654467,-0.0281369290280756,-0.0310688441035007,-0.0532122450761429,-0.0225728436667622,-0.00918292411657635,0.0012512896189197,-0.00640706262167635,-0.0169230978287092,0.0141521211000074,-0.0343501539382134,0.0033422261292805,-0.00503168797518259,-0.010098448897477
0.0124308397546449,0.0151046842213185,0.022166423799434,0.0144854073448855,-0.023032501513902,-0.0262383790326414,0.0212499588789926,0.000200281842233047,-2.33314629673721,0.0152195158490527,0.0179225203372025,-0.0186070425513874,0.0146701595906633,0.00244642887627314,-0.0258792969681464,0.0234269152478635,-0.0176245636268859,-0.0330455256339783,-0.02060300679666,0.00931814593383789,0.00379124012128393,-0.013265097017791,-0.0171034992661472,-0.0054453793998022,0.00241751488948413,0.0552664944496239,0.0158418806862041,-0.0181147525407492,-0.0234437828434114,0.0224237028397939,0.00510052200617049,0.0424018591860512,-0.0185539767069598,-0.0145974441786677,6.22977522932329e-05,-0.0103681475514943,-0.0124319669273325,-0.0261865760990314,0.0253066376316367,0.0143652243232189,0.0387871208006345,0.00910960317098381,-0.0116840754032223,-0.0141448004341068,-0.0130562322554269,-0.0248539978123246,0.0149679123360084,0.00869307132067453,-0.00766513124133957,-0.00285584367336893,0.0107692126124965,-0.0187506309489575,0.00974055623989639,0.00208252003532197,-0.00359532668290681,-0.0028496331780343,0.00659239577528288,-0.0207664818698401,-0.0141569955003006,0.0133894479807526,0.0166877335384464,-0.0562075542385758,0.0234261148227736,-0.0111021828456737,0.0170360536012567,-0.0123274864525597,-0.0310246784435827,0.0105913919648868,-0.0167772042159258,0.0234211426734737,0.00720121322510007,0.0303950142735207,0.0296254999777523,-0.0175271741411158,-0.020584420760964,0.0152917453316645,0.0297736139542367,-0.000264626557136972,-0.00932161032957773,0.0299789443549259,0.0217771010456011,0.0392029925701511,-0.0303523867291754,-0.0110585816564485,0.00769624515492109,0.00868176510123478,0.00760033221854822,0.000524305888880268,-0.0167552691996169,0.0328709127381639,0.000850337843847704,-0.0517195072958667,0.0194183792534802,0.00923566189728598,0.025276360133437,0.00196374917226624,0.0187633658230702,-0.00708327288989092,0.0290441187760396,-0.0265766100377072,0.0110865174493988,0.013734611359886,-0.0101335573881165,-0.0131137767469021,-0.00839356936294746,0.0260893271915949,0.00717472108968282,0.00575455291438256,-0.0203557222544522,0.00410735014140148,-0.0212667732686352,0.0117463662591193,-0.0185069713087202,-0.0423364024155845,-0.0303594991796639,-0.000913633351524864,-0.0113184244536305,0.00542454971497685,-0.00851907584081856,-0.0166586991883051,0.0114393499258494,-0.000731516265169187,-0.000811634943937769,-0.0048649180521861,-0.0205050033463619
-0.00490211872193344,-0.0610608268471768,0.0191758493481015,0.00183964578181416,-0.0595529694280667,-0.045592434018624,-0.016499734785109,-0.0243344393916147,0.109716753799335,0.0105763098805251,0.00270641994782977,-0.0191412614303411,-0.0288669001219598,0.0202469987555842,-0.0285742992268074,-0.00686547511819704,-0.142194086537199,-0.0255277200718311,-0.0238609951853979,-0.00407983734953922,-0.00395391765651277,-0.0172102221276954,-0.00786667068535051,-0.0355034701803046,0.008180634917991,0.030946293269923,-0.0150195220595134,-0.0463208623727934,-0.0283535700244855,-0.0150902557090502,-0.0367477426649703,0.0289029757263319,-0.0460548939546148,-0.0338012244758046,-0.00121298668838517,-0.0310471297912956,-0.0299626536477959,-0.0362745656448155,-0.0168877272902238,-0.0224108789842078,0.00581539893542297,-0.0197159548580087,-0.0582976710190673,-0.0265739367176548,-0.0362125489309262,-0.0529515544647146,-0.00827868971562225,-0.04162876969668,-0.00184388395002455,-0.00909610366866785,-0.0737746605433807,0.00620223455878116,0.00364629311828413,-0.00578957522817297,-0.00160324182866343,0.00810683131590175,-0.010170518464773,-0.0479192397895683,-0.0136201669075337,-0.0190358795462427,0.002436086144395,-0.0492114206158887,0.0185345833658611,-0.0348438571628306,0.00310358169065449,-0.0355073614696402,-0.0498549780752276,-0.0037889705074103,-0.0408836477339979,0.0116806210692437,-0.00828257521403186,0.00642499170093743,-0.0114847235110214,-0.0348115393012167,-0.0338468821456796,-0.0313190538965707,-0.142511483542846,0.000675082327339529,-0.0173235091773556,-0.00945312400778671,0.00376733820020778,-0.0462463392839079,0.0375853595214821,-0.00346114664717525,-0.00108813487890341,0.00938549904432411,-0.0150749019929404,-0.00388375650181934,-0.00783092531442698,0.0110775600724859,0.0109727866135827,-0.0400460563122022,-0.0307590514630971,-0.0191617349172089,0.0155984720415546,0.00100755499234432,0.00149204621832758,-0.00780356876454605,-0.0548260456892142,-0.0071001535749936,-0.0145367006699471,0.00747063530011014,-0.018173000545371,-0.0160846406604846,-0.0139769568853383,0.0114801355521426,0.00343574541878004,0.00521153111062168,-0.0229551416533154,0.00214604214324994,-0.0302496626023803,-0.00283778782645008,-0.0520889513141064,-0.040284333473811,-0.0916496733744961,-0.0219714190163165,-0.0462129098728708,-0.00402633547097403,-0.0140850755250849,-0.0188860173051166,0.00358469251670104,0.00215338236135055,-0.0169530935156403,-0.00572760960172465,-0.0143824304382169
-0.0225982788443442,0.0303428542246473,0.0188778177801883,-0.00900772111266422,-0.0152482200363841,-0.0239942831379492,-0.0416987091684053,-0.0158611782131166,-5.25132815979501,0.0305229312641153,0.0451884375965569,-0.0221732025208506,-0.00283677259044119,0.0297069299933657,-0.0228951538986596,0.00829110759795574,-0.0256651103482089,-0.014076552266235,-0.00646168192289973,0.0167562451159418,-0.0119000660999753,-0.000303029352583199,0.0175538595155818,-0.0179374259813342,0.00346153641868773,0.0567081941896055,0.00302049034374725,-0.00834587471960177,-0.0158275801029015,0.0451493160018685,0.0125782160646609,0.0576556338228565,-0.0169979023075545,0.042750499675147,0.000414241005314625,-0.0303997568691292,-0.0211795505832368,-0.0109839096594425,0.0103532015653582,0.000588269407743064,0.0218019169741809,-0.0520768148681096,-0.0416335111511754,-0.0195895726328342,-0.0101434931757248,-0.0287131992162839,-0.000924086062251934,0.00625748991071628,-0.0232166918558414,-0.0121375011164563,0.00765587938649071,-0.00125906256122453,-0.0236406109923095,-0.0495557882360184,-0.0165763476737594,-0.0247619954641894,-0.00463044821890438,-0.0455440338126377,-0.0363467595412677,-0.015921563401426,0.0128058409822823,-0.0728352464861115,0.0102898053356158,-0.0267625611407571,-0.00568619401900556,-0.0155358755293321,-0.0568859351270648,0.00291466971396169,-0.00999915283772178,0.0117832789139548,-0.0497292868715718,-0.0101504249000753,0.00686899910982046,0.0280990809880709,-0.0270439338099716,-0.00624610460967643,-0.00182824319119726,0.00264898247565455,-0.015092520107856,-0.00829531154069906,0.0113734929123456,0.020846446187839,-0.030174269809051,-0.0109988800003557,0.0163589793687057,-0.00293164452875822,0.0036090445078644,0.000356991229447227,-0.012693310155777,0.036796371523685,-0.00452932243999549,0.0748460844958947,0.0631259061092367,-0.0251423480983112,0.0244669356991904,-0.0105563751728627,0.0183705801589053,0.00280827707901826,0.0221946682788351,-0.0104388164096797,-0.00394524525666906,-0.000465137562683465,-0.0351031451627898,-0.0517400257600925,-0.0260443936586395,-0.00400164513803084,-0.0142301451573023,-0.0151591458412496,-0.0357195984503935,-0.0134637601322614,-0.0460313170238941,0.0068633403670301,-0.0415444590839824,-0.0535994423869579,-0.0497758608777986,-0.023349328775474,-0.024460209808909,-0.0177839443718722,-0.0172535608906995,-0.0103645600858168,0.0133593584592685,-0.0193839961957331,-0.00191345412190441,-0.0156814193530696,-0.0841800230315745
-0.00516964041138834,0.0241459352069651,0.0168716277862759,0.043769938105682,-0.0217905158067022,-0.0157157176589895,-0.00491238900851159,-0.0145970267933937,-2.34438639383167,0.00714045052127015,-0.00156573411961964,-0.0237895268226914,0.0192468610831908,0.0224240847336846,-0.000586999340203186,0.000686518410871549,-0.036298135417872,0.0250693641951077,-0.0105940763725691,0.00301609475821665,0.00642326338072447,-0.0140174712178042,-0.0122261257140866,-0.0399218487002562,0.00257871534842851,0.0314871559912128,0.0097038742217295,-0.00941259215534124,-0.0117135766935196,0.0228882951990074,0.0684779550532728,0.0523925047466847,-0.0208180879931581,-0.0316487188464045,6.25210256162204e-05,-0.0258623314736127,-0.0272047445699518,-0.0228731150781971,0.0204489850473078,0.0123416736435195,0.032997503416055,-0.00804639666469427,-0.0240234314069555,-0.0255729153768118,0.000360064966910875,-0.0667479192920319,0.00268857298510842,-0.026365308837083,-0.0044364290812806,-0.00444103887050801,-0.00498439991214892,-0.00550680026492874,9.99621854139588e-05,-0.00391278222107418,-0.00173138234994771,-0.00143013412740552,-0.000232645046993474,-0.044951823255158,-0.00351594182288421,-0.00589601277208787,0.0126498453898662,-0.0435480569652137,0.0222738359787919,-0.0247925365415431,0.0113358316413282,-0.0132252557096811,-0.0918106585710699,-0.00334058714029585,-0.0402300855221096,0.0186710215365076,-0.00124240297235363,0.0126744177423172,0.00694164608533761,0.00409883463134475,-0.033026432317035,0.00893678653058014,-0.00385589357020543,0.0117585505872014,-0.0117669862752515,0.0161257136986976,0.00657496953258131,-0.0157330376083611,0.00805469506265914,0.0122404667873976,0.0110901532459566,0.02545540400165,0.0154468484234145,-0.00022390146082472,-0.0246626220585859,0.0350531706484081,0.00501786327915683,-0.0662920525015508,0.00285951071549295,-0.0128237274030033,-0.00352191133543159,0.00522373338575267,-0.0116897281144242,0.00178669875647784,0.0139776941623611,-0.00318066457623398,0.0012260418998748,0.00193696161836027,-0.0119276613103743,-0.0220297255870564,-0.0134463087619615,-0.00802687787278466,-0.00235036155062973,0.00232380917821767,-0.0429190083500541,-0.00659889808163304,-0.0273343439655984,0.00054017819356807,-0.0306220589842009,-0.0356599706190699,-0.0387284000167924,-0.0196951285474559,-0.0354036599114528,0.00128315869004139,-0.038947876580984,-0.0190895597857806,0.00893555202264757,-0.00426709680070243,-0.0151330183541102,-0.0111638330153562,-0.0162488376981444
0.00280207099305349,0.0362581965758703,0.0116494487393899,0.000194208923396229,-0.0239861622017495,-0.0057373594558824,0.0219514329402972,-0.0195367585758544,-8.60175044930687,0.0212366390749674,0.015147756707849,-0.00924919081815354,-0.00749867342791024,-0.0115718291564792,-0.00580477808039798,0.010760167425496,-0.0278659095192251,-0.0242409841860222,-0.032577151591934,0.017822302864404,0.0298231805844738,-0.0192199675301517,0.00202804313465733,-0.0186906932362697,0.0159679053083557,0.0420949616190412,0.0389708054803383,-0.0260481435305261,-0.0207070001903896,0.0285443864147093,-0.0242139393169219,0.067044679496448,-0.0202765564760395,0.0216657467896851,-0.000192916571585904,-0.00473474976574618,-0.023913495785613,-0.00895643754701449,0.00138750630673964,-0.0179737866044202,0.0194312261968157,-0.0157181884146629,-0.0210198909624856,-0.0172923807903412,-0.00884422612039373,-0.0420027562782471,-0.00253786041010613,-0.0227821288501817,0.00605482343693643,-0.00273991052341078,0.0128399700610509,0.00702376026595131,0.0319206323297696,0.0112914177544897,0.00244843209726503,0.0230404999291723,0.00567349231953129,-0.0303353340661915,0.00392493303504841,-0.000292166296410872,0.0095770008784312,-0.0308540943305145,0.0141887848258907,-0.0116127170178217,-0.00665543371095917,-0.0211095738729002,-0.0376118567558963,0.0210031248256741,-0.0203833538002368,0.0187150232357628,0.003133111896708,0.0135293348844939,0.0162660587388252,0.026759484753785,-0.018904621998908,-0.00931210670641816,0.00241727471852356,0.0194995235457525,-0.0290325668013304,-0.00981665449521992,-0.000764351813287753,0.0049962988291744,0.0496368363955904,0.0123015867901789,0.0113528224535179,0.0118214743044336,-0.00178228553949676,-0.00142773894214006,-0.00817371142974256,0.0248544382428553,0.0159960470164654,0.0362693682999218,0.0590158604137795,-0.0117940456543791,-0.0301998268590035,0.00917451117582298,0.0271486797114631,0.00452762411972671,0.0108391328069506,0.0268186049328378,-0.0023694207912768,0.0171004715518034,0.0145620600095277,-0.00175892266396831,-0.00566799487551357,0.0850248138061565,0.00391720052536733,0.0129862442177543,0.0311055395589836,0.00415743483376279,-0.0186801761543474,0.00813286143237292,-0.0143018899877599,-0.0153276054731666,-0.0225141285051442,0.0354035968233561,-0.0120541659003909,0.00133480302354037,-0.0114084094608998,-0.0307534323249367,0.0184066705230971,0.000908734418539426,-0.00709821728898816,-0.00369532120270931,-0.0139951103664417
