"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129"
0.00796932596719404,0.00629300026676755,0.024058517571363,0.00976712251419479,0.00087020503177028,0.0121107320873298,-4.07242054777908e-05,0.00555580234323025,-0.00905212979968553,-0.00744827561924558,0.0617063639332973,0.00147256523235069,0.0151703696485857,0.00960719881548928,0.0286820781465234,0.0269408196504498,0.0256409939376773,-0.00376519350152513,0.0633200039798962,0.0288533362667867,-0.0113514415817544,0.0118142718946946,0.0343329200561119,-0.00282805401670632,0.0535792633895262,0.00344275029804284,0.0274583492727103,0.0449472384513298,0.0105890445661641,0.000530454674549864,0.015959572557668,0.0569181214416491,0.0301433225638098,0.00764307992691304,0.0619762349231783,5.02350079392974e-09,-0.0117735955780861,-0.00782314851300226,0.00832563903234718,0.00853964153957575,0.00374987281597326,-0.0232044647182408,-0.0230512213077662,0.0340287308270688,-0.016994180926224,-0.0240372721851589,-0.030715351154276,-0.00964769681398119,-0.0136072938954126,0.00257162354009076,0.00755131820525512,-0.00120263485180881,0.00925048572155963,0.000753771909939307,0.00560161578606611,0.0523313317104049,0.0226549542122128,0.0027693706153995,-0.00271522800690222,0.00290610764829162,0.00988405901736033,-0.000587773161176219,-0.0493766296277576,0.000474557593880301,0.00441296660095979,0.00288958587167296,0.00370448747895328,0.00406068424753703,0.0448083373361229,0.0167230248978972,0.00738389387994213,0.0151651283502943,0.0320484625016179,0.033237607109966,-0.00763141571771778,-0.0100735162130761,-0.000970387680449375,-0.000214916412514848,0.0529674908821099,0.00518262549504329,0.0170580970910192,0.00895853334116502,-0.0232682514879565,0.00305446320621944,0.00769401243458295,0.0160531127711302,-0.00739271035493243,0.00839394283325813,-0.00363606165813323,-0.000701562533147841,0.0115769758692219,-0.00318275908901784,0.00559962964312724,-0.00583922935723893,-0.00883973566751294,0.0119192678153608,0.0354259901089949,0.00896001306285961,0.0352984129419315,-0.00219226844646236,0.00182450076961627,-0.00534004620199279,0.0166573554089266,0.00539645264911819,0.000139330868596402,0.00568934670181741,0.00737456589571216,-0.0112655922740442,-0.00646266775568659,0.00273425185128944,0.00784551803608977,-0.00181400606009812,-0.00709037360528755,0.00203731798730321,0.105362669636352,-0.0160144052453401,-0.0351464105572152,0.0303257477215795,0.000721600528809522,-0.00530648220785683,0.0188578213996606,0.0129388187000014,-0.0026607677954552,0.0235870523781101,0.0137357770538582,0.00491781135135614,-0.00740672470320873,0.00402935240727921,-0.0149998641970645
0.00567817184770675,0.0204201945035433,0.0317850165933184,0.0235334232460434,-0.0193989692321085,-0.0179345973382999,-0.0076171368812614,-0.0154239498125889,-0.00694766259021873,0.00885863133175189,0.00131556976734358,0.00841995086908332,0.0733202222160963,0.0354016138222244,0.0331136955509404,0.0170176170709685,0.00553662881705642,-0.0172537413923736,-0.0494096051168948,0.0220579982548444,-0.00303696527868921,0.00445134887054201,0.0119424893981659,-0.013482061972068,-0.00262598028811748,0.0141949930106917,0.0173187276140998,0.0198168143395555,0.0248607417322316,0.0102251549766072,-0.00293006254790731,-0.0156285553261294,0.0351498387598993,-0.0007198675500694,-0.0196213439512683,-2.17592151730964e-08,0.00716850234451035,-0.0147148703226163,-0.0158463805691311,0.00889622350937522,0.000361842116324915,-0.0112335532950007,-0.0245801558763285,0.0101938579240658,0.00240350232530224,0.011637473250341,-0.0219575516029075,-0.00914192055327486,-0.0393795004591483,0.00488683903795833,0.00298022736723451,0.00152271520626741,0.0226191021544562,0.0105695605500853,-0.00137164241243591,0.0071056955643296,0.0291825323913811,0.00872245055569215,-0.014211518138178,0.00513298685181524,0.0167602915514129,0.0127157853394096,-0.0449329851397289,-0.00388292344502748,-0.00448108386844595,0.00263798237715459,0.00928604086846065,-0.0340513000642721,0.014129862669007,-0.0150855936150788,-0.00302597689214223,0.00601802369312123,0.0130651619829858,0.00796846997126146,-0.0055024013164488,-0.0288098153046922,0.0114479608773945,0.00151603712456501,-0.00342328401481056,0.00801619954092671,0.030679936333326,-0.00484033834597476,0.000102846099056887,0.159271559972977,0.00600457499943416,0.00095306361336808,0.00623229721180001,0.00505309240438359,0.0180990406285173,-0.061783893591734,0.0111056853149784,0.00719757291917368,0.0373496507718457,-0.013816670839674,-0.0179750423639838,0.012451097751102,0.00568654307572198,0.00939221783059628,0.0220330850756515,-0.00171979525451381,0.00357311132383868,0.0227154265580796,0.00646986726724203,0.00270305389518954,0.0349661474737594,0.0119453358649763,0.00799879609819276,-0.0104861540963555,0.00847966784564039,0.00552322598031398,-0.0119890749277428,0.00020584828457458,0.00707727031495362,0.00853743102414449,0.119956613104956,-0.00241943124998611,-0.0313010007375211,-0.013016758791396,-0.0136675275771281,0.00099080908868754,0.0322970232633129,-0.00137459210322239,0.0135488608991804,0.00120455616756129,0.0241417450084035,0.0105955675535896,-0.00295459846321095,0.00934686677852016,0.00185312449232177
-0.00305576720357508,0.00590038756056913,0.0495046545923669,-0.00815235950355569,-0.0248208548855144,0.00924000628037051,-0.00101673671722777,0.000135928838695617,-0.00745398597803265,-0.043629113230747,-0.0612113396591419,0.0115568501897818,0.011995234529008,-0.00261773029530403,-0.00823266400081005,-0.0362434641371603,-0.0140327616203399,0.00599920231910016,-0.0728095131997512,0.0134018781071287,-0.0195996673333106,0.00790464058817884,0.0143566648578728,0.0114227432651077,-0.0262517940811786,0.00292381469710751,-0.00868788476298566,0.0183183471403779,0.00194808118025887,0.0023145700502232,0.000264104693610887,0.0387614265905302,-0.00833754006889431,-0.0236954610051596,-0.0152714876315303,3.35962902854891e-08,0.010613160664465,-0.0215506069681057,-0.0177274327644565,0.00293423428226273,-0.00216084688160391,-0.0288904347764839,-0.0330474401147774,-0.00711070638671757,-0.00234362179275403,-0.00433552505217523,-0.0313751888473003,-0.0219741264347329,-0.019410187086983,0.00620073355519478,-0.00591542150910207,0.00133393179028947,0.015255702573909,0.0114043651785845,-0.00139873071926278,-0.00534471269129835,0.0309394724083423,0.0123252972055617,-0.0188412128136318,0.0126845500593679,0.0116374949514703,0.0710981483034514,-0.0337671572587333,-0.00324642761089979,-0.00414291494628977,0.0129006291032842,-0.0186977810271536,-0.0386754291079494,-0.0056081514936576,-0.0418070719702505,-0.00782211989653299,0.000417842280251698,0.0146802248678717,0.00930506942202159,-0.00984667168254821,-0.0407951871258113,0.0311343423498041,0.0127600801180276,-0.0170630358813176,0.0227075712875324,-0.0354285213743978,0.00569122671812034,-0.00570697716887355,-0.0430398198035277,0.0535328386156372,0.0100656333818808,-0.0119351432469046,-0.000451694928979056,-0.00148783281265244,-0.0219557231718503,-0.0441166706455891,-0.0066588933461694,-0.00391003463842975,-0.0488142054465344,-0.00342647182837095,0.00449002314231372,0.00306774179921406,0.00821848535790422,0.0186378207159039,-0.0101497131002153,0.0404287842582079,0.00296607482784393,0.0112382578676614,0.00377194491731312,0.00828653954199759,0.00480265132038767,0.00752390525424157,-0.013294736461593,0.00600671652597121,0.00819096399027989,-0.0122036073295934,0.00321332366057308,-0.00419970229885443,-0.00447202752614994,0.0803752253080516,-0.0097177713091029,0.00427189353387403,-0.0116708201646122,-0.0068650420611396,-0.00859404781736127,0.0228083079115298,-0.00541873447508174,0.00115684110602642,-0.00804829924027541,-0.00960126174800917,-0.000243124623549297,-0.00553608544579167,-0.00140935719988937,0.022932724982668
-0.015144665275944,-0.00220190394748846,0.00397688880236875,-0.0172505903508303,-0.0321033044079555,-0.0369839205879803,-0.00580728746208155,-0.0441573812003311,-0.00801133565090677,0.0279826343104073,-0.0503293711165839,-0.0149317382971533,-0.0200041615867555,-0.000568521172345029,0.0177855050906275,-0.023224245962129,-0.00285255995200882,-0.0196387357205849,-0.0133109781704165,0.0159365667911747,-0.0081314253607381,0.00522018518708563,-0.0290636594745359,-0.00928004798260813,-0.086767415860043,0.00170367149684943,0.0149708336661969,0.0017603133731319,-0.0100527745123439,-0.00723170246507374,-0.0201233846610042,-0.0317782799866716,-0.0347733267966455,-0.00382646539663179,-0.0176371874151802,-1.20495286750501e-07,-0.0191779117386551,-0.0211152748607441,-0.030358947755206,0.00491974405515503,-0.000453538320669567,-0.0371541936182807,-0.0664775080500227,0.00446683804535658,0.000781365112290694,0.0247395001896127,-0.0292472287439066,-0.017738863500052,-0.0525894345137511,-0.017324021377849,-0.00634605635004024,-0.014449962064419,-0.0035554738528647,-0.00803938243027661,0.00339906455200865,-0.0229871863551037,0.00759468843507283,0.00342771362318552,-0.0382640097198048,-0.00360957168394262,0.00569372984101518,0.00263296836160122,-0.0653223386400645,-0.0196097850137852,-0.0132822135475208,-0.0503587005659278,-0.0226818003240251,-0.0651678300204797,0.00349416274234331,-0.0106868546428135,-0.00671709627127075,-0.009830829075631,0.0113945325533263,-0.00166419097673644,-0.00563778077144726,-0.0473270546925243,-0.0167045832461974,-0.0120108609949653,-0.0140122600916592,0.00841298115005382,0.0912370396289884,-0.00600834576328511,-0.0104793102037084,-0.0159864982889868,-0.00257397288715587,-0.00223528449980948,-0.0192153820069232,-0.00263672918562088,-0.0200877805149755,-0.0143365200609146,-0.0913223139735804,-0.0135161138217192,-0.00373894827530884,-0.0233066004182115,0.00480632491400881,-0.00409208152324898,0.00328583188506595,0.0151686801889884,0.0119001236282402,-0.0111714779239056,0.0129429050004732,-0.00628754787894505,0.00135521742902957,-0.004768003524111,-0.0162603741446515,-0.0220233989672331,-0.00851230232134645,-0.0403910579227025,-0.012782850844982,-0.0113308219688862,-0.0573233220052657,-0.00574890182131505,-0.0173792053888869,-0.0105373687192828,-0.156043667743627,-0.0163489096577351,-0.10298659553787,-0.0333385811156013,-0.013957796159009,-0.000543049513148112,0.00374637523240563,-0.0200667261081861,-0.0248084847317187,-0.0240024748611482,-0.00545739820148728,-0.0186178428843592,-0.0188462954986482,-0.00323507666881908,-0.0143524460071996
0.000545441380923065,0.0275390944347311,0.0281594714499065,0.001818789107117,-0.0278230039105543,-0.033937122474336,-0.00645143265971144,-0.00641052132750857,-0.0200065273465219,-0.040234155979185,0.0344747239647473,0.00897920185081598,0.0343321828961106,0.00418263063858798,0.0448456222336845,0.00204507705660359,0.0062662798198848,-0.0156715837533153,-0.122478105335498,0.0591766688454618,-0.0145587888499625,0.0058824888991952,0.0115371007000867,0.0204419596652382,-0.0156234607674717,0.0250438908167833,0.0272371477398162,-0.00227888395431429,0.0121206985403962,0.00997091763103717,-0.0101801479357304,0.0486154747867236,0.0495093170235116,0.00139331256262115,-0.00770320203434394,-1.92124029816484e-07,0.00145881378582856,-0.0144742543524176,-0.0100565220040896,0.0229073544349695,-0.00497825492706326,0.00305344826281297,-0.00734345561954107,-5.75247473374712e-05,-0.0335686679495876,0.00900114878640695,-0.0244821031624338,0.00591817664157316,-0.0263181944977354,-0.00907476201611462,0.00451719670121313,-0.0205649228784465,0.00310220649964813,-0.00477942623650018,-0.000235771994143438,-0.0260024060961157,0.0166969153633773,0.00162136426627215,-0.0192708130191237,0.00493645667179566,0.018060509361277,0.0233442568375974,-0.0402957063717614,0.00498168794201548,-0.00834110924557983,0.0100791194943292,-0.0151452130583224,-0.0426972364681505,0.00180934417793471,-0.0169208928831057,0.00756132574659528,-0.00918320335546622,0.0252574844198341,0.00789024770103009,0.0218181521384917,-0.0391196738386142,0.0183003369176916,0.0273091887990398,-0.0231564569765689,0.0145459823035814,-0.0461860057806556,0.00400253712699044,-0.00536436699006842,-0.0139612293706269,-0.0420617654647848,0.00553467952904231,-0.00571864412275844,-0.0139850407041847,-0.00831765170400921,-0.053785023755197,-0.00110609296824479,0.00369100147037356,0.000827115824718069,0.00827741992275129,-0.0174603373906609,-0.000629882159900113,0.0150204014761772,0.00880429568960167,0.0211666423081954,-0.00830094944044819,0.0114194791454223,-0.00235658734503693,0.00419877978894893,0.0126072794160526,-0.00017291944988994,-0.0196113541367397,-0.00064218570629152,-0.042251403804112,-0.00993227451903075,0.004758280059099,-0.0321258329255248,0.00262188238254496,-0.00959827388276016,0.00504491713496477,0.0148071456007023,-0.0101480155052002,-0.0621859437253434,-0.0433305709829046,-0.00128472449965603,0.0105670219173902,0.0193547200702878,0.00186719564562595,-0.0152158185592827,-0.0215222694560133,-0.000189963583907099,0.00251761782695139,0.00461852707846114,0.00529114030389321,-0.00789877668292632
0.00606612403408383,0.00738250931246296,0.0198146630077207,0.00978246030238906,-0.0210577889294947,-0.00674422451900813,-0.0105526434495357,0.00197578703976931,-0.00397713571662802,-0.000655684388708765,-0.00389898557262572,0.00819497201976115,0.00553586551236478,-0.000594284156426744,0.042356431349209,-0.00339543496146151,0.0106551882165524,-0.0049844435740983,-0.0426613639015923,0.00459860559391742,-0.00601694069150562,0.00333141003723608,0.00318841063124196,-0.00118886891314959,-0.0286223690109903,0.00793477745456567,0.0211860555915765,0.00351584243162588,0.00293246692656948,-0.00018949438996827,0.00688942274083096,-0.099991409211405,-0.0459634272618824,-0.019214208977333,-0.0426312068812477,-8.46940250918009e-08,-0.00233104718104484,0.00116811106869452,-0.0294091750099557,-0.0010020033252028,0.00803529254877997,-0.023797532090446,-0.021002754452562,0.000820097749614478,-0.0099147377975744,0.0418426595439852,-0.0182319922528842,-0.0248858082604938,-0.0491994888273532,0.0127299067342357,-0.000759497996661855,-0.00095484391878314,0.0120197669240619,0.0135823183653147,0.00652179489927338,0.0134312142523105,0.0171542526249435,-0.00380380946291891,-0.0221376885244867,-0.00309077642230316,0.00844485988339866,-0.00902307194449041,-0.027737257070159,-0.0221361224865673,-0.00441201231619807,0.00123806621186245,-0.0135408176433158,-0.0383155594028624,0.00280492974113211,-0.00893669672292762,-0.0079163747077329,-0.0102533091653048,0.0161674356130757,0.00986934224594541,-0.00649940182995369,-0.0385390641780059,-0.014344143246345,0.00979461125819189,-0.00334890140149203,0.00941741210078686,-0.0627397526385919,-0.0054471610307571,-0.022459876162242,-0.0518739577781403,0.0114708923423587,0.00137098354311483,-0.0161141463784312,0.00141382562095247,-0.00321279702981757,-0.158687669314455,-0.0580459957307003,0.0149828558535059,0.0422095734704633,0.00302368208175962,-0.0140553455978167,-0.0068217143058487,-0.00291268074102596,0.0080809962056885,0.00187342405666113,0.0333243387785039,-0.00762980406537247,-0.0476350741194394,-0.004774780806755,0.007346420581901,0.0122993506211282,-0.00530918895489892,0.0033336067101505,-0.019776308424757,-0.00615958178282536,0.00724337971030607,0.00270732201868295,0.00658562301252639,-0.00597997460382479,-0.00474901040392638,0.0321282233792992,-0.00463605182058885,-0.0312940827464506,-0.0370154513474901,-0.00359649492634186,-0.0086494931168959,0.0314055634523884,-0.00624116471476275,-0.0129060291608248,-0.00831040811943596,-0.00477500273887577,-0.00286954699371027,-0.000820497766585226,0.0108190421917521,0.0043922835474253
-0.00614189816189609,-0.0333279604623842,0.012619822223565,0.0191905153737636,-0.0463448776976827,-0.0443576996077087,-0.00760578964345597,-0.0158073474483122,-0.00605968561403209,-0.0141450574140587,0.028905043269065,-0.00654646254416642,0.000927820581566784,-0.00156152566263433,0.00863006415814026,0.0133077078203109,0.00205693317698586,-0.0596421517538275,-0.0639727896364397,-0.0130912320802955,-0.00595822484675806,-0.00587561115112066,-0.00302280939499762,-0.0381439013614403,-0.0144069808908395,0.0108380369706398,0.000605768464355144,-0.00786505506912709,-0.0371348662163116,-0.0118597103271289,0.0455644662778873,-0.0537254134531114,0.0044980980614893,-0.0154419560912115,-0.0223020120610356,-2.4482253753049e-07,-0.0148652953087936,-0.016679171170257,-0.0291056598381111,0.011829898423138,-0.00648467568382885,-0.0394448095484303,-0.156371381060478,-0.00227438525572702,-0.00405352126114099,-0.0169928535777944,-0.040534042757214,-0.0134240443522329,-0.0262902254301433,-0.00922342260813864,-0.0115249142452644,-0.0062824280050307,-0.0154782711128597,-0.0176683732997282,-0.0162268590529359,-0.0286941184085781,-0.00731123012841997,-0.013552832277839,-0.100665431399586,-0.019797052115548,-0.00553696734514263,-0.0405968805685598,-0.0832694573973876,-0.0208216031121327,-0.0165817172623719,-0.0269730575357376,-0.0173031723479709,-0.0985103081451371,-0.00424763115750233,-0.0381083908680726,-0.00784968188016312,-0.0112608584966753,0.00925963160880786,0.00716179406143327,-0.0102139378864831,-0.0513828334813647,-0.017093476457613,0.00169860008696678,-0.0336798017224594,0.0061460382443401,-0.0113648619726678,-0.010135085338709,-0.00411191935428181,-0.00361281570949988,-0.0104077937742069,-0.000355534210348598,-0.0294232612441521,-0.0254808194438813,-0.0063651837072443,-0.0463377281881867,-0.0415639877569798,0.0172028671465065,-0.0273842925126871,-0.00588818576455471,-0.0143283684839213,-0.00693209112856201,-0.010245058165635,0.00105240255498551,0.00228108731534983,-0.0130244969010999,0.00334443261649086,-0.0187361729980768,-0.0117196310706027,-0.00110890602803822,-0.013317361363859,-0.0098990637278528,-0.00584222726805426,-0.0606081392088639,-0.014512418947139,-0.0102498695490042,-0.0476816129098699,-0.00125524512444051,-0.0270541155935701,-0.0138978465050244,-0.471652873266356,-0.0245515803994595,-0.0908400841529992,-0.0372054631624755,-0.0136943036974961,-0.0349731316352674,0.00519023901342287,-0.0411630350001169,-0.0116071784198899,-0.0207119792241697,-0.00334254223943648,-0.0213704126454098,-0.016884867128056,-0.00311474366969469,-0.0140274914044515
0.00340837455879998,0.0147251304560347,0.023983584991018,-0.0073401989199599,-0.0433420420655272,-0.0384762730406665,-0.00289075952977409,-0.0213913863095111,0.0146233469814323,0.00778753436326923,-0.00466168506096299,0.00751480500043675,0.0123572782349729,0.00902594404239334,0.010781676744882,0.0183826442185176,0.0106882285434081,-0.0235661394411973,-0.0570675032276518,0.0145824550123892,0.00672898934704198,-0.00323067920630013,-0.00461489163543143,0.00148816069676685,-0.0196297252154469,0.00603707687385112,0.0135781812413783,-0.00569195752305006,0.00840173211873069,0.00340584878011182,0.0153613579492784,-0.0156760735085049,0.000502271151101032,-0.0143334307816274,-0.00980232043059155,-1.35811489851907e-07,0.0171580139319691,-0.0182711271485264,0.00769193800993082,-0.0206892735861944,-0.0037194999235511,-0.0293596872642916,-0.0122272489775325,-0.00225028415696835,-0.000223160010702606,0.0236914736811469,-0.0283783935880537,-0.0145241495097524,-0.0335471628796242,0.0016671536550862,-0.00550734489854763,0.00224494241837071,0.0104423255807518,-0.00173575848778961,0.00773568264489075,-0.0170132615408282,0.0183224750770808,0.00566064333503445,-0.0307707423404634,0.0099176034974361,0.0432878595835086,0.00137190376511247,-0.0532175201282358,-0.00525428452769578,-0.00544407591873881,-0.00314642359367158,-0.0225768304302908,-0.22453654423257,0.0085358432119188,0.00366071313630706,-0.00662808031607887,0.0020005361716867,0.00694977687671314,0.018387040958364,-0.00313074345611247,-0.0405388236058676,-0.00789401778987,0.017351649621878,0.000928228957143262,0.00906937405836584,-0.0114015143141277,-0.0163051839822264,-0.000980174974614456,-0.00474698175074489,-0.0139340640580191,0.00193672059203425,-0.0120461430580124,-0.00143155154649984,-0.00656340586267112,-0.0489481982687892,-0.0697457309236893,0.00902806115399074,0.013942328490656,-0.00321720955203749,-0.0032854565582334,0.00875237633931728,-1.28733701025355e-05,0.0017272723997497,-0.0219776300819805,0.0111174047368959,0.016191558436617,-0.00275003692874464,0.00271636872935325,0.00439666986463984,0.0177439852174642,-0.023795783576302,0.00938564314369482,-0.0448464258509063,-0.00101424604466955,0.00471610862581493,-0.027478058250111,0.000195204620143497,-0.0123952013340071,-0.000622023766942488,-0.0701571876005149,-0.00624144892903617,-0.0447266283609007,-0.0435059501862298,-0.0209127857888204,-0.00376882249336103,0.0159153794151191,-0.0171361936265585,-0.00613705544809887,-0.0206810883270269,-0.00102777707381399,-0.00326567860480339,-0.000699259811888976,0.00143979070747284,0.0106841786449626
-0.00842088201810641,0.000197586489524013,0.017681490427261,-0.00737747015983836,-0.0206614443829955,-0.0325522082873177,-0.00176797072095871,-0.0100413559288099,-0.0155077056532411,0.0023612824446782,-0.01560216612052,-0.0016935744951433,0.0106257680537624,0.0120243607061735,-0.0208649184476958,-0.00882522449364822,0.00313709949798381,-0.00250847723678707,-0.04503806091038,0.0189393084295284,-0.0051453028518654,-0.000701504716894598,-0.000256702398698372,-0.000521373563494216,-0.0346608316618176,0.00547682931521639,0.0265986630576947,0.00487310907960707,0.00277243877051932,-0.000105912692750004,-0.026450561422265,0.0335619021658894,0.0232537252671267,-0.00689132629460058,-0.00102642538166373,2.77955896185978e-07,0.000919951756865893,0.00156380610614829,-0.00784756513399891,0.0283255716780384,0.0156237063676941,0.00926891603201181,-0.0558323333710374,-0.00243969740079921,-0.010777803392908,0.0104052588911866,-0.0273741555076428,-0.0080660623923778,-0.0317327140499233,-0.00835459213588852,0.00853616167054345,-0.0195758212976454,-0.0263315493870896,-0.0123398088495007,-0.014195090323371,-0.025174747442892,0.00894685126375543,-0.00299777857900959,-0.0108806771284341,-0.0127599397964787,0.00128766031933583,0.00103727341817922,-0.0516144688455982,-0.00809997251055416,-0.00834381578783101,-0.0148955332516973,-0.0246696752430051,-0.0114711566900064,0.0115176756796707,-0.00184885043087322,-0.00625776077933582,-0.000986491674852518,0.0186742394515027,-0.000950516736683335,0.000291238532158695,-0.0454767560462011,0.00764666041604771,0.0203983478531047,-0.0122368836153909,0.0064492639000695,0.0239491090127195,-0.00517337730629834,-0.026199223188702,-0.0286357844636554,0.00827000031770905,-0.00545560132319626,-0.0226513889825236,-0.00912659550771304,0.00198198751395137,-0.0467720298121651,-0.0209990842672792,0.00520646957576718,-0.00600303428285513,0.0278620958068129,-0.00718139798409031,0.00487416428496347,0.00783978396312004,0.00701190832783066,0.0234050285983825,-0.00364595335259377,0.0106756982633458,-0.000783867161170702,0.00316572387232066,-0.00476003596191284,-0.00919288411315213,-0.0117188445147383,-0.00761823605043493,-0.0241368835085109,-0.00392448670230832,-0.00649159901834487,-0.0157865984004045,-0.00465063754058465,-0.00426907835883056,-0.00140293162297372,0.0666265072546894,-0.0104085395367056,-0.0516312344499083,-0.0265858957102799,0.0133029035552353,-0.0163684107596758,0.00940395393591718,-0.00376134296947224,0.00354691152437824,-0.017539949261413,-0.0165243319587934,0.00496282689743197,-0.0113835802951894,-0.0224644993580692,-0.0163607725011504
-0.0147418080474979,-0.0319762653058264,0.0170994038532643,0.0521837161357199,-0.0402865136426675,-0.0365999361121551,-0.00175530812806127,-0.0328908023569055,-0.0139940955410236,-0.00848956537135061,-0.0439406441207374,-0.0270475924169007,-0.00245238231342514,-0.0189550295704383,-0.00828214954741947,-0.00953500005369572,0.0029231005824993,-0.0380927701020753,-0.07808834347646,-0.0209319055724633,-0.0282287172734021,0.00261618237641183,0.00707351189836376,-0.00297526192371153,-0.0334214334854788,3.94704184967431e-05,-0.00242824033156744,-0.0672660583777985,-0.00709079836218466,-0.00902447304916288,-0.0379522426553498,-0.0461236347130395,-0.0118039716133352,-0.018905729716012,-0.00222154652118318,-1.31565878824096e-06,-0.0442034964341825,-0.0182468058640164,-0.0302812790575867,-0.00285124992026071,0.00736583219946132,-0.0323378569299904,-0.0464010205528224,-0.0129061283642698,0.0116830534443395,-0.00422715751899215,-0.0483480022766126,-0.01644160810756,-0.0698943560532824,-0.0105645113672122,-0.016056354018656,-0.0214523287508362,-0.0126311004316761,-0.019170613313168,-0.00992496888911927,-0.0657065145327862,0.0119129249273493,-0.0189679755406833,-0.0299503566298803,-0.00606616730705722,0.0059835507052068,0.00258262609020389,-0.078299132637436,-0.0194561553001349,-0.0109690022517263,-0.0153011818664566,-0.0235764108793068,-0.107985035571208,-0.0204174498708645,-0.0434413153698177,-0.00731599571837958,-0.00980183679420204,0.00851275271111991,-0.00870659049618636,-0.000642605049765443,-0.0517624883186578,-0.0101616407794635,-0.0270731724146345,-0.018852411943014,0.000846330224036098,0.0302227997147466,-0.0121130671986713,-0.0530055321963883,0.00160644459399227,-0.00644389456018184,-0.0113833996359031,-0.0198756629241062,-0.0192691366232103,-0.00649127494874288,-0.0885360054051087,-0.0362903692696386,0.000200068280612094,-0.0208019571298133,0.00694525003696985,-0.0155522814240874,-0.0224354545919901,0.00863584331540003,-0.0126163531946668,-0.0216380667839045,-0.0212191560984796,-0.00961126990102286,-0.0108239963411411,-0.0245254933795908,-0.00893700442657781,-0.0222594139171315,-0.114237225539026,-0.0130177834348149,-0.0342630391647139,-0.0120519633698827,-0.00397674483954938,-0.019219394467029,-0.00561311023473892,-0.00680026407987345,-0.0108765007877921,-0.0771660237454617,-0.0199311067247385,-0.0711269906373285,-0.0547590985450333,-0.00761675861820131,-0.0469908144324846,0.00507972352515286,-0.00980982782675772,-0.0210409266190823,-0.0217328383799401,-0.0121697437097399,-0.0050204733781608,-0.0105761473098216,-0.00382960021606742,-0.0170259356466007
