"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126"
-0.00218737463081879,0.0107426061338335,0.00852725320806587,0.164348189915399,-0.00389750201815155,-0.000633427285565131,0.00245514579841907,-0.00562825576165965,-2452915826.78372,0.0350521263483424,0.0605573099150713,0.0121206675697028,0.00333563997997327,0.0323669804026685,0.00368716265429635,-0.00416259728345421,0.051567282857302,-0.00604313468774471,-0.00919105892807089,0.00768950725193418,0.0132232473740165,0.0150692015986487,0.0118637031636271,-0.0104914061594042,0.0184575130205311,0.01611257973067,0.0137807939688972,0.017777452348045,-0.0115633322382887,0.0220874765772165,0.0510755476869236,0.0107872878807914,-0.0251421167091294,0.0653784861326522,-9.08129815777496e-09,0.0196276793497333,0.0251375242258753,0.00126147294717703,-0.00023342883692415,0.0286798434284139,0.00187728871915775,-0.0111008636374713,-0.0196081903258269,0.0215566182885177,0.0163064384554666,-0.0134403105994677,0.0204301283054682,0.0284186906841172,-0.00415522308304174,0.0061730524874736,-0.00505728310322167,0.00253854384767147,-0.013231475809828,-0.00383981202264891,-0.0098216124217419,0.00880368106814132,0.00180201146125532,0.0366677713055157,-0.00125831299157867,0.0419308053045969,0.00784923137039394,-0.00932836564984496,0.0635153792464062,0.00944640015080971,-0.00458343994521978,0.0262965928711699,-0.00303563338588181,-0.0127159855041646,-0.00117149874778357,0.0137457601182389,-0.00246367927777999,-0.00399731562997627,0.00866253906388548,-0.00459529362665243,-0.00535091749646987,0.0159123753298842,0.0255977469581231,0.0288410745524689,0.0139739965286408,0.00420015071712477,0.0448833096013439,0.00348077358304218,0.00316787623063486,0.00902602849892328,-0.00917472257087721,0.00918735712585752,-0.00147835678028515,-0.00265937449633071,-0.0231008271930464,-0.0077100916917556,0.078147395860859,0.00706330034229851,0.0418473057964924,0.0607090402653247,0.00491799536598615,0.0171243173897949,0.0111382607824457,0.0372566702654647,-0.0032032730729962,0.0137128136496007,-0.0261476649539573,0.025511481348856,-0.00336812629709748,-0.00270808577429486,-0.00367249571335013,-0.00208470293822119,-0.00134631724748669,-0.000294586155001073,0.000261177718263606,0.00313110128583114,-0.0045795979875088,-0.00493783128035195,-0.000495058888463631,0.0279481551181154,-0.0416640360150406,-0.00213819289976555,0.0232288747043911,0.0192627092246105,0.00550532462567266,-0.00489372694177002,0.00964790351125005,0.00742593301842216,0.0138006212885646,-0.00841157600965308,-0.00796024820473122,0.00686376235728093
-0.00109983714460346,0.00515057387199092,0.00924090577465417,-0.0792044393395115,-0.016886821842661,-0.0113413001760319,-0.0282518604608138,-0.0127970245246735,-10941950392.1764,0.00776164109314401,0.0174055012765611,-0.0114899051840643,-0.0391711630787635,0.00218036729181034,-0.00672112444927109,0.00109317705232357,0.00628893768830004,3.32129239836465e-05,0.00909800329153606,-0.0114387259675876,-0.0102322121194554,-0.032403303864185,-0.00724140924074519,-0.0309264779078923,-0.00575964593030995,0.0111631613674325,-0.0999125784225492,-0.0153144033223429,-0.0246377724753318,0.0212838622348549,-0.00408820207439545,0.0130307167049129,-0.0427915527849809,-0.021428433994899,-7.92659093107659e-09,0.0162737469048747,0.00397030248523707,-0.03440383836925,0.00289441857084124,0.0104970654455988,-0.0040236668316338,-0.0501678421610948,-0.0266448819446316,0.000951967144347411,0.000897552628228321,-0.0445345400192357,-0.0141481343260796,-0.00841142851713676,-0.00188760955724348,-0.00541619495794734,-0.0131633815074713,0.00561405469466719,-0.0140573352166296,-0.00184294617739606,-0.0144646316421161,-0.00517771549912151,0.00068999880315166,-0.0142013987535557,-0.000368243214161832,-0.0149768696817959,0.0102233993879259,-0.0229764376601222,0.00428295638953402,-0.0225129987307872,-0.0115453608467207,-0.0514418741428339,-0.00707456772330725,-0.00794628254742074,-0.0209775650413835,-0.021341607535793,-0.00915760685289874,-0.0480574325327847,0.0676777150018968,-0.0266918958780011,-0.00130867686906373,0.00369835956635948,-0.0128415326148074,-0.0137130637697686,-0.0933460976621206,-0.00408930931984266,0.0111655593884175,-0.080854192635706,-0.016671540555592,-0.00247653479617755,-0.027376853530335,0.00413977543546417,0.00679166933279947,-0.00799833511006226,-0.0494580456738301,0.0266205147409606,0.0669914513556345,0.0178021541216255,-0.00448446259057733,0.0296880623669234,-0.00345818223256341,-0.0143178304649498,-0.00107583100040085,0.00801543927236522,-0.00696425834557899,0.0120068017922575,0.00450961574347917,0.00019675625757229,-0.00604361046683668,0.00602724775396751,-0.0132178706401297,-0.00529527162462076,-0.0151579904935412,-0.0056767471729775,0.00014357810042584,-0.0187155580823964,0.00276636607105494,-0.00459089125597733,-0.000418563030522084,0.0215625479344176,-0.0235583529955992,-0.0511456102765667,-0.00165704632028209,-0.0186270958519109,0.00674848379950209,-0.0794429561100138,0.00104394948631486,-0.0128592348457799,-0.0263645441845941,-0.0139098822773527,0.000484133592763752,0.0166748443838695
0.0112794684015854,-0.00543187714147517,0.0258066746960729,-0.0544511680123981,-0.0139750248245578,-0.0161763938959927,-0.0248393895626723,-0.010262502439325,-7984381715.7384,0.0180230531155486,0.0139637848105985,0.0126674653884911,-0.0115944831453306,-0.0178949948961666,-0.00787274341382111,0.0374558135184647,0.00523210141576036,-0.0329112869410822,-0.0210048781332055,-0.000677625357048937,0.0168706982677427,0.0174005741113392,-0.0109295222035995,-0.0164541087378499,-0.0042255087462079,0.000288165272764046,-0.00599737996747886,-0.00130932509484589,-0.0222223919548204,0.0198452182109328,0.0270608177098175,0.0178284588061949,-0.0667572025508095,-0.0205535510353561,-2.1685142773367e-08,0.0129681204686142,0.047489256196142,-0.0270348005070395,0.0156393899124329,0.0311919349504945,-0.00779186987836902,-0.0532078555133547,-0.0181257428095403,0.00550543596627226,0.015501131283905,-0.0131728533088152,-0.000958090336630749,-0.00694872445094601,0.0117037986784317,-0.00562764502221823,-0.00403906907135081,-0.00332774302458863,-0.000563794793288137,0.00437585861424848,0.00594276937029236,0.00190897155776726,0.018227829264498,-0.00354880096354472,0.0138551438195066,-0.015587440711038,0.0365432372562337,0.0208452674383115,0.0170080133259788,-0.00796666837424358,-0.0185966315338238,-0.00923986369106421,-0.0147184653691546,-0.0365439087012377,-0.0150540904679947,-0.00584690219738767,-0.00387335418869497,-0.0372585334654256,-0.00203184598267185,-0.0143654083799972,-0.00599737986621582,-0.0230031613931012,-0.0147266318986112,-0.00941230127969935,0.0167578435987399,-0.0119867742833881,0.0120604453922857,-0.0128829887746339,0.00439914696936487,-0.00733135323596406,0.00664799580235651,0.00991683856367077,-0.00138638456566336,-0.00150424403500329,-0.0295517763332021,-0.0132371818668866,0.062131640880124,0.00342890864914384,-0.0660501434316232,0.0330616674512045,0.00843038978516827,-0.0165777225174017,0.00275546210632102,0.0174621842180004,-0.000625043548348201,-0.047624176495232,-0.0305893433507856,0.0178381706917691,-0.00508725316203298,0.00730656077178475,-0.00441369843427681,0.00685436556999747,0.0135537141168066,-0.00281153373223231,0.00468978431798747,-2.77825872527747e-06,-0.0016969809401037,0.00687398019077354,-0.00399531642000413,0.0405522528937317,-0.0252683937555415,-0.0156876090987383,0.00754132036444373,-0.0274809984316455,0.0143346705310542,-0.00836663833690414,-0.00207468461936546,6.71786038497152e-05,-0.00967545108730527,-4.76329385069758e-05,0.00386494727976504,0.0681475779822442
0.00735535833196227,-0.00143513692411417,0.0142666064978906,0.0723735422253994,-0.0156729912969661,-0.00391535037558621,-0.0018794480007649,-0.00762526065966642,-8437065477.11496,0.0197299194963243,0.0264286127053747,0.0131440914022104,0.00189062368644752,0.0371666937403734,0.0064125886955539,-0.00357532516462641,0.0170887310907331,-0.0275494435346497,0.00747150306773547,-0.0265532673538574,-0.0235307017128602,0.0216023442033032,-0.00210273666216769,-0.0350352488965686,-0.013092671724681,-0.0169543826725852,0.0428554456584968,0.00299380400264827,0.00744346761706005,-0.00346492262277025,-0.106081666607576,0.0094729685877985,-0.0349988032616469,-0.0548878198072046,-4.97038694218377e-09,0.031653707995319,0.00566152049109984,-0.0219485606128059,-0.00977956267823991,-0.00200213767204744,-0.0228586253636491,-0.0438428981403611,-0.0365691529198125,0.00905170844586866,0.00149273344448822,-0.0612943482499121,-0.00942457951707741,0.00129474311880345,0.00657444722980555,-0.00218175659724103,0.000299257473431548,0.00869268636403259,0.00571899708078847,0.0165639564019512,0.00605255982323305,0.0160549114769544,-0.00100610995573181,0.00399958531238479,0.0209057336600238,-0.0181035597921392,0.0302312013591477,-0.0153724871233375,0.0192753874968188,-0.0024730699431086,0.000980704980847698,-0.0297966330034779,0.00175671779859957,-0.00506365272039863,-0.0127943770806914,0.00639718961970586,0.0229275906372519,-0.0160760530762623,0.0157067257718106,-0.0040042592824712,0.0713037131756109,0.00631248490916666,0.00265180351815089,0.0157907152030802,-0.0597808696723721,-0.0102132421097351,0.0244968786052151,-0.000861528704914597,0.00474898763398941,0.000324896983057282,-0.0101678915670301,0.00821677770897714,0.00694693984785088,-0.000989865500948498,-0.00932751409962966,-0.026971063763469,0.0616252275017476,0.0361334939483751,-0.00757001097300284,0.0389209789306836,-0.00458945989291338,-0.0147627753586525,0.00749875607666246,-0.00614213569393334,-0.0110187422785879,0.0247077650369112,-0.00298924019452388,-0.00646539981326735,0.00114593157924022,0.0318241310695473,0.00560441824859898,0.00766329443048937,-0.00245264237622897,-0.00420266541963123,0.0193088363507528,0.00260558407641862,0.00580251757826526,-0.00346261339309395,-0.00202288113447504,0.0234214595552238,-0.000327225540210203,0.0520138438049251,-0.0122670193922482,-0.0137442878815053,0.0188332301366889,0.00520403081112534,-0.00531559986928295,0.00945378882880735,-0.00600962898031286,-0.00774970150187666,0.0127168601327347,0.0402108464563809
-0.00377831623748266,-0.00165576163156987,0.00304357273140975,-0.0645130588476498,-0.0349726593728422,-0.0250947657844056,0.00779314852132432,-0.0311664134765317,566627169.021107,0.0223421922107907,0.0533450174249662,0.00940417869202363,-0.0150381137645206,-0.0480327080546987,0.0446275330829929,-0.0245359060495572,0.017098785199092,-0.00924614474213551,-0.0179718757891971,-0.0289020270219079,-0.00691180584321914,0.00616431722762638,0.012727664428326,-0.0922131629205688,0.00988729899748008,0.00436534336478836,-0.0120841170611892,-0.00415500600593228,-0.0193511658776451,0.0175560650385796,-0.00649863783141873,0.0498670986918439,-0.0246162131277231,-0.0131327643204579,2.83451844080156e-09,0.0232067119341429,0.0188367153837492,-0.00742100159057233,0.00607671640912785,0.00350821916802805,-0.0137568993783207,-0.067792423852484,-0.00338051013804833,0.00899938531841641,0.0136527985439143,-0.038150867220753,-0.00450250859581226,0.000116938943233039,0.00122291743820991,0.00318605275169718,-0.0194390870847448,-0.00374884787905854,-0.00411358148397264,-0.00141900511834617,-0.0100287523968606,-0.00724969150969052,-0.0118879783481029,-0.0514977529877834,0.00442009658318553,0.000913598476180599,0.0187898168587567,-0.00832103146982746,0.0162093861855007,-0.00208979877207434,-0.0158671049659926,-0.0203781205138222,0.00100427478061026,-0.0168275766753142,-0.00971361434745404,-0.00290198704368579,0.0190116014438547,-0.0316062141386281,0.00419542896948435,-0.00769063027580631,-0.0171124294948618,-0.0181890584333182,-0.00885350476561911,0.0126085518047227,-0.0324773991771923,0.00543824024693175,0.0220441892587184,0.106363351699113,-0.00584689514122837,0.0131224303832992,-0.00585144273364272,0.00108104890562918,-0.0138642154456565,-0.00220684138379876,0.00765673222211075,-0.019858894179134,0.0872504751156752,-0.00442986682519736,0.0155151747840886,0.0184834256491551,-0.0185676412895546,-0.0103578243450299,0.00106005043348734,-0.000190808970447738,0.0103121683739495,0.00451993405440682,-0.0104512996199053,-0.035108198740742,-0.00743253615565899,0.00115314441101251,-0.0272567478582026,0.00248267717195464,-0.0198965907953115,-0.00189020972409924,0.000771654593434871,-0.014602445345777,-0.00235527152521626,-0.0041039159635046,3.53779533290408e-05,0.0196214209570954,-0.0362729819519317,-0.0231838272449606,-0.00237933430168605,-0.0409477184904769,-0.00847834583528594,-0.0155475416911179,0.00394844409220881,-0.00728831496421341,0.0125977677448428,-0.0058857947484275,-0.00164278856804312,0.023742548926489
0.00310920720929373,0.0099533341525818,0.0136211246639165,0.126042119854778,0.0110520350327767,0.0180746324468238,0.00843803855927605,0.0075508446702901,-9139755179.38571,-0.00147068111077312,0.0217867579921714,0.00220849563981673,0.0197418172048602,0.0644096379436417,-0.0254232851750793,0.00412710346002169,0.054836092136901,0.00168174928239605,0.0319453146619881,-0.0033111835795282,0.00287390324134319,0.0201834236059387,0.00341597616149936,-0.0228901316384934,-0.010097047488285,0.034218658289675,0.0460658374122946,-0.00293682366841598,-0.0102564621652003,0.0137505253196895,0.0460087805209194,0.0276503537656665,-0.00243808177388816,-0.00726002764110648,1.21165179944941e-08,0.0323503628357169,0.0214524398533478,-0.00687781811560463,-0.00539869434991955,0.0215758827881479,0.000420843554800565,-0.0279822694022648,-0.0118434346358681,-0.0194644389267021,0.0113434689623997,-0.0262202983760076,0.0131902755073319,0.0134736672688697,0.00642431511730429,-0.00403498307272743,0.00524070000864909,0.00519872400107278,0.0110176872127825,0.00932586847383492,0.00227627953111512,0.00923720040938176,0.0164948934141762,0.0355139917505976,0.0170860943061481,0.0119829853783177,0.0204167510870559,0.0259525281657689,-0.0292904251749371,-0.00335024580103362,-0.00493228646007121,-0.0220720495017406,0.0100370339002419,-0.00185475068266071,-0.00724818721505294,0.020326863005282,-0.0295679074085499,-0.0138023416698207,-0.0174724524062166,0.0132648754665812,0.0147707807406642,-0.0235637760176077,0.00478012791951748,-0.0374568855084964,0.0832225615875273,0.00303624077539978,-0.0349571943014607,0.179116108831421,-0.00798095322255352,-0.00389657287519204,-0.00400179492243977,0.00500844537663188,0.00604699379030954,-0.000684858691343598,-0.0287137696346342,-0.0347071353680617,0.0398262721012799,0.0279841116249482,0.0641751334470709,-0.0023894161074005,0.0160134297203122,-0.0091028761656623,0.00680401233377206,-0.0127170824289934,0.00276704143670594,-0.0021863095586684,-0.0291911091510976,0.0181250218480788,0.0197489452281037,0.029333097307479,-0.000343161981739918,0.00392411866935774,0.00916389225259565,0.0160768407660512,0.0125354583771021,0.0106378142963738,0.016889702726159,0.0163841131613058,-0.00439530979077335,0.0373739037553799,-0.0222369417580164,0.0186487445758635,0.0109215990260964,0.00495059925569283,0.0103705111728176,0.00987995250109267,0.0018809999361082,0.0247943734380812,0.051318689257215,0.00578791794751783,0.0173831236221322,0.0286433611706967
-0.0146180500743999,0.00256378755669872,0.00338000991556291,-0.115998036742253,-0.0230034860400577,-0.0287793687016432,-0.0384134514774197,-0.015179122037054,-7018398354.02777,0.0365579176447237,0.0339074857269109,0.00276163063228272,-0.00196057333454389,0.084788811360514,-0.00844634279272353,-0.021738963065613,0.0173342701631492,-0.00305583329148651,0.0218670474350368,0.0206131977828478,0.00724721234139846,0.0163721776402045,0.00388408408521602,-0.0684392445617374,-0.00860956979613727,0.00216096728440323,-0.00159797036738343,-0.00258733393332949,-0.022740803931068,0.0153510690028941,0.0148642448870294,0.0358739632520194,-0.0408280098871417,0.00432839725351543,-2.74179425369195e-08,0.0195720430853045,-0.00996021757836579,-0.0176179787720987,-0.00428426345312771,-0.00267892345151511,-0.0335683990004054,-0.0157395945920684,-0.0205889819571652,-0.00860350234917877,0.0151260950790398,-0.0748015758137588,-0.020491393889095,-0.00670524070468502,-0.00663469679780827,-0.00263854987105034,0.00725720240125585,0.00154799938439253,-0.0117364736648205,-0.00629163545025418,0.0140161446910857,0.0108148507716743,-0.00565763697703478,-0.0125171790321505,-0.00344078569062774,0.00366278602343887,-0.00797640635037366,-0.0159313279173142,0.00952523637536114,-0.0012630322021372,-0.0134053089267263,-0.022434026075462,0.0203022377215572,-0.012787397751296,-0.0238472517402163,-0.0229290677983561,-0.00297151645284534,-0.0262428357190957,0.00190184616381933,-0.00611533843544836,-0.0083211006943996,-0.0136059055360556,-0.0107866718500499,-0.0140471794795117,-0.0240184027168356,-0.00419988199862897,0.0210149595750297,0.0184955256580114,-0.0128747386223701,-0.00702761201775144,-0.0196475586965626,0.00272032480448705,-0.000879203538860288,-0.00711955852245366,-0.0254223034589937,0.00186865690258978,-0.0339263237573163,0.00265285642779591,-0.0124909554261339,0.0429647806211596,-0.00403895236308005,-0.0550880905456409,0.00492771758728233,-0.00905489467730054,-0.01081944046149,-0.000941171802585785,-0.0363066358993982,-0.00207763559896431,-0.00567131510880382,-0.00996255208944247,-0.0158784582336971,-0.00547288632840501,-0.0291434052959124,-0.0175501407355136,0.00272347688841508,-0.0171202918271183,-0.00779995725784832,-0.00720449668606985,-0.0046316241466329,0.0208205937986955,-0.0429229147229282,-0.0171254224120731,-0.0204472779363841,-0.0141451381466876,0.018830389343435,0.00358647606856225,-0.00694989016415219,0.00728567117039463,-0.00412139686145614,-0.00265285554925943,0.00124759879286909,0.0156422477772598
0.00607529508144651,-0.00651994364598689,0.0117076982186583,0.200205689665863,-0.0110689526804112,-0.010587844383761,-0.0159689484569381,0.00505077158271195,-4452069064.42605,0.0068417854160938,0.0409897972594351,-0.00139428369934293,0.000597406107456744,-0.0335295381032927,-0.00162325543766549,0.0419389194027678,0.0461592275334932,-0.0097941540753147,0.0436475447286853,0.0455744350048378,0.013633180019607,-0.0312875431258956,-0.0052205193432355,-0.0474912154926408,0.00404454852435916,0.0108857990831506,-0.00157284167011793,-0.0040855769690285,-0.000665005555432464,0.00765024121887643,-0.00439606389142299,0.0203792767677992,-0.0212246623252978,-0.0127517596474696,-3.52970090506212e-09,0.0154582853324132,0.0324781185024627,-0.0156208372119631,-0.000972804286351693,0.00593492001553831,0.00611342941248769,-0.0503180716377563,-0.0136119130272001,-0.0222426232230044,0.00268500451107375,-0.0222942426930366,-0.00469100367058997,-0.0165396434528637,0.0126485609631225,-0.00158886317437639,0.00601236635014664,-0.0032615981015353,0.00401602036947591,0.0155046182666821,0.00961632951390208,-0.0114007577043102,0.000494242460700526,0.00712782038610832,0.0124049398912175,0.0438399509928989,0.0141233012880333,-0.0104721179634105,0.0213485352077694,-0.0142950112233347,-0.0212965551633902,-0.00891844016966853,0.00793613692615241,-0.0112644365497328,-0.0109482450579398,-0.00126191764865167,0.00200257501254287,-0.00823749276127879,0.0438425013916727,-0.0219276814889439,0.024207424041931,-0.0222576349460772,-0.000637279411058671,-0.016428167881605,-0.00936705985498879,-0.00413281250870603,0.008327260207844,-0.0010169394403319,-0.0146128089193451,-0.00152081663026962,0.00841751101682098,0.0161237509428744,-0.0187017317752809,0.000445500011964132,-0.0209544887604312,0.0170556641333558,0.0615281986851795,0.0108831130266729,-0.00200636967466505,0.00832170371983007,0.00266265839668999,-0.0240696331057023,0.00778578928224227,0.0101369333902391,0.00975122028803622,0.00494239608247417,-0.00991760553054506,0.000476985701895277,-0.00592766974137387,0.00331685464961571,-0.0163721491263474,0.00492116167176046,0.0210841110251195,0.00600359249466966,0.00898506430377093,0.0157444583803497,-0.000569374550612904,0.00820890484275767,-0.005419887040566,0.0332101881237262,-0.019352964892329,-0.0175005984333138,0.0119334776717487,-0.00937991892608154,-0.00401056935099441,-0.00973457898789893,-0.00288550797329107,-0.0051954887197877,-0.00137105660779704,0.00225989227160691,-0.00209233725863875,0.021237934135541
-0.0109672034532223,0.00069291902164078,-0.0225137584122312,-0.353968589093185,-0.0241811024487325,-0.020466290575513,-0.0201686147146036,-0.0343388433366615,-12662186654.9926,0.00623367910894812,0.00615761932688986,-0.0135904481953339,-0.010338044022857,-0.00218046234653517,0.0127101216403232,-0.0173684199969242,-0.00541822622650091,-0.0096297698698731,0.00395786258164474,0.0198612193970966,0.0149493827020804,-0.0355222451094926,0.00385159316252386,-0.0779662351971103,-0.0154929440395501,0.00219417480967592,-0.0092306745809613,0.00253966013129225,-0.0124905770074217,0.00992758489924828,-0.00351172470296598,-0.0495870595684231,-0.0356437433523666,-0.00787653680609846,-9.58449173066307e-09,-0.000273435550795769,0.00895656740278418,-0.0129702839452787,-0.000623287313007916,-0.00771072415285325,-0.0335207173181172,-0.0413285407094108,-0.016985345545327,-0.0161550043900173,-0.00781244668023249,-0.0295229424030123,-0.013681853229687,-0.0206935440423622,-0.00773227419086894,-0.012369075675446,-0.0148061468806669,-0.0144454017767733,-0.0169163884053483,-0.00805809681563228,-0.0186652133625357,-0.0184248397525748,-0.0196659501924555,-0.0240483461965519,-0.0044102868187637,-0.0228059335190336,-0.0116506254495671,-0.0383638065477844,0.0119940181164724,-0.010868996750576,-0.0078476563461522,0.0033126675448601,-0.00553826575540591,-0.0465400398381302,-0.0287988080839725,-0.0137459387351603,-0.00871925410133915,-0.0395149617302647,-0.00388800853279143,-0.0177919282829797,-0.0222758394886463,-0.020065325226169,-0.00603427809560111,-0.0492309183610404,-0.0603419625095339,-0.00387184355254291,0.00512504550057661,0.0565168176971715,-0.0224285548007644,-0.00478749146630521,-0.0396191805073478,0.00552848424289566,-0.00390546776515912,-0.00407732065923929,-0.113258204344979,-0.0225188646490578,0.0593012779047761,-0.0159514135691123,-0.028904918453808,-0.00413342631420381,-0.0320800412377349,-0.0204897701424376,-9.92615649921544e-05,0.00833192885565272,0.000113184468442418,-0.00426048513950337,-0.0223319655976886,-0.0178825334936852,-0.027537206200645,-0.00697264072989543,-0.0221257043359891,-0.00696589662581673,-0.0300714712023549,-0.0114105026307584,-0.0102528140158289,-0.0289249967532757,-0.012362892948884,-0.0142578152010654,-0.00444532093878407,0.0114816378254618,-0.0516837038971892,-0.036455395423199,-0.0191151124134175,-0.0210958932879361,0.00119071473777789,-0.0199606392500463,-0.0202567346964242,-0.000501077252605236,0.0136911986454073,-0.0221094891252892,-0.0156779135035091,0.0132472538979498
-0.00688302250241378,0.0196203386097397,0.0112142729959134,0.198368955424622,-0.0132455130901096,-0.0186260924040773,-0.0310969135896733,-0.0146321224892373,-3702386130.12338,0.0289250676853282,0.0279244175930323,0.094102086987964,-0.00317386788238872,-0.0858764713039912,0.00862214553306626,0.0303427068158194,0.0331975996908244,0.00126621544923295,0.00648739541720075,-0.0197487428040692,0.0136803715446353,0.0159336507110745,0.00519156495272743,-0.0354061936944962,-0.015953137417721,-0.0167059936117583,0.00870677858722914,0.0212294246217103,-0.00951037260178396,0.0546094341086656,0.0689511426175516,0.0153361125688328,-0.0308417634328242,0.0053824418681877,-2.02261587789022e-08,0.0137779700892644,0.0322265438677,-0.00677343196925565,-0.00933131066923396,0.00172515266106144,-0.0163281497942113,0.000921619814555867,-0.0318500255552466,0.0469628178453797,0.0361493409750423,0.020134452639934,0.00556419033046841,-0.0212817366748632,-0.00188709933132034,-0.000448796358402611,0.022608920818344,0.0156845956107753,-0.00653031847321096,-0.00795874102914858,0.007717441805426,-0.0122652574641766,-0.00211604142340044,-0.00851356860532113,-0.00483570130700075,-0.00159620460343787,0.00351076178282105,-0.035647674893626,0.0155268542791909,-7.38768292051634e-07,0.00401605201738778,-0.0354753820070507,-0.00120133799045543,-0.00217442826975222,-0.00192005704358048,-0.00800725832898795,0.0067415759970146,-0.0357693920749544,0.0752657785964732,-0.00486152697811783,-0.0006216656227563,0.00158784182023434,0.0123646187718407,-0.00601959877265839,-0.00860516613911196,0.00395501913709614,0.0158088690801804,-0.0493608518279107,-0.0153416358878764,-0.00336322399369306,-0.00106211652161083,0.0158310409680363,-0.000684155060215061,-0.00157600465687512,-0.0341528735188138,-0.0347755174360918,0.0727517293680975,0.00528023626337806,0.0124608939432261,0.0286507288569564,-0.00670750865505387,-0.00740148465647783,0.0174872555031262,0.0172242870220255,0.00127494751506772,0.0248774160316277,-0.0150678024223955,0.0044532449803333,0.00545406606878194,-0.02231074657464,-0.0126231027015218,-0.00304126299769936,0.00722323426874051,-0.00547419330452507,0.00226141652860354,-0.0087529905818107,-0.000754404123460296,0.000461914035592538,-0.00652317084541571,0.0247365070805899,-0.0296730851965432,-0.019320942097377,-0.00773074480045652,0.00804824573383098,0.00722866875248883,0.00487165632455456,0.0129429016709246,0.0165082247557288,-0.0107661048229078,0.00397585626630632,0.0020248788493607,0.00399808521913018
