"","V1"
"X000001.SZ",0.0231391379415316
"X000063.SZ",-0.00447428039492115
"X000069.SZ",0.0335827394761374
"X000100.SZ",-0.00296296513065686
"X000157.SZ",0.00974033674838481
"X000338.SZ",0.0382005000953343
"X000408.SZ",0.042171490990675
"X000425.SZ",0.0102355038940267
"X000538.SZ",0.000914136531173781
"X000568.SZ",0.00939867723975674
"X000596.SZ",0.00209161339588082
"X000617.SZ",0.00856903272510134
"X000625.SZ",0.0273989741881147
"X000651.SZ",-0.00368324541629628
"X000661.SZ",-6.13045610791119e-05
"X000708.SZ",0.00410341158459238
"X000725.SZ",-0.00987662349591201
"X000733.SZ",0.00265076364624406
"X000768.SZ",0.00813776008867295
"X000786.SZ",0.0101868453069933
"X000800.SZ",0.00432433106300278
"X000858.SZ",0.00937738219824702
"X000876.SZ",0.00470097496702415
"X000877.SZ",-0.00093414299179706
"X000895.SZ",0.00206654340955481
"X000938.SZ",0.0150430187130648
"X000963.SZ",-0.0213531244705689
"X000977.SZ",-0.0260616503240185
"X000983.SZ",0.0099338565242908
"X002001.SZ",-0.00641819038553493
"X002007.SZ",0.00383264602017608
"X002027.SZ",-0.0417971286784615
"X002049.SZ",0.0109657583106393
"X002050.SZ",0.0315199438814657
"X002064.SZ",0.00949674753725716
"X002074.SZ",0.018075148284987
"X002129.SZ",0.00513611812176773
"X002142.SZ",0.0299176876498688
"X002179.SZ",-0.00745630067645475
"X002202.SZ",0.0363089501136313
"X002230.SZ",0.0074696892600099
"X002236.SZ",0.022409901399584
"X002241.SZ",0
"X002252.SZ",0.00433840159859811
"X002271.SZ",0.00223363952593703
"X002304.SZ",0.0150354719832215
"X002311.SZ",0
"X300014.SZ",0.00292255444260192
"X300015.SZ",0.00505988598517249
"X300033.SZ",0.0134582697659509
"X600000.SH",0.0078023802841849
"X600009.SH",0.00615310826396609
"X600010.SH",0
"X600011.SH",0.0126985833371274
"X600015.SH",0.00668898815079633
"X600016.SH",0.00668898815079655
"X600019.SH",0.00800644789374139
"X600028.SH",0.00949674753725716
"X600030.SH",0.020044244058655
"X600031.SH",-0.0073206769108487
"X600036.SH",0.0292948832631383
"X600039.SH",0.00571430126343841
"X600048.SH",0.0594518049671904
"X600050.SH",0.00168776411371963
"X600085.SH",-0.00311257384267227
"X600089.SH",0.00575541157062065
"X600104.SH",0.00211104152707353
"X600111.SH",-0.00756624038331566
"X600150.SH",-0.00327600620590118
"X600176.SH",0
"X600183.SH",0.00623054975063608
"X600196.SH",-0.0110288244725538
"X600219.SH",0.00900906994236594
"X600276.SH",0
"X600346.SH",0
"X600362.SH",0.0426994256738298
"X600383.SH",-0.0196624502055593
"X600406.SH",0.00332594541627262
"X600426.SH",-0.00414079266603107
"X600436.SH",-0.00436872691341517
"X600438.SH",-0.00659584655835088
"X600460.SH",0.00798407434822046
"X600519.SH",0.00879498358465902
"X600547.SH",0.0532389658836379
"X600585.SH",0.00842840884340834
"X600600.SH",-0.0029679903067894
"X600660.SH",0.00676440008854229
"X600674.SH",0.00219539056343576
"X600690.SH",0.00596660481322164
"X600745.SH",0.00139178867282252
"X600754.SH",0.0313505298840759
"X600763.SH",0.0130720815673531
"X600795.SH",0.0080000426670761
"X600803.SH",0.00196850457267228
"X600809.SH",0.0231468227615856
"X600837.SH",0.0244265017980085
"X600845.SH",-0.0248680665780134
"X600875.SH",0.0147422817372034
"X600884.SH",0.0261111440036856
"X600886.SH",0.0048840145924256
"X600887.SH",0.00435053514035921
"X600900.SH",0.0134531176971189
"X600999.SH",0.0165684263472325
"X601006.SH",0
"X601009.SH",0.0035906681307285
"X601088.SH",0.0141400627738126
"X601166.SH",0.0175346958377824
"X601186.SH",0.014098924379502
"X601318.SH",0.0185063540693404
"X601328.SH",0.0069324367756447
"X601390.SH",0.00619197024792095
"X601398.SH",0.00537154380191085
"X601601.SH",-0.00051559681472213
"X601607.SH",0.00172960550468959
"X601628.SH",0.00166085406057093
"X601668.SH",0.011735256218421
"X601699.SH",0.0050441468866782
"X601766.SH",0.00385356931599024
"X601808.SH",0.0107161278768424
"X601857.SH",0.00305810635882087
"X601872.SH",0.0215062052209638
"X601888.SH",0.00794953917530972
"X601898.SH",0.00858374369139137
"X601899.SH",0.0388937911212734
"X601939.SH",0.00276243269590992
"X601988.SH",0.00546449447207875
"X601998.SH",0.00505477066162396
