"","V1"
"X000001.SZ",0.0376168635713068
"X000063.SZ",0.0233322314739199
"X000069.SZ",0.00805064727716731
"X000100.SZ",0.00868312257346093
"X000157.SZ",0.00938974034983908
"X000338.SZ",0.0441862922886727
"X000408.SZ",0.0257471051360567
"X000425.SZ",0.0168475705726114
"X000538.SZ",0.0201602796037301
"X000568.SZ",0.0509559693717021
"X000596.SZ",0.0239607932080954
"X000617.SZ",0.0188471466466167
"X000625.SZ",0.0161088688989799
"X000651.SZ",0.0137327068875828
"X000661.SZ",0.032958077184392
"X000708.SZ",0.0117915198424061
"X000725.SZ",0.0232360766808482
"X000733.SZ",0.0203224606258474
"X000768.SZ",0.0127485791113044
"X000786.SZ",0.0402390431801818
"X000800.SZ",0.00959700264100993
"X000858.SZ",0.0446787773277686
"X000876.SZ",0.00395517984292759
"X000877.SZ",0.0489306234715801
"X000895.SZ",0.0272376057836978
"X000938.SZ",0.0431895080169058
"X000963.SZ",0.038108288648659
"X000977.SZ",0.0139132679169851
"X000983.SZ",0.0151027681857565
"X002001.SZ",0.0580020134419978
"X002007.SZ",0.00273597981887486
"X002027.SZ",0.0252822454742838
"X002049.SZ",0.0953101798043248
"X002050.SZ",0.0452848645351533
"X002064.SZ",0.0227047936937572
"X002074.SZ",0.00248077527376278
"X002142.SZ",0.0379449315641236
"X002179.SZ",0.024685524438572
"X002230.SZ",0.0723904964202564
"X002236.SZ",0.0294249821995627
"X002241.SZ",0.0533064757029669
"X002252.SZ",0.00256213309516751
"X002271.SZ",0.0145843643033978
"X002304.SZ",0.0507723253734236
"X002311.SZ",0.0264734766671717
"X300014.SZ",0.0175854473129591
"X300015.SZ",0.0144253668178664
"X300033.SZ",0.036390865153356
"X600000.SH",0.0135514230030926
"X600009.SH",0.062153776652909
"X600010.SH",0.0170944333593002
"X600011.SH",0.0016597514183645
"X600015.SH",0.0160174273316618
"X600016.SH",0.0153214546944338
"X600019.SH",0.0135267762982019
"X600028.SH",0.0265848338110615
"X600030.SH",0.0213251627780857
"X600031.SH",0.0353810489165856
"X600036.SH",0.00413552362900038
"X600039.SH",0.0129703504426273
"X600048.SH",0.0150182385228388
"X600050.SH",0.0193867138001902
"X600085.SH",0.0225631577731193
"X600089.SH",0.0170361871525677
"X600104.SH",0.0240975515790605
"X600111.SH",0.0535913912623793
"X600150.SH",0
"X600176.SH",0.0292641748020763
"X600183.SH",0.0109690313705739
"X600196.SH",0.0114600158042073
"X600219.SH",0.0149034055025747
"X600276.SH",0.00747925924192572
"X600309.SH",0
"X600346.SH",0.0496395814259216
"X600362.SH",0.0254963634708818
"X600383.SH",0.0361674640080603
"X600406.SH",0.0250013022054172
"X600426.SH",0.0740660530994099
"X600436.SH",0.0139958376789346
"X600438.SH",0.0174931574475172
"X600460.SH",0.0512202990227237
"X600519.SH",0.0328594146668548
"X600547.SH",-0.00679247894588775
"X600585.SH",0.0168627904178402
"X600600.SH",0.0160003413464409
"X600660.SH",0.0259950595137224
"X600674.SH",-0.0066225407604934
"X600690.SH",0.0298381161112942
"X600732.SH",-0.00169061747790744
"X600745.SH",0.0124612204378121
"X600754.SH",0.0931168698715696
"X600763.SH",0.0126045930831959
"X600795.SH",0.00333890126551473
"X600803.SH",0.0303053494953289
"X600809.SH",0.00749705334601725
"X600837.SH",0.00165700120762935
"X600845.SH",0.0222382661025549
"X600875.SH",-0.0198647410264399
"X600884.SH",0.0240837328394674
"X600886.SH",0.0148370674304676
"X600887.SH",0.0601685214664527
"X600900.SH",0.00747667034302024
"X600999.SH",0.0165880580838991
"X601006.SH",0.0238882151746957
"X601009.SH",0.029526475177863
"X601088.SH",0.0271690702541028
"X601166.SH",0.023425499510056
"X601186.SH",0.0153701392766585
"X601318.SH",0.0126930883460403
"X601328.SH",0.0136469138411819
"X601390.SH",0.0159577854386108
"X601398.SH",0.0172914971100611
"X601601.SH",0.0397636683234599
"X601607.SH",0.00638106084969392
"X601628.SH",0.0341048605279406
"X601668.SH",0.0154699217721319
"X601699.SH",0.0241169244783124
"X601766.SH",0.0205386192722279
"X601808.SH",0.0318378950976088
"X601857.SH",0.0173057470975926
"X601888.SH",0.0317305996952029
"X601898.SH",0.016408754666392
"X601899.SH",0.038466280827796
"X601919.SH",0.0199342149008173
"X601939.SH",0.0347659578432133
"X601988.SH",0.0208099995137934
"X601998.SH",0.0534423188909339
