"","V1"
"X000001.SZ",-0.00115141060504209
"X000063.SZ",-0.00629592845681515
"X000069.SZ",0.00707550121620049
"X000100.SZ",0
"X000157.SZ",0.0070011954589837
"X000338.SZ",-0.00729930248161148
"X000408.SZ",0
"X000425.SZ",-0.0174931574475172
"X000538.SZ",0.007018354436652
"X000568.SZ",0.00338266707327284
"X000596.SZ",-0.0141352348405492
"X000617.SZ",-0.00309310484774139
"X000625.SZ",-0.00945805522679644
"X000651.SZ",0.021519061087417
"X000661.SZ",0.00477783995371261
"X000708.SZ",0
"X000725.SZ",-0.00725517088117189
"X000733.SZ",-0.0113925282810947
"X000768.SZ",-0.0270591481140059
"X000786.SZ",-0.0272648835618061
"X000800.SZ",-0.0300555827321096
"X000858.SZ",0.00106145854356354
"X000876.SZ",0.00127469743200059
"X000877.SZ",-0.00302343389799731
"X000895.SZ",0.00491401480242892
"X000938.SZ",-0.0184679213554104
"X000977.SZ",-0.00108577643674534
"X000983.SZ",-0.0039241384561346
"X002001.SZ",-0.0088496152769828
"X002007.SZ",-0.00258138677690178
"X002027.SZ",-0.0319466201361069
"X002049.SZ",0
"X002050.SZ",0.000739918642710613
"X002064.SZ",-0.0318752085304488
"X002074.SZ",-0.0132354873282501
"X002129.SZ",0
"X002142.SZ",-0.0104591307901374
"X002179.SZ",0
"X002202.SZ",-0.00547196987799303
"X002230.SZ",0.0017021280705305
"X002241.SZ",-0.0141525147337065
"X002252.SZ",0
"X002271.SZ",0.0175863845020761
"X002304.SZ",0.00962702982716479
"X002311.SZ",-0.00398747324122128
"X300014.SZ",-0.00193112387017047
"X300015.SZ",0.00756063196845025
"X300033.SZ",-0.00232635531969372
"X600000.SH",0.00133067218570515
"X600009.SH",0.0126360033570845
"X600010.SH",0
"X600011.SH",0.00128287381288938
"X600015.SH",0.000976085973055429
"X600016.SH",-0.00513479947203876
"X600019.SH",0.0263606696910685
"X600028.SH",0.0186604227174028
"X600030.SH",-0.0102368136422868
"X600031.SH",0
"X600036.SH",0.0173833445376319
"X600039.SH",-0.0173486383346131
"X600048.SH",-0.00107353740852423
"X600050.SH",0
"X600085.SH",0.00785796908403702
"X600089.SH",-0.0475557485084246
"X600104.SH",0.0108260180803095
"X600111.SH",-0.0099774070319989
"X600150.SH",-0.0263845092313306
"X600176.SH",-0.0128344007715411
"X600183.SH",-0.0413386568928953
"X600219.SH",-0.00621120009264065
"X600276.SH",0.00999584773530326
"X600309.SH",0.00086430428889539
"X600346.SH",-0.00140944350323369
"X600362.SH",0.005329792763348
"X600383.SH",0.0044742803949207
"X600426.SH",0.0121121844104488
"X600436.SH",0.0149431171956884
"X600438.SH",-0.0173917427118691
"X600460.SH",0
"X600519.SH",0.00217539174843928
"X600547.SH",-0.00828505153410664
"X600585.SH",0.0115219709606538
"X600600.SH",0.014175892242974
"X600660.SH",0.0187410148403426
"X600674.SH",0
"X600690.SH",0.0126820051074215
"X600745.SH",-0.0145684158282906
"X600754.SH",0.00713722300153208
"X600763.SH",-0.00683969675062235
"X600795.SH",0.00886268725784523
"X600803.SH",0.0109216102674257
"X600809.SH",-0.0323199878575346
"X600837.SH",0.0117283165690814
"X600845.SH",-0.0381415410677759
"X600875.SH",-0.0138816964861559
"X600884.SH",-0.0721999792068644
"X600886.SH",0.00660940938767363
"X600887.SH",0.0204677835284821
"X600900.SH",0.0187180508267639
"X600999.SH",0.00621892551565573
"X601006.SH",0.00947874395454384
"X601009.SH",-0.0182259241780165
"X601088.SH",0.0084725151722842
"X601166.SH",0.00639388367525573
"X601186.SH",-0.00432339627170686
"X601318.SH",0.0436563061755804
"X601328.SH",0.00505477066162396
"X601390.SH",0.0081728417558744
"X601398.SH",0.00999009307508625
"X601601.SH",0.0279812836438049
"X601607.SH",-0.00157915548015941
"X601628.SH",0.0315104839681859
"X601668.SH",-0.0121750258752793
"X601699.SH",-0.0143063956512379
"X601766.SH",0
"X601808.SH",0.00829880281469508
"X601857.SH",0.0117725362252674
"X601872.SH",0
"X601888.SH",0.00423456400050792
"X601898.SH",-0.00750472565406768
"X601899.SH",-0.00309119256967305
"X601919.SH",0
"X601939.SH",0.00986850114075399
"X601988.SH",0.00552487593196971
"X601998.SH",-0.00845313571105843
