"","V1"
"X000001.SZ",-0.0033955890011379
"X000063.SZ",0.0283305066262258
"X000069.SZ",0.00573889666901817
"X000100.SZ",0.0227800283318198
"X000157.SZ",0.0093897403498393
"X000338.SZ",-0.00420042621787342
"X000408.SZ",0.024126622614137
"X000425.SZ",0.0434851119397388
"X000538.SZ",-0.0149830304134611
"X000568.SZ",-0.00305877450632508
"X000596.SZ",-0.0110844077583847
"X000617.SZ",-0.00443459706786564
"X000625.SZ",-0.0420415894949229
"X000651.SZ",0.0554407328176758
"X000661.SZ",-0.0550187607969761
"X000708.SZ",0.0244767464265547
"X000725.SZ",0.0251220941173378
"X000733.SZ",-0.0186348121453572
"X000768.SZ",-0.0220229120874373
"X000786.SZ",-0.0042803703661729
"X000800.SZ",-0.034133006369458
"X000858.SZ",-0.000424129095829784
"X000876.SZ",-0.0226287027778835
"X000877.SZ",-0.0175272257089603
"X000895.SZ",-0.0163162044449767
"X000938.SZ",0.0136114394109863
"X000963.SZ",-0.0144798910003145
"X000977.SZ",-0.00412655331101686
"X000983.SZ",0.0183491386681964
"X002001.SZ",-0.011660968383187
"X002007.SZ",-0.0288166632338922
"X002027.SZ",0.0039525743158233
"X002049.SZ",-0.00904131229626426
"X002050.SZ",-0.0295588022415445
"X002064.SZ",-0.0154122789948867
"X002074.SZ",-0.0674335827735391
"X002129.SZ",-0.0543914829986525
"X002142.SZ",-0.0279635586286471
"X002179.SZ",0.0089910695598574
"X002202.SZ",-0.033095935335643
"X002230.SZ",0.0132290023338966
"X002236.SZ",0.0228243213241943
"X002241.SZ",0
"X002271.SZ",-0.0241040782912623
"X002304.SZ",-0.00977625486343925
"X002311.SZ",-0.0350566631719209
"X300014.SZ",0.00681931527205482
"X300015.SZ",-0.0200473968409067
"X300033.SZ",-0.0071945318700104
"X600000.SH",0.00320000273067089
"X600009.SH",-0.00119402999260831
"X600010.SH",-0.00865806274311459
"X600011.SH",0.0396877482672424
"X600015.SH",0.00161160389434145
"X600016.SH",0
"X600019.SH",0.0113729901722701
"X600028.SH",0.00503779402995708
"X600030.SH",0.00171145001555395
"X600031.SH",0.0276617305033575
"X600036.SH",-0.00727105349504242
"X600039.SH",0.0234385729720175
"X600048.SH",0.0149628726767124
"X600050.SH",0.00205128277055722
"X600085.SH",0.0155884976440035
"X600089.SH",0.00718565966087459
"X600104.SH",0.00796816964917646
"X600111.SH",-0.00445038562747557
"X600150.SH",0.0144930073025673
"X600176.SH",-0.0484291000109738
"X600183.SH",0.00867766245173307
"X600196.SH",-0.0663064215854035
"X600219.SH",0.0242926925690446
"X600276.SH",-0.0256552468267026
"X600309.SH",0.0272728077550113
"X600346.SH",0.00666034812253669
"X600362.SH",0.0119837448011206
"X600383.SH",0.00564973254211898
"X600406.SH",0.010344144405444
"X600426.SH",0.0545418780006655
"X600436.SH",-0.0179245327491806
"X600438.SH",-0.0500343322925998
"X600460.SH",-0.00256082086167408
"X600519.SH",-0.0124354418545041
"X600547.SH",0.036683269038996
"X600585.SH",0.00237768744847067
"X600600.SH",-0.0134312905704475
"X600660.SH",0.00671221129033395
"X600674.SH",0.0029542118974315
"X600690.SH",0.0227481375259364
"X600732.SH",-0.032916815013142
"X600745.SH",0.00313912267288963
"X600754.SH",0.02531780798429
"X600763.SH",-0.0144061150055146
"X600795.SH",0.00488998529419171
"X600803.SH",-0.018416726786231
"X600809.SH",0.00234576696821875
"X600837.SH",-0.00421053253634351
"X600845.SH",-0.0240414836246856
"X600875.SH",-0.0170297398448023
"X600884.SH",-0.00914640522607613
"X600886.SH",0.0137641135391657
"X600887.SH",-0.0153142349730424
"X600900.SH",0.000491279793717769
"X600999.SH",-0.00612198756860582
"X601006.SH",0.00309597770512804
"X601009.SH",0.0138628559083953
"X601088.SH",0.0342303813352105
"X601166.SH",-0.0105060407868911
"X601186.SH",0.00357782134788387
"X601318.SH",0.00443787710604582
"X601328.SH",0.00218579321998025
"X601390.SH",0.0054694758045355
"X601398.SH",0.00201816415623712
"X601601.SH",-0.00839948941997637
"X601607.SH",0.0039331417468369
"X601618.SH",0.0038095284166676
"X601628.SH",-0.0347571287176947
"X601668.SH",0.0187975459675025
"X601699.SH",0
"X601766.SH",0.0199462641823791
"X601808.SH",0.00366972888896244
"X601857.SH",0.00242424361150628
"X601872.SH",0.0333656938438003
"X601888.SH",-0.0190712606270864
"X601898.SH",0.0147061473896954
"X601899.SH",0.0308507757204759
"X601919.SH",0.0269921920143563
"X601939.SH",0.0047058910374127
"X601988.SH",0.00312012733624356
"X601998.SH",0
