"","V1"
"X000001.SZ",0.00366435001449217
"X000063.SZ",-0.0043775015184484
"X000069.SZ",0.00660068403135217
"X000100.SZ",-0.0424872738393163
"X000157.SZ",0.0125393492527353
"X000338.SZ",0.0336587448273353
"X000408.SZ",0.0345145187339644
"X000425.SZ",0.0101010959865038
"X000538.SZ",0.000230096641604227
"X000568.SZ",0.00796566417157685
"X000596.SZ",0.0039162777940529
"X000617.SZ",0.0049627893421289
"X000625.SZ",0.030685810703444
"X000651.SZ",-0.00756177684122328
"X000661.SZ",-0.68844678419872
"X000708.SZ",0.000640000021845388
"X000725.SZ",-0.0299808322119359
"X000733.SZ",0.00278940208757872
"X000768.SZ",-0.00983519643360653
"X000786.SZ",0.0470622358312811
"X000800.SZ",-0.00179694567670152
"X000858.SZ",0.0123756297628255
"X000876.SZ",-0.00178031024412606
"X000877.SZ",0.00962316969146126
"X000895.SZ",0.0197474771498922
"X000938.SZ",-0.0351633814961034
"X000963.SZ",0.0483610716934209
"X000977.SZ",0.00338762538953397
"X000983.SZ",-0.00412371718386217
"X002001.SZ",0.0538045339777784
"X002007.SZ",0.00865806274311476
"X002027.SZ",0.00740744127786175
"X002049.SZ",0.00751770192188506
"X002050.SZ",0.0109290705321903
"X002064.SZ",0.00740744127786175
"X002074.SZ",-0.00842997616045915
"X002129.SZ",-0.00100050033358334
"X002142.SZ",-0.0172639733099116
"X002179.SZ",0.010110756988833
"X002202.SZ",-0.0089153636579522
"X002230.SZ",-0.0050422767367948
"X002236.SZ",0.00962907468242724
"X002241.SZ",-0.00772867737165805
"X002252.SZ",0.00486027688225255
"X002271.SZ",0.0132032549131171
"X002304.SZ",0.0107048301455572
"X002311.SZ",0.0114664982906163
"X300014.SZ",-0.640837315992342
"X300015.SZ",0.0151424017785526
"X300033.SZ",0.0315296193052168
"X600000.SH",0.00657588090615713
"X600009.SH",0.0217009115014291
"X600010.SH",0
"X600011.SH",0.00460830308619409
"X600015.SH",0.00313972000466767
"X600016.SH",0.00520382787502705
"X600019.SH",0.00437637459979889
"X600028.SH",-0.0023282897595911
"X600030.SH",0.0138350671952425
"X600031.SH",0.0146599484106846
"X600036.SH",-0.00393258933786456
"X600048.SH",0.00267917106004845
"X600050.SH",0
"X600085.SH",0.00836824967051664
"X600089.SH",0.0056818334674309
"X600104.SH",0
"X600111.SH",-0.0134507977241229
"X600150.SH",-0.00222098925278402
"X600176.SH",0.0381686352024775
"X600183.SH",0.00507615303186038
"X600196.SH",0.0102894798484106
"X600219.SH",-0.00481928643594898
"X600276.SH",0.032709475723478
"X600309.SH",-0.00584149107944665
"X600346.SH",-0.00271186606874929
"X600383.SH",0.00873367996875496
"X600406.SH",-0.0115244858519543
"X600426.SH",-0.0163548884162781
"X600436.SH",0.0159846822144267
"X600438.SH",0.00337724062978539
"X600460.SH",0.00136239803089522
"X600519.SH",0.00740442332121649
"X600547.SH",-0.00941313705792313
"X600585.SH",0.00977177536657692
"X600600.SH",-0.000620443637089352
"X600660.SH",0.0150860003945135
"X600674.SH",0.0176216013498194
"X600690.SH",0.0221067757810296
"X600732.SH",0.0289875368732524
"X600754.SH",0.00631336205659183
"X600763.SH",0.0207907696690732
"X600803.SH",0.0047236743477761
"X600809.SH",-0.00281106857695956
"X600845.SH",0.0276599738181735
"X600875.SH",0.00771353686778165
"X600884.SH",-0.00319234109897337
"X600886.SH",0.0227569871226159
"X600887.SH",0.0088772570483564
"X600900.SH",0.00724035465956385
"X600999.SH",-0.00232828975959087
"X601006.SH",0.00997870004989609
"X601009.SH",-0.00253807242847115
"X601088.SH",0.0184474139373045
"X601166.SH",0.00617285910708087
"X601186.SH",0.00797725028064411
"X601318.SH",-0.00287168974269303
"X601328.SH",0.0019436352085711
"X601398.SH",0.00380952841666771
"X601601.SH",-0.00263765401851135
"X601607.SH",0.0159387820494286
"X601618.SH",0.00392927813988952
"X601628.SH",0.00861331767811491
"X601668.SH",0.0059113472630572
"X601699.SH",-0.00356506616449614
"X601766.SH",0.0034071583216142
"X601808.SH",-0.018297484441578
"X601872.SH",0.0450451463591988
"X601888.SH",0.0353445986368914
"X601898.SH",0.00519481687710388
"X601899.SH",0.00745345065458092
"X601919.SH",0.0114286958236227
"X601939.SH",0.0046765478839017
"X601988.SH",0
"X601998.SH",0.00588814262522241
