"","V1"
"X000001.SZ",-0.00165289293829973
"X000063.SZ",0.0283578579886674
"X000069.SZ",0.0228060055290373
"X000100.SZ",0
"X000157.SZ",0.00231213975837963
"X000338.SZ",0.0048367688006139
"X000408.SZ",0.0103312982125017
"X000425.SZ",-0.00460830308619409
"X000538.SZ",-0.00695482187336971
"X000568.SZ",0.00805643833912573
"X000596.SZ",0.0280289172120485
"X000617.SZ",0.00926262411525203
"X000625.SZ",0.00495459312468371
"X000651.SZ",-0.00225988796743781
"X000661.SZ",0.00433013580369757
"X000708.SZ",0.0096112579101133
"X000725.SZ",0.0276356101720863
"X000733.SZ",0.0192981674015074
"X000768.SZ",0.0128784780583158
"X000786.SZ",-0.00418410652257384
"X000800.SZ",0.0120539243438125
"X000858.SZ",0.00259740405768483
"X000876.SZ",0.00393959800408039
"X000877.SZ",0.000913659268674483
"X000895.SZ",0.0148465081169946
"X000938.SZ",0.0183736091873392
"X000963.SZ",0.0406972124782001
"X000977.SZ",-0.00762634773506443
"X000983.SZ",0.00326619778662129
"X002001.SZ",0.0120001440031103
"X002007.SZ",-0.00210970542384992
"X002027.SZ",0
"X002049.SZ",0.0317823360695995
"X002050.SZ",0.0167080053771058
"X002064.SZ",-0.00393701295933946
"X002074.SZ",0.0268374242956959
"X002129.SZ",0.0150378773645405
"X002142.SZ",-0.014684551682921
"X002179.SZ",0.00982994682798255
"X002202.SZ",0.0217648912207187
"X002230.SZ",0.0161307807748576
"X002236.SZ",0.0311983708558614
"X002241.SZ",0.047221887831423
"X002252.SZ",0
"X002271.SZ",0.0135712261161425
"X002304.SZ",0.00792944428436382
"X002311.SZ",0.0312044654252954
"X300014.SZ",0.0409575785486647
"X300015.SZ",-0.00450113288079157
"X300033.SZ",0.0539835094898868
"X600000.SH",0.000801603249336313
"X600009.SH",0.0236897711224047
"X600010.SH",0
"X600011.SH",-0.00285306898240645
"X600015.SH",0
"X600016.SH",0.00235294226202676
"X600019.SH",-0.0303053494953289
"X600028.SH",-0.00934586241823765
"X600030.SH",0.0252362385890814
"X600031.SH",0.00708385488840513
"X600036.SH",0.00741102151424089
"X600039.SH",0.00518135874199754
"X600048.SH",-0.0188378418860808
"X600050.SH",0.0127797266463989
"X600085.SH",0.00118976813558858
"X600089.SH",0.00549150199367521
"X600104.SH",0.0122054219779488
"X600111.SH",-0.00148038517043414
"X600150.SH",0
"X600176.SH",0.0174242118256278
"X600183.SH",0.0305411233805342
"X600196.SH",0.00855595461051362
"X600219.SH",0
"X600276.SH",0.0143357989547557
"X600309.SH",0
"X600362.SH",-0.00546748218213322
"X600383.SH",-0.00160128136697413
"X600406.SH",0.0155505525960176
"X600426.SH",-0.00456101132756226
"X600436.SH",-0.0061807140950263
"X600438.SH",0.0224071722499462
"X600460.SH",0.00476474993163922
"X600519.SH",0.00749851889770348
"X600547.SH",-0.00588236990306656
"X600585.SH",-0.0134904006688994
"X600600.SH",0.0398479980074398
"X600660.SH",0.0113337065098493
"X600674.SH",-0.00316289140850845
"X600690.SH",0.006346128205724
"X600732.SH",0.00153491971808362
"X600745.SH",0.0220774748275225
"X600754.SH",0.0476083849171527
"X600763.SH",0.00588381202217381
"X600803.SH",0.016584128015535
"X600809.SH",0.0105042982668762
"X600837.SH",0.0130827704098047
"X600845.SH",0.0336680613839251
"X600875.SH",0.0101523714640179
"X600884.SH",0.0429020215442093
"X600886.SH",0.00137646270872316
"X600887.SH",-0.0131013217609248
"X600900.SH",0.000589796537298071
"X600999.SH",0.0155041865359653
"X601006.SH",0.00111172885269051
"X601009.SH",0.00111172885269051
"X601088.SH",-0.00387014028530919
"X601166.SH",0
"X601186.SH",0.00571430126343841
"X601318.SH",0.00494945505901967
"X601328.SH",0
"X601390.SH",0.00262467342277084
"X601398.SH",0
"X601601.SH",0.00547537455520253
"X601607.SH",0.00344234419097278
"X601618.SH",-0.00485437846479808
"X601628.SH",-0.00399927818991808
"X601668.SH",-0.00110803335436183
"X601699.SH",-0.0130379943381298
"X601766.SH",0.0179334678734762
"X601808.SH",0.00184162114664943
"X601857.SH",0
"X601872.SH",0.00734397425575839
"X601888.SH",0.00034928397141698
"X601898.SH",0.00352734051796832
"X601899.SH",-0.0104276231622593
"X601919.SH",0.0266682470821613
"X601939.SH",0.00852104973193368
"X601988.SH",-0.00477327875265776
"X601998.SH",0
