"","V1"
"X000001.SZ",0
"X000063.SZ",0
"X000069.SZ",-0.0146165817828283
"X000100.SZ",-0.009049835519918
"X000157.SZ",-0.00705055799666665
"X000338.SZ",-0.00120554565534903
"X000408.SZ",0.023139566990829
"X000425.SZ",-0.00692044284457372
"X000538.SZ",-0.0290065861250932
"X000568.SZ",-0.0175644072582894
"X000596.SZ",-0.0213716760727785
"X000617.SZ",-0.009815103332659
"X000625.SZ",0.00777457754713007
"X000651.SZ",-0.0148367573769357
"X000661.SZ",-0.0218296322988021
"X000708.SZ",-0.0108322083293606
"X000725.SZ",-0.0157130056645562
"X000733.SZ",-0.0152993248438458
"X000768.SZ",-0.00954259276059233
"X000786.SZ",-0.0133669492339736
"X000800.SZ",0.0301098014713701
"X000858.SZ",-0.0118680443564401
"X000876.SZ",-0.00979713924498338
"X000877.SZ",-0.023347363996991
"X000895.SZ",-0.0038167985267008
"X000938.SZ",-0.0202113341674401
"X000963.SZ",-0.0303602206852247
"X000977.SZ",0.00123941350301049
"X000983.SZ",0.0137416278522964
"X002001.SZ",-0.0342734025677602
"X002007.SZ",0.00692878205009784
"X002027.SZ",0.0131063475053006
"X002049.SZ",-0.0194107667935026
"X002050.SZ",0.0218312616572343
"X002064.SZ",-0.0041493835468116
"X002074.SZ",0.0203247864360381
"X002142.SZ",0.0116312582388596
"X002179.SZ",-0.00691158517405244
"X002202.SZ",-0.00225988796743737
"X002230.SZ",-0.00737347104710384
"X002236.SZ",-0.00498754151103897
"X002241.SZ",-0.00945430333912789
"X002252.SZ",0
"X002271.SZ",-0.00284863587686068
"X002304.SZ",-7.69201184951385e-05
"X002311.SZ",-0.0126035539967471
"X300014.SZ",0.0489171402346145
"X300015.SZ",-0.0364607063830307
"X300033.SZ",-0.0234920414182649
"X600000.SH",0
"X600009.SH",-0.0449889992861139
"X600010.SH",0
"X600011.SH",-0.0157235943794569
"X600015.SH",0.00353565483230778
"X600016.SH",-0.00126023961228761
"X600019.SH",0.00891867673183855
"X600028.SH",-0.00275482267884453
"X600030.SH",-0.0177985883372576
"X600031.SH",-0.0220298764173008
"X600036.SH",0.0080107237460787
"X600039.SH",-0.00784317746102592
"X600048.SH",-0.0144930073025669
"X600050.SH",-0.0226293381307598
"X600085.SH",-0.0134821850310183
"X600089.SH",-0.00491401480242892
"X600104.SH",-0.00547472913317559
"X600111.SH",0.0116506172199751
"X600150.SH",0.000722804512856889
"X600176.SH",-0.00333222567580993
"X600183.SH",-0.0248550806612404
"X600196.SH",-0.0364103636958406
"X600219.SH",-0.00641027836091901
"X600276.SH",-0.0233069587929675
"X600309.SH",0
"X600346.SH",0.00851586654899306
"X600362.SH",0.013659859523258
"X600383.SH",-0.0105356549603335
"X600406.SH",-0.0231255263853982
"X600426.SH",-0.00107642636873839
"X600436.SH",-0.0180479025688536
"X600438.SH",-0.00631913635147852
"X600460.SH",-0.0138387710999703
"X600519.SH",0.00534839043135804
"X600547.SH",0.00943897936093263
"X600585.SH",-0.039032104034026
"X600600.SH",-0.0028536505300738
"X600660.SH",-0.00242130868901036
"X600674.SH",0.00109829774906256
"X600690.SH",-0.0138314791484619
"X600732.SH",-0.0119557359201488
"X600745.SH",0
"X600754.SH",0.00825963397741702
"X600763.SH",-0.0359345562472582
"X600795.SH",-0.00346620797648622
"X600803.SH",-0.0207107994425617
"X600809.SH",-0.0227972152451068
"X600837.SH",-0.011144564553065
"X600845.SH",-0.0260295799309835
"X600875.SH",-0.00993934190255796
"X600884.SH",0.0430576571213099
"X600886.SH",0.0112677248463424
"X600887.SH",-0.01797715271515
"X600900.SH",0.00621892551565573
"X600999.SH",-0.0122700925918142
"X601006.SH",0.00340715832161465
"X601009.SH",0.0198488711399762
"X601088.SH",-0.00372787011401421
"X601166.SH",0.00306842830501441
"X601186.SH",-0.00202429218923061
"X601318.SH",-0.0012670258267713
"X601328.SH",0.00322061470004198
"X601390.SH",0
"X601398.SH",0.011599135843352
"X601601.SH",-0.0176747482323658
"X601607.SH",-0.00600842985239725
"X601618.SH",-0.00268456537066886
"X601628.SH",-0.0106783692155603
"X601668.SH",0.00705885283962449
"X601699.SH",0.0208538362832056
"X601766.SH",-0.00722770312145293
"X601808.SH",-0.00735297430525916
"X601857.SH",-0.00250313021811843
"X601872.SH",-0.0101010959865038
"X601888.SH",-0.0110840580577865
"X601898.SH",0
"X601899.SH",0.00486618965117303
"X601919.SH",-0.0211648111920433
"X601939.SH",0.0208884879473556
"X601988.SH",0.00514139950041859
"X601998.SH",0.00755861497392663
