"","V1"
"X000001.SZ",-0.0351473877656452
"X000063.SZ",-0.0399314920125264
"X000069.SZ",-0.0485809810288302
"X000100.SZ",-0.0743047257205152
"X000157.SZ",-0.0514131912763698
"X000338.SZ",-0.0230336478776261
"X000408.SZ",-0.0191393402106974
"X000425.SZ",-0.0613689463762921
"X000538.SZ",-0.0360655932427925
"X000568.SZ",-0.0335138796413625
"X000596.SZ",0.00673574383746622
"X000617.SZ",-0.0633358751718109
"X000625.SZ",-0.0898662560103274
"X000651.SZ",-0.0272593055668722
"X000661.SZ",0.0953248035357168
"X000708.SZ",-0.0442158671500423
"X000725.SZ",-0.0438026226583932
"X000733.SZ",0
"X000768.SZ",-0.0456587633208692
"X000786.SZ",-0.049719388334172
"X000800.SZ",-0.062520356981334
"X000858.SZ",-0.0348016690315323
"X000876.SZ",0.056546766304606
"X000877.SZ",-0.0711154512172683
"X000895.SZ",-0.0162469726638697
"X000938.SZ",0.0433312702233311
"X000963.SZ",-0.0437835366856278
"X000977.SZ",-0.100119532942369
"X000983.SZ",-0.0735280266523426
"X002001.SZ",-0.0124032597834196
"X002007.SZ",0.00183030512594495
"X002027.SZ",-0.0512160116486118
"X002049.SZ",0.0521899185962873
"X002050.SZ",-0.0139154680619749
"X002064.SZ",-0.039294110342202
"X002074.SZ",-0.0113251493570536
"X002129.SZ",0.00200200267067308
"X002142.SZ",-0.0389194024494501
"X002179.SZ",-0.0318406058556588
"X002202.SZ",-0.0417440012072552
"X002230.SZ",-0.00369198731607678
"X002236.SZ",-0.0119404403719181
"X002241.SZ",0.0953101798043248
"X002252.SZ",0.0954049710267286
"X002271.SZ",-0.0380750033016977
"X002304.SZ",-0.0369677311533572
"X002311.SZ",-0.00718747183451329
"X300014.SZ",-0.0208340869028421
"X300015.SZ",-0.0374144358502577
"X300033.SZ",-0.0514031784599647
"X600000.SH",-0.0325092785652945
"X600009.SH",-0.00408490044974386
"X600010.SH",-0.0804453652187392
"X600015.SH",-0.0491411029342199
"X600016.SH",-0.0383188643021366
"X600019.SH",-0.0527826995779193
"X600028.SH",-0.0385630347343107
"X600030.SH",-0.105526614819408
"X600031.SH",-0.0125562187754125
"X600036.SH",-0.0167529691353745
"X600039.SH",-0.0735239168465518
"X600048.SH",-0.0368878856841901
"X600050.SH",-0.0585313332249848
"X600089.SH",-0.0464615890624711
"X600104.SH",-0.019439864520546
"X600111.SH",-0.0839344514851508
"X600150.SH",-0.0411680409433637
"X600176.SH",-0.0551283901714932
"X600183.SH",-0.0078023802841849
"X600196.SH",-0.0429372322589288
"X600219.SH",-0.0780537881373665
"X600276.SH",-0.0102828669555848
"X600309.SH",-0.0542497094265988
"X600346.SH",-0.0366341331797804
"X600362.SH",-0.0786052492486178
"X600383.SH",-0.0361840063042309
"X600406.SH",0.00954914417985364
"X600426.SH",-0.0548874216794881
"X600436.SH",-0.0227438487120635
"X600438.SH",-0.0122700925918142
"X600460.SH",0.0954524374331305
"X600519.SH",-0.0149387072563529
"X600547.SH",-0.0262969522904619
"X600585.SH",-0.0299868341985934
"X600600.SH",-0.0461079193924694
"X600660.SH",-0.0350046033307487
"X600674.SH",-0.0260036320287287
"X600690.SH",-0.0604749324216489
"X600745.SH",0.0329010513420975
"X600754.SH",-0.0504656290990595
"X600763.SH",0.0017777782459989
"X600795.SH",-0.054459917132381
"X600803.SH",-0.0546773923717909
"X600809.SH",-0.0302033153721144
"X600837.SH",-0.0343440347113475
"X600845.SH",-0.0351331162209645
"X600875.SH",-0.0611027475726149
"X600884.SH",-0.0583786702451778
"X600886.SH",-0.0291991546922623
"X600887.SH",-0.00680789316227681
"X600900.SH",-0.00179910093504709
"X600999.SH",-0.0964073872604629
"X601006.SH",-0.0394482703280032
"X601009.SH",-0.0426664463189028
"X601088.SH",-0.0434957395534679
"X601166.SH",-0.0458595639635671
"X601186.SH",-0.0613689463762919
"X601318.SH",-0.0228803419595103
"X601328.SH",-0.0419641990990323
"X601390.SH",-0.0498419654759696
"X601398.SH",-0.0299581875407922
"X601601.SH",-0.0405035114767851
"X601607.SH",-0.0420252836553483
"X601618.SH",-0.0689928714869514
"X601628.SH",-0.0748939862156659
"X601668.SH",-0.046972197419672
"X601699.SH",-0.0743791831123066
"X601766.SH",-0.0522228403439757
"X601808.SH",-0.0575107125929315
"X601857.SH",-0.0359012915065442
"X601872.SH",-0.0684027268844005
"X601888.SH",-0.0322208790111631
"X601898.SH",-0.0532445145188125
"X601899.SH",-0.0601273979725949
"X601919.SH",-0.0746908926015892
"X601939.SH",-0.041111388242431
"X601988.SH",-0.0366533176480355
"X601998.SH",-0.0568072902408356
