"","V1"
"X000001.SZ",0.0307716586667537
"X000063.SZ",0.00434565283584076
"X000069.SZ",-0.00229621226035048
"X000100.SZ",-0.00732604009207294
"X000157.SZ",0.0099503308531681
"X000338.SZ",0.0510551708002844
"X000408.SZ",-0.0119096286610954
"X000425.SZ",0.0322955946913506
"X000538.SZ",-0.00926638499595001
"X000568.SZ",0.0329371090740853
"X000596.SZ",0.0557124638190576
"X000617.SZ",-0.0137933221323361
"X000625.SZ",0.0579080390624584
"X000651.SZ",0
"X000661.SZ",-0.00258992018899651
"X000708.SZ",0.0603631497270904
"X000725.SZ",0.00251572459724714
"X000733.SZ",-0.00240096153753777
"X000768.SZ",0.00453772758213855
"X000800.SZ",0
"X000858.SZ",0.0493889665825336
"X000876.SZ",0.0072392550441176
"X000877.SZ",-0.00623540601728401
"X000895.SZ",0.00925932541279639
"X000938.SZ",-0.0070391843672537
"X000963.SZ",0.0080681746495106
"X000977.SZ",-0.00224803391788209
"X000983.SZ",0.0136056520557786
"X002001.SZ",0.0402874220626783
"X002007.SZ",-0.00356983868622507
"X002027.SZ",0.058071466403899
"X002049.SZ",0.00446338740583041
"X002050.SZ",-0.0169942560453706
"X002064.SZ",0
"X002074.SZ",-0.0146673207313066
"X002129.SZ",0.00744189481038582
"X002142.SZ",0.0216928246112595
"X002179.SZ",-0.0102765768601567
"X002202.SZ",-0.0180706037600031
"X002230.SZ",-0.00294472171028515
"X002236.SZ",-0.00463500250414883
"X002252.SZ",-0.0240743451462362
"X002271.SZ",-0.00636076656181039
"X002304.SZ",0.010211965076417
"X002311.SZ",0.00645394854074377
"X300014.SZ",-0.00814884934409354
"X300015.SZ",-0.00593473551981427
"X300033.SZ",-0.0323075151067442
"X600000.SH",0.0180961422404216
"X600009.SH",0.00641336172902651
"X600010.SH",-0.0052770571008437
"X600011.SH",0.00601505572976113
"X600015.SH",0.0129337487845684
"X600016.SH",0.00918842605440617
"X600019.SH",-0.00257400399517316
"X600028.SH",0.0118746094207127
"X600030.SH",-0.00613498856751571
"X600031.SH",0.033488669754044
"X600036.SH",0.0207246594302264
"X600039.SH",-0.00250941160542584
"X600048.SH",-0.00411523214510634
"X600050.SH",-0.0100792789947026
"X600085.SH",-0.00552218392091675
"X600089.SH",-0.00233100338647541
"X600104.SH",0.0516428836237623
"X600111.SH",0.0119557359201488
"X600150.SH",0
"X600176.SH",0.0178652135578696
"X600183.SH",-0.000756715889306481
"X600196.SH",-0.0130852395486554
"X600219.SH",0.00709222830949185
"X600276.SH",0.00850293613714381
"X600309.SH",0.0127309166940397
"X600346.SH",-0.00211864486028546
"X600362.SH",0.000600060024006144
"X600383.SH",-0.0028050509276083
"X600406.SH",0.00844678884196881
"X600426.SH",0.0535205007755435
"X600436.SH",0.0185711104349249
"X600438.SH",-0.0331277993127008
"X600460.SH",-0.00462161423428142
"X600519.SH",0.0239847706840237
"X600547.SH",0.0047207011349375
"X600585.SH",0.0197406506708826
"X600600.SH",0.0102355038940267
"X600660.SH",0.00079744820812877
"X600674.SH",-0.00525487283835879
"X600690.SH",0.00384510223810564
"X600732.SH",0.00151630051796392
"X600754.SH",-0.0117985525083757
"X600763.SH",-0.012511073868736
"X600795.SH",0.0108500160240657
"X600803.SH",0.0112270625937834
"X600809.SH",0.0336040888072366
"X600837.SH",-0.0100629779986208
"X600845.SH",-0.00333687553673334
"X600875.SH",-0.00276880656813283
"X600884.SH",0
"X600886.SH",-0.00462963789874227
"X600887.SH",0.0152261442665034
"X600900.SH",-0.00534284441049548
"X600999.SH",-0.00487938078409345
"X601006.SH",0.00117302066236302
"X601009.SH",0.0270445641964865
"X601088.SH",0.0157483569681394
"X601166.SH",0.0156824960006179
"X601186.SH",0.0148886124937504
"X601318.SH",0.00424841323739322
"X601328.SH",0.00475060275859795
"X601390.SH",0
"X601398.SH",0.0191143960233151
"X601601.SH",0.00987453361355461
"X601607.SH",0.0302337624096083
"X601618.SH",0.00814115758370004
"X601628.SH",0.015450951155719
"X601668.SH",-0.00474309189601274
"X601699.SH",0.0156347141474025
"X601766.SH",0.00320000273067089
"X601808.SH",-0.00560225554866989
"X601857.SH",0
"X601872.SH",-0.0262187303051193
"X601888.SH",0.010141088507206
"X601898.SH",0.00566573753567723
"X601899.SH",0.00807541400554523
"X601919.SH",0.0453151962120426
"X601988.SH",0.0129367910307194
"X601998.SH",0.0170679085121479
