"","V1"
"X000001.SZ",0.0209193622237418
"X000063.SZ",0.00531445006349252
"X000069.SZ",-0.00244498899306667
"X000100.SZ",-0.0139472274808505
"X000157.SZ",0.00223463780141642
"X000338.SZ",0.0161510913278831
"X000408.SZ",-0.0394297214098684
"X000425.SZ",0
"X000538.SZ",0.0122020371402067
"X000568.SZ",-0.0124005131984548
"X000596.SZ",0
"X000617.SZ",0.0107399600356679
"X000625.SZ",0.0149309563683628
"X000651.SZ",0
"X000661.SZ",-0.001278213366537
"X000708.SZ",0.00364830758547541
"X000725.SZ",-0.0202481608299474
"X000733.SZ",0.0120847392150716
"X000768.SZ",0.00469117357588011
"X000786.SZ",0.0176060885750493
"X000800.SZ",0.0552791957247742
"X000858.SZ",-0.00296348164237425
"X000876.SZ",0.00407886357482101
"X000877.SZ",0.00420345301562719
"X000895.SZ",0.00281520395058665
"X000938.SZ",0.034069774402969
"X000963.SZ",0.00715822670017063
"X000977.SZ",-0.00312175071418475
"X000983.SZ",0
"X002007.SZ",-0.00330214939575946
"X002027.SZ",0.0130197132083034
"X002049.SZ",0.0325298602023585
"X002050.SZ",-0.00434378591784546
"X002064.SZ",0.0169655341582966
"X002074.SZ",0.00855383007375865
"X002129.SZ",0
"X002142.SZ",0.00508260306346608
"X002179.SZ",-0.00776546946871948
"X002202.SZ",-0.00534556446641998
"X002230.SZ",0.0150237567604607
"X002236.SZ",0.0363830315086351
"X002241.SZ",0.00644364063470393
"X002252.SZ",0.00675026671186618
"X002271.SZ",-0.00465598357921948
"X002304.SZ",-0.0186428707150421
"X002311.SZ",0.00108342372461223
"X300014.SZ",-0.0168664519991415
"X300015.SZ",-0.00157790959760673
"X300033.SZ",0.00803217169726445
"X600000.SH",0.00233372334621995
"X600009.SH",-0.00917317400832385
"X600010.SH",0
"X600011.SH",0.00578036291549933
"X600015.SH",0.00107933091967549
"X600019.SH",0.00678889233368629
"X600028.SH",0
"X600030.SH",0.00883495531480527
"X600031.SH",0.0224728558520586
"X600036.SH",0.0137933221323361
"X600039.SH",0.0109290705321901
"X600048.SH",-0.00383877630716567
"X600050.SH",-0.00269179166571165
"X600085.SH",0.010234234155142
"X600089.SH",0.0061037829380175
"X600104.SH",-0.00758954311239934
"X600111.SH",0.0124767682151603
"X600150.SH",0
"X600176.SH",0.0574664378682579
"X600183.SH",0.019098374362029
"X600196.SH",0.00586683994318493
"X600219.SH",0
"X600276.SH",-0.00249979298578573
"X600309.SH",0.0104937762390107
"X600346.SH",0.00215517324798364
"X600362.SH",0.00652176224638756
"X600383.SH",0.00349345333455986
"X600406.SH",0.00363857284390834
"X600426.SH",-0.00780035156358716
"X600436.SH",-0.0127911695377882
"X600438.SH",-0.0230618187055285
"X600460.SH",0.0955981291272341
"X600519.SH",-0.00158285912789324
"X600547.SH",0.00766532018976429
"X600585.SH",-0.0151036257455104
"X600600.SH",0.00716615444576441
"X600660.SH",-0.0078155927337682
"X600674.SH",0.0010621349909834
"X600690.SH",0.0120001440031103
"X600732.SH",0
"X600754.SH",-0.0139154680619744
"X600763.SH",0.00381922806699508
"X600795.SH",-0.00899556290857806
"X600803.SH",0.0125139652914745
"X600809.SH",-0.0245818424051611
"X600837.SH",0.00271002875886506
"X600845.SH",0.00117508826682666
"X600875.SH",0.000959232687459899
"X600884.SH",-0.00619964787952521
"X600886.SH",-0.00543479598595686
"X600887.SH",0.0408219945202553
"X600900.SH",-0.00463423537089902
"X600999.SH",0.030859320292933
"X601006.SH",-0.0113637586503148
"X601009.SH",0.00506971935025069
"X601088.SH",-0.0142249909313468
"X601166.SH",-0.00288767165719683
"X601186.SH",0
"X601318.SH",0.00778502541667425
"X601328.SH",-0.00158102799731874
"X601390.SH",0
"X601398.SH",-0.00829880281469508
"X601601.SH",0.00597503135572852
"X601607.SH",0.0042211966436243
"X601618.SH",0
"X601628.SH",-0.00610963266154574
"X601668.SH",-0.00322754449086649
"X601699.SH",-0.00970881412696079
"X601766.SH",0.00102827772556591
"X601808.SH",-0.00176056383503287
"X601857.SH",-0.00125078190165251
"X601872.SH",-0.00201816415623712
"X601888.SH",0.0119587249876347
"X601898.SH",-0.00323102058144653
"X601899.SH",0
"X601919.SH",0
"X601939.SH",-0.00143369200184873
"X601988.SH",-0.00484262447578776
"X601998.SH",-0.00158604315563493
