"","V1"
"X000001.SZ",0.0126348763702775
"X000063.SZ",-0.010878630442396
"X000069.SZ",0.001465201727328
"X000100.SZ",-0.00318979536810016
"X000157.SZ",-0.00366972888896222
"X000338.SZ",-0.00451876051332656
"X000425.SZ",-0.00455581653586079
"X000538.SZ",-0.00496545340156906
"X000568.SZ",-0.0116006145094225
"X000596.SZ",-0.0308802657806266
"X000617.SZ",0.00525395254115768
"X000625.SZ",-0.00966191091173685
"X000651.SZ",-0.0130436631920294
"X000661.SZ",0.0189539083923194
"X000708.SZ",0.0176995770994011
"X000725.SZ",-0.0133870807824592
"X000733.SZ",-0.0287888284771687
"X000768.SZ",-0.0247086692382257
"X000786.SZ",-0.0154580961527153
"X000800.SZ",-0.0100503358535016
"X000858.SZ",-0.0199873409246125
"X000876.SZ",-0.00205338881184192
"X000877.SZ",-0.024122826762623
"X000895.SZ",-0.0242741481226418
"X000963.SZ",0.0089791741292724
"X000977.SZ",-0.0174003893040311
"X000983.SZ",0.0390873887080467
"X002001.SZ",-0.0112074530203889
"X002007.SZ",0.0154313696132804
"X002027.SZ",0
"X002049.SZ",-0.0407597011451353
"X002050.SZ",0.0122816848458704
"X002064.SZ",0.0407463772946151
"X002074.SZ",-0.0158402645092175
"X002129.SZ",-0.0737128974136128
"X002142.SZ",-0.0040641284207954
"X002179.SZ",-0.0313708796973673
"X002202.SZ",0.010265274059595
"X002230.SZ",-0.01657313372487
"X002236.SZ",-0.0231145572995728
"X002241.SZ",-0.0229017642866847
"X002252.SZ",0.0117303397854898
"X002271.SZ",0.0252058447081276
"X002304.SZ",-0.016439241097963
"X002311.SZ",-0.000982479201347974
"X300014.SZ",-0.018355375979167
"X300015.SZ",0.0261164580505717
"X300033.SZ",-0.0268540519301759
"X600000.SH",-0.00180505464172986
"X600009.SH",0.000759686032990814
"X600010.SH",0.0132452267500207
"X600011.SH",-0.00886268725784545
"X600015.SH",-0.00277008487381569
"X600016.SH",-0.00521287018853323
"X600019.SH",-0.00849622782908566
"X600028.SH",-0.0040160696548901
"X600030.SH",-0.0169290621004481
"X600031.SH",0.0014738396183005
"X600036.SH",-0.0100850876388781
"X600039.SH",-0.00312989300892763
"X600048.SH",0.0139451801150425
"X600050.SH",-0.00551979322359797
"X600085.SH",0.012804272245988
"X600089.SH",-0.00151171608532197
"X600104.SH",-0.00843175315793765
"X600111.SH",0.0305178322319062
"X600150.SH",-0.0172888746716917
"X600176.SH",-0.0120628724492753
"X600183.SH",-0.040294707400208
"X600196.SH",-0.0106340470399227
"X600219.SH",0
"X600276.SH",0.0116708941431085
"X600309.SH",-0.00143472047566062
"X600346.SH",0.0724698628204048
"X600362.SH",0.0434101915426259
"X600383.SH",0.0245670974551735
"X600406.SH",0.0180795885043161
"X600426.SH",0.0178046246335066
"X600436.SH",0.0103454294785514
"X600438.SH",-0.00527705710084403
"X600460.SH",-0.0227365863210496
"X600519.SH",-0.00137471602044403
"X600547.SH",0.036928609678307
"X600585.SH",-0.00365249558157421
"X600600.SH",0.00355745661552698
"X600660.SH",-0.00047653086439059
"X600674.SH",0.0108226164581517
"X600690.SH",-0.00129701704304486
"X600732.SH",-0.016107730815933
"X600745.SH",-0.0314608724980037
"X600754.SH",-0.00823406602367527
"X600763.SH",0.00676315012057316
"X600795.SH",0
"X600803.SH",-0.0188580186343965
"X600809.SH",0
"X600837.SH",-0.0236417630570407
"X600845.SH",-0.020360391148055
"X600875.SH",-0.00221729580864771
"X600884.SH",0.0267702410646047
"X600886.SH",0.0254643388659357
"X600887.SH",0.00213295495014165
"X600900.SH",-0.000545404976705299
"X600999.SH",0.00832537629701857
"X601006.SH",0.00133600554274249
"X601009.SH",0
"X601088.SH",0.00278164296187677
"X601166.SH",0.00493286832002449
"X601186.SH",-0.00545555090153682
"X601318.SH",-0.0123825846937455
"X601328.SH",-0.00363636764338371
"X601390.SH",-0.0051326032265202
"X601398.SH",-0.00370370793748442
"X601601.SH",-0.00298953884836584
"X601607.SH",-0.0126875981085979
"X601618.SH",-0.00729930248161148
"X601628.SH",-0.016353012836607
"X601668.SH",-0.00718135940866471
"X601699.SH",0.0223057575142982
"X601766.SH",0
"X601808.SH",0.0223132989639909
"X601857.SH",0.00647251450561748
"X601872.SH",-0.00507615303186082
"X601888.SH",0.00406859032616325
"X601898.SH",0.00235017734495369
"X601899.SH",0.0240975515790605
"X601919.SH",0.0067796869853789
"X601939.SH",0
"X601988.SH",-0.00283688133519977
"X601998.SH",0.00713015498459124
