"","V1"
"X000001.SZ",-0.0126355471715396
"X000063.SZ",-0.0315651900597231
"X000069.SZ",-0.0356987609840864
"X000100.SZ",0.00264900817157687
"X000157.SZ",0.0227047936937572
"X000338.SZ",0.0198306781804856
"X000408.SZ",-0.00217785930001302
"X000425.SZ",0.0100503358535013
"X000538.SZ",-0.0106680046977621
"X000568.SZ",-0.0292525428374373
"X000596.SZ",-0.0205917666655329
"X000617.SZ",-0.010285804969369
"X000625.SZ",0.0049278522812406
"X000651.SZ",-0.0178414558025017
"X000661.SZ",-0.0136977274178633
"X000708.SZ",0.0353068138321451
"X000725.SZ",-0.00511510066677046
"X000733.SZ",0.00887767403201734
"X000768.SZ",0.00226757466778027
"X000786.SZ",-0.0161554402222852
"X000800.SZ",-0.00394867245541652
"X000858.SZ",-0.0219589623635259
"X000876.SZ",0.00597730410845942
"X000877.SZ",0.053821249063895
"X000895.SZ",-0.00283688133519977
"X000938.SZ",-0.00573067470898492
"X000963.SZ",-0.00286438446368242
"X000977.SZ",-0.0168490725443249
"X000983.SZ",0.0104414807204192
"X002001.SZ",-0.0129612981000427
"X002007.SZ",0.00425683509068442
"X002027.SZ",-0.0150031665920491
"X002049.SZ",0.0128021570905821
"X002050.SZ",0.00177777824599934
"X002064.SZ",0.0019065782705816
"X002074.SZ",-0.0147593476514536
"X002129.SZ",0
"X002142.SZ",-0.0256986878213072
"X002179.SZ",-0.00789078449354585
"X002202.SZ",0.0124387855830204
"X002230.SZ",-0.0580987628153222
"X002236.SZ",-0.0449465765499086
"X002241.SZ",-0.0300417849025076
"X002252.SZ",0
"X002271.SZ",-0.00395034373760694
"X002304.SZ",-0.00230414848484983
"X002311.SZ",0.000555092992327033
"X300014.SZ",-0.0190636476969419
"X300015.SZ",-0.0106336846034871
"X300033.SZ",0.0267777164425786
"X600000.SH",-0.0271509890659511
"X600009.SH",-0.010651473091468
"X600010.SH",0.0103271141558496
"X600011.SH",0.00413508514780281
"X600015.SH",-0.0230586657509737
"X600019.SH",0.0273989741881144
"X600028.SH",-0.00817666043724552
"X600030.SH",-0.00853490244983712
"X600031.SH",0.0128132213123768
"X600036.SH",-0.0278060192035192
"X600039.SH",-0.00224466985382388
"X600048.SH",-0.00688640202963331
"X600050.SH",0
"X600085.SH",-0.00247371802087804
"X600089.SH",0.0314461356061511
"X600104.SH",-0.0338098464163203
"X600111.SH",0.0225842702580565
"X600150.SH",0.0140599855682986
"X600176.SH",-0.00645460977668
"X600183.SH",0.000694685682678386
"X600196.SH",-0.0133335308694655
"X600219.SH",0.0158733491562901
"X600276.SH",-0.00259093318831027
"X600309.SH",-0.0162699695865189
"X600346.SH",0.0721218741820926
"X600362.SH",0.00457666702741166
"X600383.SH",-0.00340136382349021
"X600406.SH",-0.0105945664313962
"X600426.SH",-0.00935778840556045
"X600436.SH",-0.00779060014215815
"X600438.SH",0.0284919557943062
"X600460.SH",0
"X600519.SH",-0.0117077353390469
"X600547.SH",-0.00157505151477766
"X600585.SH",-0.0260628455367136
"X600600.SH",-0.00642892157638375
"X600660.SH",-0.0150572859839091
"X600674.SH",-0.00501254182354449
"X600690.SH",-0.040943567677052
"X600732.SH",0.00655740054615905
"X600745.SH",0.0150946262224849
"X600754.SH",-0.026114641039074
"X600763.SH",0.00044277175839591
"X600803.SH",-0.0123204843880407
"X600809.SH",0.00989032305213611
"X600837.SH",-0.00398406901487425
"X600845.SH",0.00942514045958331
"X600875.SH",-0.00093414299179706
"X600884.SH",-0.021554494104389
"X600886.SH",-0.00247524878854311
"X600887.SH",0.00376471032879655
"X600900.SH",0.000645786267196247
"X600999.SH",-0.00661523911871953
"X601006.SH",0.00114481981593295
"X601009.SH",-0.0139330943039244
"X601088.SH",0
"X601166.SH",-0.0189843780825969
"X601186.SH",-0.018437396026711
"X601318.SH",-0.020943173845243
"X601328.SH",-0.010695289116748
"X601390.SH",-0.00574384117925231
"X601398.SH",-0.00704228262541307
"X601601.SH",-0.0268664344308345
"X601607.SH",0.00241448809451761
"X601628.SH",-0.0167353024522261
"X601668.SH",-0.0178222539075041
"X601699.SH",0.023207792645016
"X601766.SH",-0.00594649918772605
"X601808.SH",0.0107720969819107
"X601857.SH",-0.00369231188712771
"X601872.SH",0
"X601888.SH",-0.0165463961144088
"X601898.SH",0.0141846349919565
"X601899.SH",0.00533334597536239
"X601919.SH",-0.0152252075970656
"X601939.SH",-0.00436364328777317
"X601988.SH",0.00246609249519336
"X601998.SH",-0.0270693219682181
