"","V1"
"X000001.SZ",-0.00505817972735256
"X000063.SZ",-0.105420610005971
"X000069.SZ",0.00253485560318811
"X000157.SZ",-0.00247831601446702
"X000338.SZ",0.00786079286393493
"X000408.SZ",-0.0288679840008523
"X000425.SZ",0.00486618965117303
"X000538.SZ",-0.00682273091042607
"X000568.SZ",-0.0205166345651726
"X000596.SZ",0.0130052924539532
"X000617.SZ",-0.0235748777497111
"X000625.SZ",-0.00333518930613819
"X000651.SZ",-0.000417798209545239
"X000661.SZ",0.00976350226785172
"X000708.SZ",-0.00724265969930249
"X000725.SZ",-0.0512932943875504
"X000733.SZ",-0.0331430501012435
"X000768.SZ",-0.0280326695170947
"X000786.SZ",0.0176995770994011
"X000800.SZ",-0.0512222691380446
"X000858.SZ",-0.0144841123018242
"X000876.SZ",-0.0140517534556504
"X000877.SZ",-0.0229565317986102
"X000895.SZ",0.00412526367884691
"X000938.SZ",-0.0425523401837724
"X000963.SZ",0.00208116620382448
"X000977.SZ",-0.055087868780364
"X000983.SZ",0.00259403517704637
"X002001.SZ",0.0813551668475907
"X002007.SZ",-0.0265202098093953
"X002027.SZ",-0.0210704715693319
"X002049.SZ",-0.0938596560016545
"X002050.SZ",-0.016435620748275
"X002064.SZ",-0.0187359110574696
"X002074.SZ",-0.0252426171876077
"X002129.SZ",-0.0537611768914525
"X002142.SZ",0.00403575064912776
"X002179.SZ",-0.0178092202111824
"X002202.SZ",0.00142857167152588
"X002230.SZ",-0.0476814040711484
"X002236.SZ",-0.0147877001543795
"X002241.SZ",-0.0283706971292155
"X002252.SZ",0
"X002271.SZ",0.0120074530630556
"X002304.SZ",-0.0209689008831839
"X002311.SZ",-0.0299329919600955
"X300014.SZ",-0.0449850959168088
"X300015.SZ",0.00559702953671826
"X300033.SZ",-0.0788148017448664
"X600000.SH",-0.00608521147554564
"X600009.SH",0.0118177581379681
"X600010.SH",0.0641245281695387
"X600011.SH",-0.0243716368212861
"X600015.SH",-0.00518135874199777
"X600016.SH",-0.00687287928776215
"X600019.SH",0.0034582167029571
"X600028.SH",0.00156128056695248
"X600030.SH",-0.0479708277860293
"X600031.SH",0.024663610690745
"X600036.SH",0.00489854023616809
"X600039.SH",0.0191699161077201
"X600048.SH",0.00211789701473464
"X600050.SH",-0.0284572048140357
"X600085.SH",-0.00348853164739138
"X600089.SH",-0.0193891234358412
"X600104.SH",-0.00306620449286132
"X600111.SH",0
"X600150.SH",-0.0346855579878902
"X600176.SH",-0.0063492276786592
"X600183.SH",0
"X600196.SH",-0.00396409519915242
"X600219.SH",-0.0108109161042158
"X600276.SH",-0.00954630809827872
"X600309.SH",0.0274220937044554
"X600346.SH",-0.0309665841083895
"X600362.SH",-0.012677501513779
"X600383.SH",0.0089767209615581
"X600406.SH",-0.0120410846752659
"X600426.SH",-0.0102099582328976
"X600436.SH",0.0203836864149274
"X600438.SH",-0.00906350615334706
"X600460.SH",-0.0739272764748686
"X600519.SH",-0.005607699981792
"X600547.SH",-0.0324397157674507
"X600585.SH",0.021186020003396
"X600600.SH",-0.0110571670543034
"X600660.SH",-0.00456274555841851
"X600674.SH",0.00443459706786564
"X600690.SH",0.00887142338741942
"X600732.SH",-0.0252685941748849
"X600745.SH",0
"X600754.SH",-0.000839983249725229
"X600763.SH",0.0251328876898484
"X600795.SH",0
"X600803.SH",-0.0290418537033355
"X600809.SH",0.00223713739835585
"X600837.SH",-0.0173164500114611
"X600845.SH",-0.0276849993727164
"X600875.SH",-0.0639238659836541
"X600884.SH",-0.03071258668753
"X600886.SH",-0.00402415029972536
"X600887.SH",0.0113111745815226
"X600900.SH",0.00511219517233519
"X600999.SH",-0.0151288815962998
"X601006.SH",0.0264624040808314
"X601009.SH",0.0050505157860683
"X601088.SH",0.0080550068314027
"X601166.SH",-0.00262295232347087
"X601186.SH",0.00234466695925395
"X601318.SH",-0.0123639121768218
"X601328.SH",-0.00167644632725228
"X601390.SH",0
"X601398.SH",-0.00175901540517986
"X601601.SH",-0.0364729283857095
"X601607.SH",-0.0123053234419639
"X601628.SH",-0.0554997396775332
"X601668.SH",-0.00843886864586452
"X601699.SH",0.0148297329710503
"X601766.SH",-0.0362734067868349
"X601808.SH",-0.0207544314694461
"X601857.SH",-0.0204227656338611
"X601888.SH",0.0342427208709033
"X601898.SH",0.00208116620382448
"X601899.SH",-0.0183491386681967
"X601919.SH",-0.0164387263431598
"X601939.SH",-0.00705719230999891
"X601988.SH",0.00267737777071653
"X601998.SH",-0.00481155699722224
