"","V1"
"X000001.SZ",-0.00330578813449955
"X000063.SZ",-0.0280630660669097
"X000069.SZ",-0.0227739246485523
"X000100.SZ",-0.0316529816358759
"X000157.SZ",-0.0047058910374127
"X000338.SZ",-0.0257471051360567
"X000408.SZ",-0.038374012881615
"X000425.SZ",0.0168328381502325
"X000538.SZ",-0.0159926337242959
"X000568.SZ",0.0174342758482764
"X000596.SZ",0.0264279386123158
"X000617.SZ",-0.0172075721694265
"X000625.SZ",-0.0145737684453189
"X000661.SZ",-0.0408309091228203
"X000708.SZ",0.0164068247624338
"X000725.SZ",-0.0212158391502726
"X000733.SZ",-0.0295476040959568
"X000768.SZ",-0.0194394531501869
"X000786.SZ",0.00485290609672928
"X000800.SZ",-0.0222470603250766
"X000858.SZ",0.00736277238103344
"X000876.SZ",-0.00341685981632356
"X000877.SZ",0.0132150476369826
"X000895.SZ",0.0644925134542795
"X000938.SZ",0.0194402920415246
"X000963.SZ",-0.0243374843990223
"X000977.SZ",-0.0290192824011037
"X000983.SZ",0.0091533819864873
"X002001.SZ",-0.0294138852062935
"X002007.SZ",-0.0334225769061582
"X002027.SZ",-0.0198631434994117
"X002049.SZ",-0.0597245629056706
"X002050.SZ",-0.00461042771478226
"X002064.SZ",-0.0299696696912153
"X002074.SZ",-0.0288554568325554
"X002129.SZ",-0.043752996713939
"X002142.SZ",0.0106063771992733
"X002179.SZ",-0.02810439182459
"X002202.SZ",-0.0289628421616239
"X002230.SZ",-0.0191030275941255
"X002236.SZ",0.00337695550973027
"X002241.SZ",-0.0607957414839468
"X002271.SZ",0.0302944191000858
"X002304.SZ",-0.00237102868353833
"X300014.SZ",-0.0481339868068296
"X300015.SZ",-0.0206834905991173
"X300033.SZ",-0.0342563755093721
"X600000.SH",-0.0103432986068004
"X600009.SH",0.0117859422190874
"X600010.SH",-0.00836824967051661
"X600011.SH",0.0956680255766171
"X600015.SH",-0.00305810635882087
"X600016.SH",-0.00884179058146084
"X600019.SH",-0.0019860979716293
"X600028.SH",0
"X600030.SH",-0.0136717912622979
"X600031.SH",0.00329800063359409
"X600036.SH",-0.0129535490003914
"X600039.SH",0.0136676387286636
"X600048.SH",-0.0142520227072018
"X600050.SH",-0.00555043053064908
"X600085.SH",-0.02652849200271
"X600089.SH",0.0190695627203508
"X600104.SH",-0.0193658553534313
"X600111.SH",0.00433840159859811
"X600150.SH",-0.0139375078437816
"X600176.SH",0.0856215227005754
"X600183.SH",-0.0356142289836607
"X600196.SH",-0.0765031828796765
"X600219.SH",-0.00813012608325014
"X600276.SH",-0.0071993004226627
"X600346.SH",0.0154642256975817
"X600362.SH",0.00637757263680117
"X600383.SH",-0.0131063475053002
"X600406.SH",0.010206434285029
"X600426.SH",-0.0269284563960004
"X600436.SH",0.00127915003174017
"X600438.SH",-0.0331618519600245
"X600460.SH",-0.0596532438908186
"X600519.SH",-0.0106133071716492
"X600547.SH",-0.339016647361123
"X600585.SH",-0.00804668107262962
"X600600.SH",0.0143707565298579
"X600660.SH",-0.0458513429252569
"X600674.SH",0.0150228163296968
"X600690.SH",-0.0212502683993985
"X600732.SH",-0.0369508750327117
"X600745.SH",-0.0297334229807209
"X600754.SH",-0.0158231149392427
"X600795.SH",0.0375631015756486
"X600803.SH",-0.02533724791975
"X600809.SH",-0.00633815176025276
"X600837.SH",-0.0292513543131148
"X600845.SH",-0.0229758865392089
"X600875.SH",-0.00866639993239771
"X600884.SH",-0.0341589188113192
"X600886.SH",0.0664370556177576
"X600887.SH",-0.0323379787844855
"X600900.SH",0.0157740556510828
"X600999.SH",-0.0430594894604472
"X601006.SH",-0.00450113288079135
"X601009.SH",0.00340329313170784
"X601088.SH",-0.00374298627883451
"X601166.SH",-0.0136225016812963
"X601186.SH",-0.00220022090960237
"X601318.SH",-0.0200107994327148
"X601328.SH",-0.00624351663968525
"X601390.SH",0.00707967558806177
"X601398.SH",-0.00396825917562049
"X601601.SH",-0.0411100833036948
"X601607.SH",-0.0292056156005365
"X601628.SH",-0.0783602818922522
"X601668.SH",-0.00761908447643922
"X601699.SH",-0.00458365966765784
"X601766.SH",-0.00335008688528204
"X601808.SH",-0.013138875141836
"X601857.SH",-0.0022099456508029
"X601872.SH",0.00304414238122841
"X601888.SH",-0.0533037720223115
"X601898.SH",-0.00237248035363047
"X601899.SH",0.0217737995495606
"X601919.SH",0.00746272120158964
"X601939.SH",-0.00794285351393675
"X601988.SH",-0.00597016698650377
"X601998.SH",-0.00931973194880231
